feature	X1965	X1798	X1877	X1867	X1871	X1862	X1861	X1858	X1855	X1844	X1836	X1830	X1815	X1814	X1812	X1949	X1941	X1934	X1786	X1790	X2295	X2301	X2303	X2318	X2290	X2325	X2328	X9226	X10068	X10115	X9712	X9286	X9262	X15452	X7967	X7962	X7985	X8007	X8002	X8053	X8028	X8071	X8059	X4046	X4037	X4041	X6744	X6747	X6754	X6846	X4303	X4348	X4285	X14853	X4121	X14851	X14861	X14890	X14894	X14941	X15332	X15346	X15300	X15286	X15271	X63326	X79883	X7263	X7264	X25416	X14965	X14963	X63327	X14837	X15350	X14838	X4198	X4262	X29305	X7253	X15091	X15249	X15254	X15078	X15124	X15132	X29328	X79840	X15131	X15127	X15126	X15158	X15154	X15120	X15234	X15265	X14987	X14995	X14993	X4166	X14027	X14127	X29339	X14142	X14143	X5090	X4791	X4862	X4815	X4811	X4831	X4837	X4826	X4816	X4820	X4677	X48013	X4868	X25431	X4874	X4768	X4774	X4779	X4630	X4552	X4581	X4575	X4577	X4571	X4617	X4613	X4584	X4557	X4608	X29302	X4606	X25493	X4724	X4725	X4763	X4762	X4761	X4758	X4760	X4753	X4749	X4742	X4711	X4705	X4699	X4716	X4714	X4721	X4652	X4644	X4670	X59869	X4532	X4540	X4529	X5075	X5082	X4936	X4940	X4951	X4925	X4933	X4938	X4964	X4959	X4910	X4914	X4993	X4988	X4987	X4498	X5190	X3958	X6140	X6148	X5736	X5792	X6952	X6939	X5825	X14546	X72479	X14341	X14809	X14808	X14807	X63101	X14797	X17130	X15878	X17167	X17168	X17169	X17153	X17132	X17137	X17248	X17244	X17237	X17234	X16971	X16988
GBM-BM-305	29924.3570030447	245117.007472882	86839.738450273	0	209281.156622078	0	378556.2107965	0	0	77403.2907775081	1067235.80643306	59796.8070555203	490538.968280357	1066267.85977529	482190.207162697	502767.773953051	0	417034.007460925	0	114680.149358313	116881.475943809	3826.36804933279	192492.207371553	824163.224990542	253562.504271147	185964.908337497	0	0	9159.80722030042	0	2918.58626608581	0	15206.9669615922	187225.421443929	0	0	967.946657770171	72448.5364050099	59635.1876867031	0	739.67404560865	2552.87820525856	25609.0018852832	985.05235738951	0	0	0	0	49927.9980785839	0	993133.32583037	249201.730571638	0	1947.69034976058	6081.37114053045	0	263114.56287927	6846.4088097126	6918.96057016704	391.661536111757	1859399.57610121	203675.795812334	37036.1990827125	1071650.25663827	56177.4769567527	1903.4514714347	293.156300372806	313.801110258215	0	3624.04891245578	0	61143.43851176	1558.38822049287	7611.44647889475	11899.0785662387	923.707779444295	103535.491130459	274985.32856338	0	886.547121650559	536906.621431274	9864.68001495938	194984.330850577	111136.320278555	8968.10541422162	30393.289113299	7097.09578689257	48.367840302958	0	0	2080.4069847382	3146.26902653632	8211.91552070465	88281.3360319855	5948.65450555282	46593.5663562348	0	13497.5767030803	742973.67608005	0	474.830627364405	10389.0581860488	0	3158.06606075655	225.323353606463	216728.034473601	0	19358.3433036924	24114.9075012906	96864.2682789165	6589.23346371151	281848.843072712	0	51290.5555310209	467157.836307565	37380.6724819434	1677.53826611723	0	48811.4087896388	405775.507852845	12487.1607221173	4498.7989998861	3421.72977557877	1963.02649424688	36067.6625732314	282475.265589807	116679.156806932	144567.345703564	1456.34387448784	0	939.63377564161	3194.63686683927	0	476229.165771213	119.739897335372	1636.83849805742	5460.84714054616	1529.48548665329	2789.40874137425	3489.56272234511	6667.68374127606	7373.14638764603	11383.5481708145	0	0	92916.9806288263	289546.407901415	28732.2666950901	179116.729972652	2913.86745239771	10452.762170838	0	81940.4301386099	0	21153.262060301	327599.511333911	9296.06296554412	154648.501296465	257925.6373775	0	0	1075498.44920091	159569.634121435	19642.6518284	8549.90055111434	71638.0801540799	561313.505529515	62501.2771505089	217204.044804387	191389.774523672	3454.17161968441	945.532292751727	37327.5858279523	5879.64185536445	148.642631174944	42274.0822764963	34183.67620826	4474.61507973462	0	0	0	96103.3595717115	0	4578.42898087268	0	33838.0231056072	20205.3703607052	0	7915.80996177678	0	0	0	51399.678097558	251.276828890977	0	0	5419.55752077534	0	2662.59062350674	0	0	245083.385925354	72701.5827890339	17023.7102315082	0	205.268395432066	0
GBM-BM-279	0	0	0	0	4957192.74303638	0	0	0	3891091.8985518	1086251.84038645	755667.752113723	0	0	5700956.93806097	0	0	0	0	0	79546.2500302488	71186.1905214633	148105.224954383	567585.783925767	0	21191.6111333275	0	0	184616.854612054	90974.0972992904	0	0	0	204329.08028214	40295.6850447715	0	222117.744463782	697.3473499084	88785.651933751	147392.561189812	0	0	21885.3546209624	0	1963.20397345013	868.53080789625	11101.6977332963	0	6286.93773599588	74783.7460359132	13437.0004864779	3504.75606090914	9580.86785390946	198469.200225545	23309.781184535	11029.6204878277	0	183338.384470556	0	3057.87713900402	0	276530.658999141	0	0	0	86892.7232746327	0	218.03366754242	0	0	407.236436897412	0	3795.76793948849	0	306.328293241416	0	1723.54713226714	6896.89142577364	69913.1261733747	320.74374233513	43.2463472811411	137491.850559136	5498.59286368341	0	70229.365087868	13896.49292634	112545.014936896	4065.15664442726	0	0	5415.70403139456	4058.84988544876	18884.2383127649	54930.9697371644	21394.3283862078	3560.61592614728	0	0	0	0	7027.53143318542	0	328.852432450343	0	289.209947442631	0	0	38754.1329573125	506666.096055733	0	27020.8583605979	0	1111725.74086618	421777.120205127	0	140500.17459188	0	0	25756.8036681929	6611.28534060444	182326.600137291	0	0	9558.34371470053	4381.3955589206	0	126717.203327153	35869.2412074331	130782.359971581	0	7988.86169462245	1593.80809042372	46490.724292795	0	102629.888857126	0	2756.95463917274	0	0	6113.95234687132	11517.0428603089	2354.22303011712	4422.83997506503	131147.251026765	0	122069.121959999	0	4038.12767737655	3582.23909978785	45628.5002438772	16036.2861511881	0	0	140335.297892871	0	0	0	0	156120.214650488	230423.746038466	0	0	5155.32498213936	8202.39053432309	17027.3482763809	49890.9683477747	0	1648562.47090949	0	199483.687455515	13009.0418415082	38970.3646937182	869.431773464607	4104.79912943497	0	156198.598654935	92734.5840198602	0	31386.0365392881	7892.45837880824	480.214647934337	0	253809.208330743	0	0	0	0	0	1915.45279832721	23314.2860123768	2148.8028805317	0	0	38384.7370742861	333.357260292129	581.122791590333	0	0	0	223.439460952562	0	0	41603.887050026	353.178502795985	0	0	0	0
01-2020-90	253134.164392784	162096.787743079	0	40532.3227578353	172299.931076125	8934.07050024352	12155.5075146413	0	0	0	88663.192015999	37458.233983558	0	945500.431269283	8595.31400702545	981077.808305422	0	420673.447181488	104313.886461732	69213.9466153961	102200.450429417	0	12806.2955751732	260622.199713022	8411.85100216961	13306.1239191112	5920.65453072165	0	4534.56986017696	0	0	27148.1909468957	962.097332551084	88138.805632041	0	236211.50793307	23011.6057941029	387018.097924568	7069.82634460211	1903.24810155564	1976.19992632115	20178.0413529633	5138.40872655286	0	977.265533739953	0	1155.67247153283	0	0	0	16861.261359664	90723.900491801	0	19245.5581274952	0	0	112608.003330865	0	322.865996734486	2599.54076565417	559130.232224069	120597.31158563	1061129.07352262	1428523.85288056	10400.3299485008	0	0	2323.6239630757	0	0	0	0	0	0	0	0	0	0	4335.93865413225	3946.62149028463	163745.787900898	3313.16851682569	0	0	0	0	0	0	0	0	0	0	0	0	0	330.088949681566	0	0	107.621998911495	0	0	7054.65814341324	4270.20978231382	2889.90347412679	942.595359593968	0	0	6765.01773023533	34987.9840756566	222721.198713808	0	2848014.6808055	0	0	76935.2833158249	2347.45970780107	297.585661419705	749678.231625697	14441.5721223922	819240.324573142	0	0	318.532224966237	0	42444.9606982222	1066530.39773644	558448.385465864	187304.893528389	0	8913.12393669698	0	0	0	0	384.983392079375	0	0	463.71357920255	0	0	0	18726.9501058949	797.414005357655	0	0	11569.0037353384	0	0	77278.3735808112	0	0	0	3735.71126422989	0	0	25164.0457723328	777.912032400539	979526.318012389	195468.274949179	0	163.238736604013	0	0	0	3337.72655684577	1027.82620436951	1699060.27780874	444.933901540141	72577.6758028514	4976.61458053827	0	0	9446.1778641915	788.746461821159	0	0	0	25919.5666505973	0	191502.151485938	0	151989.70968423	0	0	182196.821204214	807914.734352121	56053.726345816	2944.7979165246	3672.14927829558	0	16687.9104889341	2589.42863152826	29472.5372052661	2907.96085649449	5512.55768921162	5459.83013269793	0	0	1094.27737148265	0	0	1222965.11266431	4545067.69999024	0	0	7982.80759711305	0
GBM-BM-282	8536.74992858446	0	0	0	1117050.8823809	0	36863.4217956321	0	80051.7074863431	0	47006.6145003757	7866.72605712109	15358.0772946874	60951.9908612548	0	0	0	89940.6140230012	0	0	456.100587200966	17234.9513924613	0	15660.7989233606	0	0	0	0	30126.8564855576	0	12242.0626635445	77589.5715731343	0	0	1467780.1250733	0	0	34348.8141334533	0	0	0	0	0	0	2774560.77915304	0	23919.0449535657	35305.4144800607	0	0	0	1638.73308321763	12879.7962279494	0	0	0	195029.41834481	0	0	0	34798396.1149168	29686.9010518859	0	2111624.63008901	0	0	0	0	0	0	0	0	0	0	0	0	1578.18875748299	0	0	26482.0880763322	1537.8258736599	4476.24381598117	0	117762.74984226	0	6700.23871463367	0	0	0	0	4597.33246745045	19422.619695673	521997.03133055	0	0	0	0	0	7006.99663168918	0	52544.4021609043	0	0	0	0	0	0	0	5025.17903597525	490885.320479709	0	6341.00904860813	54247.7158582388	0	301034.460129402	0	0	157483.863812567	31616.2468986298	2693887.48325582	913416.097205008	0	0	9158.33833946011	0	26990.6604125032	0	0	0	536342.000241278	0	0	0	12936.3042653017	0	0	0	0	3531284.12506841	2272478.7947008	77864.0391831314	2007480.31724866	6772141.15587613	11031.1761488517	679670.600697086	691250.712065932	5081731.47249979	0	0	0	803.221388079578	0	557108.70396826	0	0	0	0	0	4456.06237406962	0	0	730091.915168896	0	0	0	0	7487.31494918401	0	450328.694814264	0	0	0	0	10482.2409288576	32217.6538675939	859023.074965006	0	0	897149.855024301	0	0	15971.5931287984	30635.4288217286	20621.3973452189	0	7362.19000933241	0	0	0	0	0	0	0	0	0	6151.30349463958	0	0	0	0	0	7845248.96663882	28306.4904251361	0	0	23269.2025240139	0
01-2020-16	0	24863.7994546158	1098317.49051873	40494.9813316658	34777.7683725909	10295.1573705825	128757.602266323	150679.928186486	0	378.119302425402	835290.706089205	191297.675525433	0	840529.74544992	44368.862691417	188035.168881941	91605.5393129176	156764.825337368	15968.7883970728	58149.9608387428	197443.341849919	19522.2504778206	397401.545358988	99078.3061761105	65895.2682380995	55490.2352910005	0	0	29892.2951128445	0	12751.0913462384	62975.2787549215	0	48160.4908262899	0	0	279.906496600622	3417187.51585567	3579.24294227681	1378.04843172894	2592.81807377418	63768.3471619566	0	10135.5615611173	98506.2165821812	112153.499781571	2713.74259094594	0	0	0	20610.5711323664	84121.7235090694	0	217038.638102071	5421.34688152783	618921.756556851	237312.216544451	4736.9263909364	0	0	0	0	0	156503.947571896	530227.613106602	1451.09420606112	2047.73700144666	2545.55316097101	79.7979047326334	0	0	53735.295216919	524.210851089761	65.6798138953214	241.235204307115	0	0	0	384.25760278945	6.7521304004536	0	41729.3935348761	0	161130.384556279	12198.644313474	84531.7619733878	0	0	0	0	0	2605.09467450228	576.386404184175	32245.1056423844	0	0	0	198.267101758774	977.217417956557	0	0	3506.81099798104	4816.11046563263	3473.05034597877	17624.2880052567	0	39608.6107590972	48888.4932494661	65342.8212053351	346093.94793605	0	56633.1868187864	216008.631300984	0	244622.318447997	95582.5441187847	2366.31479034078	0	25127.1325402335	346103.769216633	0	0	0	120228.433910477	0	0	6079.98651059026	121783.26539269	0	82427.5526085919	625.492807096565	0	7547.65412763431	643610.614451092	0	21358.2161167075	0	0	2147.79129738065	0	1713.8134616424	9004.88663405948	31630.0479459067	387502.922191923	3099.84168384461	9917.65189819353	71401.3236646512	0	18313.6191361394	8968.05683187519	0	0	13541.7044331279	0	0	0	0	0	399749.445248236	17190.9239995549	0	0	0	0	0	40169.0375823349	111896.918826353	0	23159.8072735558	0	0	0	0	0	91183.8380779074	12432.5135573443	0	0	2382.88820132372	0	403819.138389601	92967.6281637	614.443866441277	66.2936439317263	0	223043.123518184	0	4549.09439979651	9372.570825866	1960.57313627716	0	0	4623.98166423791	28.850011711029	6320.60788486097	0	495.974669415137	1382.95907202018	4182.6378680628	1867.27097074362	2122.01043585164	297433.18563009	525968.246483988	0	90329.3866672319	27199.4227431363	961.871667046436
GBM-BM-295	0	50393.8846170716	221423.199582423	139301.625419028	142620.867110597	0	82947.1477715824	0	74287.0985150239	44614.8693597595	80397.7958377954	0	0	214382.824061575	0	13136224.6238567	533916.125984724	12398253.8175421	141141.613519387	116831.98126188	34504.6189556812	218944.057720886	285771.941318533	360448.826786397	0	0	0	0	1388796.38674432	0	51364.7204437084	0	160374.331242088	0	3280393.73228151	667552.524884225	0	99555.4614142974	19595.8732688243	0	2864.08674042737	0	0	0	106590.994861197	2999.66481098014	6512.5894604815	0	0	0	173762.665709174	430.944581399891	0	0	0	0	333049.951349865	0	0	0	839722.148264404	281610.178759958	170441.002980631	100606.191461081	10734.8779434108	0	0	0	0	0	0	0	0	0	0	0	0	3728.39694020131	0	0	21406.8089254935	1907.77713563547	0	82605.7815582263	3931.76404603047	240694.65389671	0	0	0	0	0	61518.5495133216	57264.7875497283	844.941903980686	0	0	716321.893691637	0	0	0	0	0	0	0	0	9446.88627315941	0	0	28628.7622194029	56891.9478557081	0	629123.404993436	2745.45592869369	0	110108.761584646	0	0	0	0	95771.3806236904	0	0	0	0	111539.594436373	665414.749236045	2457.35252876904	0	0	0	0	264009.239957839	53185.3402482742	45571.1789645514	0	0	0	2028991.19382058	0	521883.572223165	103479.962349405	475753.133717583	3635923.01193642	43619.8231633811	93168.765876472	1618225.95560028	5246951.22461253	26846.8790064236	3423.34628145756	360056.618796583	1499875.98415561	114764.41568595	10429.827284667	0	0	0	0	15388.1110077399	10737.2989803849	0	0	140894.667748023	0	2757.56111356447	0	0	0	1685.04173401306	274175.174212323	10996.3499366197	31011.0626019731	9780.98937559304	0	4890.49468779652	74650.2540611475	0	3101.34836389472	2067.56557592982	65784.4166617856	0	0	158103.398560329	50415.673949839	1256.51818958732	0	1074.94041652557	0	0	44907.8148336325	0	0	0	0	0	0	0	0	0	585.89094774592	0	0	284483.949648282	0	1746993.64914475	5493.33289436154	14042.0144501088	0
02-2020-49	0	0	582114.989417379	604036.780818939	1427247.67378673	0	364451.694037175	305912.237309071	2559.97576722304	0	3353923.53687018	0	0	3730550.06405777	0	241869.041261755	0	1425052.01830795	0	0	0	446804.765649351	0	953120.277040063	0	0	0	0	130342.535865581	195969.551792781	1059.58801446168	0	53032.9363379879	91354.0075932927	96946.0459137096	30244.8413498016	9322.14967053951	49200.6206321397	65517.8588942139	4267.55330233976	27077.2015900329	3212.13689423423	5439.77468841745	0	154729.051355898	320649.827297617	0	0	0	0	20715.5018969067	471043.884381751	0	9038.48043832143	917.753398352637	20734.2741255093	2228448.47635176	394.912068382044	0	0	142748.893168766	0	0	0	37806.5731380465	0	0	0	0	264.89700361542	17828.055030726	22890.994611638	0	175.902734684255	0	480.429998683085	0	0	174.512199232206	1819.51563900671	74714.860374069	3501.36826826051	0	208423.882569062	23967.9643192503	600243.400105748	2006.54265730736	0	0	0	41565.1904649361	17587.4923975214	29408.4342753938	0	0	0	0	5462.71852337626	0	0	533.965613586989	0	617.397740709956	0	939.306697859403	0	187344.755651444	2029674.90981992	0	3988.75094420385	0	212049.703760281	3390.82069982258	0	128872.739892765	0	47.2782053696813	0	255.163255451074	0	0	258.639594081198	0	66455.7750566213	0	0	0	0	0	36785.2248485161	10049.3997119614	0	0	638611.054298696	0	0	0	15662.991331885	0	161986.255880145	0	0	9996.55936478349	290986.925034498	7390.0006599168	0	32046.2800279316	0	0	69792.364873814	0	0	9981.95874253698	221.095136875863	0	0	2822.09169993436	7726.51023931277	13038.3556661417	0	0	54143.9741641755	451.228754190046	11310.6153669702	0	5551.0175245814	156.435238355563	152.263631999415	59546.8996631136	0	3255.93876097379	3100.89405807027	0	2694.16243834581	301150.348653527	34915.6499332357	0	0	2241.54314870371	0	0	0	711.954151449318	3367.87686486377	43646.8220366542	59729.7550750581	0	0	77897.1007560842	8708.9235361857	5393.88701849982	0	38775.7763481249	727.945309147887	1511.51203637775	6327.63157455102	0	14392.7371964378	5091.44555767906	912.191256544439	572.900606244373	138048.188073113	0	0	38501.8408640712	2506.44015231913	1714.53021237697
01-2020-64	0	0	515636.714257279	0	452376.874427318	0	405565.167412844	0	0	1016788.59619538	3326588.8206772	0	0	4409436.90293524	0	366391.239996975	63176.2052563234	302336.449320615	0	72023.7293948238	114191.605588202	172534.746240652	160273.410869107	458396.874141913	48497.915186005	0	44436.1472056833	534740.033587357	14137.6221195268	0	0	0	49525.184292509	58294.9874130831	0	66.7387001758361	1307.74060597714	1136614.97558324	199056.198814326	7245.79533428033	0	107643.609827912	5737.83862777568	870.137483305204	2842.73071002137	0	0	8888.91902848288	84164.2592711142	8437.79920704115	107179.818101373	153899.442605478	218354.665482893	1992.86827487085	9992.21956556695	704.557923375282	504589.347393996	0	6310.60873814551	0	758463.362862876	126821.271001224	245628.829219309	690394.957445562	26164.1048499471	437.603122671938	0	0	0	3805.79549736888	10383.3590362177	0	1536.67969139045	729.901733568638	100.53044710031	617.544175044762	160106.141721831	170086.534175974	1090.6286319874	0	275726.293411265	504740.565461483	0	8583.9485124895	3586.1491423598	0	0	0	9632.3374608213	1697.1904892817	0	139.390956063455	35866.5601856367	0	186418.085464572	38806.4421680659	0	0	4152.16090334474	18252.6121012546	14880.1957581921	7718.03499754985	0	0	350.589374341417	271707.609908272	490.825124077984	0	58029.722199726	90349.8385456392	0	165142.801600924	56650.1741315344	0	563028.794525181	12951.5318024778	4816.16873041065	216066.964216106	2797.95664534644	843887.2095006	0	2998.17274587395	0	4387.01354446983	0	0	45621.3927290592	78832.7664001053	58142.924551923	26044.9889420383	14869.2134404417	0	233147.002699081	49648.5241687834	1022.20034446534	0	0	0	3423.94875712232	502.65223550155	0	5383.87007874181	7168.91911002715	0	0	35623.2596077804	9911.11937294821	0	18879.4490067036	5715.87399227477	4676.7777743472	3314.12557961778	23753.0637068859	86542.353460924	195846.827650174	178822.545549624	10363.0839880631	352108.313365672	41189.6051199144	0	177275.728334156	341363.382637363	11523.8304949187	9991.37477189384	7788.15287241814	112256.183283103	649228.161754822	0	348502.733968831	12181.0799725998	4343.08427346802	38902.7486468007	4966.54200422456	1167.50485624058	1760.55001476509	4743.51647452303	1859.39087451918	1630.45178910587	4041.49293216709	8433.57523867559	0	0	559.253411600044	0	0	51816.2647339884	0	12737.7990031805	7429.1155613456	0	8360.92298278797	5056.09013357442	21601.37422147	500.962648155326	1784.20423761223	0	0	0	390.294676977674	0	0	144852.547160123	0	0	0	2694.8918172268	0
01-2020-52	233535.545708345	0	179427.637269974	193760.319035511	1025833.01362617	908329.440430398	79952.1570111977	0	59748.8255977875	0	2386650.12710603	4615031.63550748	203808.161702063	6827964.61862804	3814445.41940615	90320.3124045124	0	1049056.99907352	7326.49724614959	46404.6499111524	59116.0766867243	0	389211.469186062	0	4312.40699759925	0	301.934127685792	0	53069.5175905471	1008306.39389255	152921.759130392	845630.849680828	0	11143.9948257595	0	0	0	179212.345109363	0	0	4122.05722144951	9270.69047703071	0	0	0	0	10158.1142610116	0	0	0	18172.496215454	0	0	0	131.275707689475	0	17457.0436085464	0	0	0	1674232.61456018	1134861.42713351	617670.583278055	382831.469792354	20744.1873290908	0	0	0	0	0	0	0	0	0	40106.0414562114	0	0	0	0	0	273472.241501637	876.921727365691	0	26420.5489295837	3212.31656716145	97403.9495914365	341.316839992634	0	0	0	0	5621.22580326331	32653.51953068	0	0	0	0	0	152942.763243623	0	0	0	0	0	0	104863.035302352	0	3246.44825116071	644.563724755321	19770.1215780349	0	1602048.04117297	47343.2712211322	4816.50571512683	215422.123561351	0	0	80674.1734034898	1600.2508767347	449449.953173532	19502.3191343484	0	0	0	19382.8582403509	251476.996678265	64725.4876762955	61983.1381426624	10991.7150048397	0	0	94762.6823527243	0	53819.101881454	0	8968.75634934492	771.901161214112	0	1459.78586950696	0	13386.1839130957	6952.36147923458	6783.01581631516	11843.6943477444	0	0	0	0	0	26172.4378420506	403628.16740452	0	108943.084297341	222348.229899048	0	25530.4996314491	0	164396.568739529	224376.43958285	0	1664629.79654269	0	1063.33323228475	71503.2524643031	864004.197729047	1756211.6684981	289721.54859944	0	117817.32213715	0	32653.51953068	28530.1495521535	0	0	0	0	184280.900183254	13823.3320197017	0	0	0	29260.042486907	17500.3645920839	50966.4807533617	0	57183.6982695352	0	0	16862.364652713	0	0	0	0	0	0	0	0	0	0	0	0	158542.984933656	0	43411.5637758324	130793.925842254	0	0
01-2020-27	203281.782213624	0	743734.996577025	0	4111520.25161401	0	316043.882654532	21836.595296282	29279.7440474793	0	333476.882129644	734326.856555511	0	2980740.60389488	0	2203903.97815161	0	0	0	195435.558330054	10549.5755100047	419988.714574792	996899.158581442	767734.456390424	0	0	0	0	2312.18553206426	0	1304.49770113292	0	0	55343.131754595	2496.3175811708	69649.550714281	0	0	139.244136637784	0	0	0	522.16551239169	3042.30116956632	282878.127899043	0	0	6045.21090574169	3085.35692234248	1678.25827842382	5809.77838524228	21033.1932710758	0	7750.03549970824	1038.83454570557	0	86187.5401795568	2281.03881729001	0	1432.74887961509	137808.63951863	1188.15556065267	221976.223637093	255928.890980554	70221.184538373	0	76.9507070893017	0	215.278763880784	0	0	3294.22312729915	0	612.85741717551	4506.19676395565	0	0	0	53.1326310854702	42775.4323431887	149905.473889038	0	0	83653.6633246876	9133.31606762307	582215.462396581	0	0	0	0	0	33886.7095945281	131981.455616308	0	0	20303.0776335737	62293.4295484823	12860.8449622227	0	18282.2054926333	0	14769.9553619144	12389.9799212239	0	0	2152.78763880784	7412.9181162694	55597.8019518668	2408.37391592588	11844.9124126747	184.132049106543	31268.5533937992	10110.7732636265	0	26003.8425171062	0	0	43617.3097219395	80877.941390395	36355.5447803098	0	0	0	39924.5918614994	159.397893256411	34572.8533994077	61.3773497021811	4628.03538351372	0	99660.3264791087	3664.31938520484	0	9136.98038700827	187499.558621547	0	0	0	0	676238.233501552	0	944347.322118527	155901.216483079	3490641.63930429	0	2303.94081344754	0	4691427.19279791	0	0	69760.3963756835	0	0	141248.519341491	3904.33230493576	0	0	0	0	0	52034.2513497551	164623.212699713	893697.267416533	0	0	0	691.640283957414	0	0	38437.7942709525	0	0	563272.763334764	21.985916311229	42397.0913666663	120952.770346688	142284.605647658	0	2263.63330021029	7131.68160345492	4486.04300733703	0	0	0	8406.86474950621	0	63969.8556672135	2582.42908672311	33195.985390417	21349.2408180497	6932.89227680756	0	621.102135792221	17568.5792923646	0	0	0	0	0	0	67.7899086262896	0	321891.220313473	5191.42448898896	62610.3931753025	0	801.569865513559	0
01-2020-08	253171.409777312	0	1360174.56453977	0	434105.136723858	25955.3279196676	0	214507.549501785	0	0	13295012.9059434	64478.4116638854	0	1887252.93905904	1123515.41378782	974946.487421735	0	1338735.12691858	432860.230535219	300671.067635617	913440.944860209	516197.176746288	7911467.15917177	1644940.64446156	0	127168.133282897	0	4422475.40881833	9962.00983325324	0	0	0	0	0	0	0	0	130775.876938221	0	0	4330.94858087402	3422.8019377207	0	0	8211.96432638636	0	4397.19636031377	0	0	0	161597.656322567	1360657.62126485	2502283.52175701	95739.08258702	0	83367.3097766457	2917223.72795378	27404.4980949122	56387.9015998052	0	1172033.63125501	238522.369548696	167518.551609995	838343.56621696	118589.045845449	57.9668070097861	430.610566358411	0	0	5724.91227325221	869543.510008941	2321.43260453477	1934.98722446953	0	0	441.651862931704	249801.053998315	0	5327.42559661367	0	8889996.54733154	469597.384558707	0	51620.8218042862	12214.4343342049	0	0	0	19148.3685822327	2382.15973568788	0	2313.1516321048	8681.2194307513	0	2521340.79964252	0	0	0	29805.9800996033	198329.289697768	0	8846.83887935069	0	0	0	43309.4858087402	0	0	173679.595097892	393365.512692552	61883.7069691616	936787.766464436	617669.452578991	0	122925.51507461	319259.090416755	0	237247.099794481	40833.4750521793	132139.477065022	4924.41827168849	604.510987387769	0	27329.9693430425	59725.1334890829	104699.094756247	0	54502.6002099155	103884.799133967	0	70391.0259788836	0	0	356250.194261429	7066.42980690726	568.626773524568	0	2950.78650921244	14535.8669387397	21472.5615109108	32240.5859940144	11562.9978363807	431935.521947206	0	0	0	0	0	19705.9540591839	7828.27927046444	0	0	39544.4036772474	0	0	122359.648625228	3309.62864784445	411972.857742693	84305.8199853756	0	34059.6396044643	80295.069005127	6023.02728073111	0	0	10169.0341440025	0	0	1371323.51375465	4284.02307043752	0	10042.0592334096	0	69753.3911017759	28870.2302150168	276184.232160198	0	11063.3791664392	0	0	0	601480.1514784	0	0	0	785083.11187154	0	0	128341.27104381	2031.59856948584	1054.44382274944	41890.6791990721	196046.50163124	176.660745172681	1957.06981761611	63081.6876473639	0	85796.39502277	204.263986605913	0	0	22874.8061757189	1046179.41226433	0	48805.2911780966	0	0
GBM-BM-265	0	807539.728295192	0	0	715790.009670282	1793911.24366612	790154.543805713	2498.3360549436	0	0	1778511.34407745	270166.045798656	0	7962024.13117289	1233575.73370032	943986.240403077	0	958042.169033625	0	416976.748884471	80457.0165908457	43528.4867787105	0	1047575.17207407	0	0	0	0	2457303.11589835	0	79386.301138727	360214.888314731	0	4425.06620445926	0	0	0	0	321657.978752499	0	0	4386.02970360077	0	0	29756.9669401319	0	0	0	0	117541.692406415	25276.1343058747	1912.7885420662	0	91509.9229767792	9675.47556992668	0	67965.3363161276	931.299377624067	2074.51118847996	0	1332664.31448663	49462.0349092016	17371.2428820297	59990.7368550353	11328.9502134329	0	3931.53330074831	131.051110024944	0	41.8248223483862	0	259.313898559995	0	14278.9943497391	97942.580653961	0	9391.06677795766	0	0	0	183825.670864137	5038.49693223559	0	97133.9674218922	9232.13245303379	39081.1140023321	0	0	0	0	5481.84004912849	230323.720029583	53736.5317532066	64259.6570560606	0	0	125427.065579831	1405.31403090578	124250.393911096	0	0	0	0	0	0	144719.461968396	18765.403626976	26600.5870135736	5955.8547024102	180061.436852782	0	443267.832212667	0	0	509629.883672106	9128.96455790777	0	0	0	0	0	0	0	32648.4563251503	177839.144625338	0	208845.279592942	0	0	152621.565070751	0	9148.48280833701	1182.24831171438	14825.505361758	0	7807.30017169876	0	19811.0241856856	43567.523279569	0	0	1335.60599365847	76915.8482986823	0	160163.97470091	139059.169343915	970.335878482561	0	3382.2339672395	0	1288.2045283303	0	549653.450338022	0	0	0	0	88278.2583699939	125990.306520789	0	0	46194.1221230476	0	39881.3622699312	97989.9821192892	1341305.32278381	22287.0536687101	0	94432.0838981864	0	0	111602.567632944	40734.5886458383	0	27052.2950949362	207791.294069763	0	20892.8929237639	282671.667680823	117898.597557121	0	0	0	62291.1020841966	613.430727776331	0	0	0	8900.32219573659	0	0	0	7497.7964863207	0	0	0	0	0	0	0	0	697.080372473104	0	0	0	2205.5622985049	0
