feature	X1552	X16971	X1545	X8007	X6952	X13165	X6956	X1543	X1564	X9450	X6939	X1536	X8163	X9467	X8059	X2043	X17130	X16988	X17153	X8071	X6936	X8095	X17167	X2492	X8235	X2479	X8047	X16987	X1468	X9712	X15878	X1522	X2502	X1395	X15888	X8245	X8255	X8130	X5989	X2524	X8249	X7285	X1525	X7298	X19351	X8053	X9422	X9649	X6001
SRR1804158	6542.7286590408	34.9442513390109	0	0	0	1952.21884147274	4310.95580685597	0	0	8140.84575361156	29059.6394135214	2957.44847165829	154941.645628796	0	0	12894.428744095	3160.12512942455	4812.98821775976	1408.25332896214	0	0	478.736243344449	0	2250.4097862323	0	2661.58714365466	1961.53730849648	1366.32022735532	3176.43244671609	28778.9205944314	9572.39525013304	0	471.747393076647	0	0	4605.65232648163	0	11786.6959766484	8829.24750499008	1273.13555711796	2223.61919353906	12967.8116719069	0	479.901051722416	394.870040130823	19946.1786643074	0	118662.523888635	8633.55969749162
SRR1803322	2312.10823645937	44082.6613950099	0	69524.4900093997	987.612858163841	0	489.487422413566	0	0	7699.3492207875	144983.295181119	0	379200.147468231	0	2905.25181891346	4094.41832160053	0	22576.887524381	454.935369066726	3276.68639239199	0	6443.95794918564	0	0	0	0	7661.91782966175	0	0	85720.7650157309	41666.89699851	0	0	0	0	43.1900666835499	0	61157.1344239067	0	2810.23367220965	0	47739.4203742172	0	0	0	2035.69180968465	0	0	0
SRR1803296	0	83314.5172429457	11361.3372812808	0	0	0	4131.39537501118	0	0	12810.8467381384	0	0	619509.778634134	3673.65554652983	1918.98620401798	539.898259234416	11901.2355405152	46771.620935851	1244.11337997496	1097.40189648735	1120.87573384536	334.502182351758	2406.06832919685	8503.39758294205	0	2734.70205220911	0	0	0	74899.1465500962	65022.5294817101	0	0	0	0	0	0	22939.8075581232	0	721.820498759056	0	74887.4096314172	0	0	692.478202061533	16449.2915286312	0	734572.660903799	1719.45858647482
SRR1804312	0	22426.1974047388	0	0	1616.86625753338	1146.5418655168	4907.11844202701	0	92.8537426298818	22254.6198368358	87916.345793519	1907.53884315735	113933.560766487	5542.96472307947	35855.6745724911	33183.1016324484	0	2739.18540758151	1608.79201904382	0	0	23647.425976284	0	0	50284.3387533258	1225.26569078996	2710.92557286807	976.982857236148	476.380070883741	183489.088234758	115199.197649725	0	0	0	0	1419.04741453928	5890.15697813033	249415.245501974	4709.29959903292	266.449870155313	0	106242.848605186	4134.01010665213	8568.78559704018	0	52520.9028149325	228.097237329927	33011.5240645454	21760.0727293506
SRR1803904	1981.30786290592	102116.15695693	303.084681825644	5505.74973442126	1183.76217158759	22537.3769405549	2015.94611225742	281.435775980955	0	9167.87864710882	33082.9919556197	4637.19563193235	95333.9877339055	86694.3423894071	2402.16259252667	5217.38630857001	0	38937.7220522573	1147.39200976851	2692.2579308455	178.386984160236	6226.22532093251	2207.32243992447	1361.28319951403	7327.72165031027	6707.69698691838	7532.95327771792	18897.7628899458	3682.04590606468	92866.012467611	43646.792051594	0	5066.70992389097	0	1622.80198211787	5032.07167453947	1563.05100198653	43955.0724708224	2646.36225045476	4085.58151100968	2137.17998498768	15020.0108750451	0	801.009516253487	1371.67467431948	15138.646879074	7716.53599928088	7388.3385866754	2816.08967227712
SRR1804071	1828.46955437604	8397.89945331282	0	9654.97227194635	0	0	1838.26492698877	0	0	20286.2166809613	5913.13993388395	1642.35747473419	370826.686124278	0	1717.45533143178	6860.0259531144	0	10334.1181064289	0	0	0	5008.70052930866	0	0	0	0	4610.35537639102	0	0	70977.2699518328	42910.2622921606	0	0	3265.12420424293	0	3989.98177758486	0	3176.96585072837	3480.62240172296	0	0	2265.99619774459	0	0	0	0	0	373882.842379449	0
SRR1179028	1208.89966703393	68205.4657547746	0	1811.38912271246	0	29738.9318090346	9038.6487537369	0	0	32135.8204461592	3254.22721179943	444.352310044903	96305.5216908789	144960.792722237	80375.4913757692	10354.7157426052	0	6576.41418866456	429.976205896391	0	0	1466.36262314818	0	0	0	0	6564.65192163396	6267.98140875104	0	74802.7906403825	6453.56384412273	0	0	7625.8697915059	0	6688.80918473474	795.913402403958	1190.60280720855	656.073116595709	1955.15016419757	448.273065721769	13684.744230824	0	0	0	0	0	107484.903044185	1291.23553624813
SRR1803301	0	157.991024327482	0	13986.2223739396	0	22598.0721067732	0	0	0	7586.24698169078	7449.67846913652	0	293587.490410036	31603.5604934397	0	3521.32537272269	0	201090.440201225	0	0	0	0	0	0	0	0	16077.5950858	905.101122418456	0	3266.93304541573	64422.8485300095	0	0	0	6362.48599664571	7179.21925799964	0	9056.36685212786	0	0	0	56539.3641974653	0	0	0	0	2704.59211136876	33914.5139509756	0
SRR1803899	6360.7591318357	1079.69139968503	0	0	3128.93118378521	40.5790056257461	2465.17459176408	0	1350.70118725698	9275.20128588482	128786.169854511	6999.8784704412	155526.285311677	17902.5877319586	773.899607291015	7854.93608898371	0	7450.59528292717	210.141279133328	39.1297554248266	0	1157.95091053468	644.916339409179	0	14824.3803052056	0	20192.4030494114	150.722020895628	695.640096441362	18482.2878123264	21888.0257844873	0	0	0	0	8867.96197942645	0	87621.6671475932	1920.25651621834	0	1599.97222181513	32560.3042640585	0	0	0	6853.50420014833	444.919811682288	70330.6630004226	449.267562285046
SRR549453	0	0	0	472.503783449695	0	0	0	0	0	0	0	0	317705.902155355	0	0	952.059862174759	0	2433.04187000216	0	0	0	0	0	0	0	0	0	0	0	48935.8769157826	0	0	0	44045.1101423145	0	21477.765261135	0	0	0	0	0	7027.61224190479	0	0	0	1727.8123424653	1089.57962004445	101517.790488931	0
SRR1804169	7374.2858208291	4767.97954290938	0	23130.376949233	17227.1641818214	397.331628575782	24152.086851285	0	2275.19658743989	0	29104.541793176	5661.97570720489	391196.639025034	0	1111.5825323251	9791.38656133177	2648.87752383855	9219.03981064523	0	2615.76655479056	2511.70350921119	7875.68049498425	6924.92266946363	0	0	0	9091.32607288873	9252.15077969321	0	34998.2942837168	182181.281840431	0	0	0	0	0	0	33853.6007823437	1007.51948674573	0	0	11390.1733525058	0	0	1731.23066736591	69533.0350007619	0	5572.1030769318	5609.94418441521
SRR1803826	0	80085.5605683384	2469.77314394797	2212.50510812005	0	0	0	3534.46701529733	724.308470100125	8493.8031521031	35008.242721506	0	262536.093607713	0	10286.7634633346	2034.3964679315	0	27622.671108354	0	0	328.511491903335	1092.39965982314	0	0	0	0	9542.6651443246	0	0	112948.583668018	31667.7162255251	0	0	0	0	0	2992.22515516773	8711.49149011134	4670.40434272212	14905.7141988911	0	27163.5466136457	0	0	0	2663.71366326439	146.444881932812	0	649.107044242735
SRR1803309	0	59216.9608963355	789.204779840351	1347.85535433408	2840.54604279617	0	0	3212.97975912532	0	0	3487.87131165399	0	169525.324862111	6745.18841796135	0	0	0	8172.85099722311	0	1628.65855315368	3006.07213894246	0	0	0	10578.8910376353	0	6124.46555741276	0	0	194862.640865075	31095.2594903389	0	0	0	0	833.542127022393	1602.05614484446	127827.527748973	0	1770.53806413622	4084.94758703882	53733.9089614897	0	0	0	1681.86336977213	0	1702.55413179042	446.329294965891
SRR1804136	0	18517.4273743076	0	0	0	4674.05676272144	0	0	0	1576.15801853101	2886.05999694027	0	108754.90327864	19075.2046262416	0	709.368282076227	0	18785.6268891748	0	0	0	740.463878002856	0	0	4920.87805538906	0	7367.71275986569	5251.26876210949	0	12887.1810368424	20907.9013111673	0	0	31379.3432394596	2236.93943197188	15843.2061246175	0	30294.8843315184	0	1564.49717005853	309.012484520877	19475.5604237969	0	0	0	0	0	93001.0969923115	0
SRR1803307	0	607.23174186579	0	16805.8407704279	0	0	0	0	0	0	13000.3777902654	0	138463.96391477	0	0	0	0	18482.7512034808	0	2377.06375819348	0	0	0	0	0	0	9756.7662438578	0	0	12315.3512344951	30629.5470078495	0	0	0	0	0	0	56835.5944584062	0	0	0	0	0	0	0	1229.5902531019	0	44321.434255044	0
SRR1031073	0	11973.9120793907	0	0	0	40095.6489455851	6081.9870879445	0	0	27428.5692201419	11683.2288729816	1963.97499714874	236534.142445979	171387.563840367	12678.2598487667	25293.1656653672	0	0	0	0	0	905.589989197618	4218.6332007066	406.211147417862	0	4404.96858943039	10990.0612269291	1535.40360308403	0	110664.587363059	23109.3149095244	0	4729.19216580979	0	0	242.236005340927	0	31680.7427908187	7978.88134515268	3909.31645542511	868.322911452861	37688.1957232737	0	0	0	763.975093767538	0	86821.1110219626	0
SRR1179026	0	1046.11653675832	447.130455227348	0	0	57747.3201137962	0	2956.96650107897	0	10119.4902084001	0	0	168348.834604938	56886.8048980757	544.149327588	9512.06770318558	324.802311816093	0	0	0	0	0	0	2185.03373403553	0	0	5082.94526932976	2830.42014582595	0	36622.5152102249	10659.4213241463	0	645.386411790418	0	0	30337.3795659914	0	12283.4328832268	0	0	0	36782.8072602121	0	0	0	0	0	222485.365382182	0
SRR1031064	3571.12305522522	0	0	0	0	0	2426.68596873526	0	8855.90583158201	12870.423360107	0	2372.75961387448	347423.537099201	0	0	7711.46874509205	0	0	0	0	1593.82337699649	2133.08692560433	0	0	0	0	0	0	0	71913.7901154582	0	0	0	0	0	18496.7397172488	0	4631.67470082063	203.721785029627	886.788946599552	0	47694.8649657597	0	0	0	0	0	86629.6931752454	0
SRR549499	0	0	0	4973.37864517223	1791.83558797525	5499.69338883493	4748.65999057467	0	0	0	0	2247.18654597556	330271.37212155	0	0	7244.21978636859	0	0	0	0	0	0	0	0	0	0	1460.67125488412	0	0	51300.9033851	2525.12803981991	0	0	0	0	0	0	11200.4508370466	0	48828.9981845269	0	9432.26984429216	0	0	0	4115.8995684184	0	77386.0082648321	0
SRR1804458	1512.88037842222	75202.5554664237	0	5505.89252474971	7703.28927111378	0	0	0	0	0	10426.4739522738	0	269059.574972972	1403.75458063439	0	0	0	94443.4177218328	0	19498.7959592713	0	1235.10562041683	1225.18509334521	0	0	0	3174.56866291875	0	0	29766.5414783991	64676.8762434337	0	0	0	0	0	5039.62775238352	21785.4774492799	0	0	0	36195.0430208096	0	7485.03767553812	0	0	0	11894.7119588737	0
SRR1803321	12410.2248353607	188882.023621166	0	1088.41591625672	0	0	62340.3535811234	0	5232.7688281573	102531.823831428	10895.5761127377	3006.46354490492	147354.77020091	0	14164.6295115647	12501.5604367249	2454.64428666288	99251.3534824308	0	0	0	7139.39950663498	17604.9371629496	0	5533.41518264779	5308.88182929413	5461.1078315678	0	0	116015.241982818	44507.0774147633	0	0	0	0	0	95.1412514210418	46680.1035972199	37481.8474098336	989.469014778835	0	13057.1853450238	0	2911.32229348388	0	12992.4892940575	0	0	2233.91658336606
SRR1803316	3806.98430134114	18232.3539743217	0	2035.08195711666	508.119054593787	3528.17025599994	4849.27979794378	0	0	0	124012.318185782	458.610018505162	105683.551878025	31232.3845556981	0	16455.2401526142	0	5724.80801509	0	0	91.200855952731	0	0	2931.45608419493	0	0	13823.4440236925	2616.16169647263	1831.83433527914	11147.3503361652	81158.3388429646	0	0	125.075459592317	7892.78264802349	476.850189695708	0	67433.9128914493	667.06911782569	268.39109037518	2321.71321868238	16517.7778824103	3752.2637877695	0	0	24887.4107201295	148.527108265876	1097.01601017428	7473.25871064093
SRR1804060	7722.26385115141	17955.5767641058	0	245.151233369886	3873.3894872442	6682.12218956775	8391.17650220353	0	1912.17962028511	11739.2419179408	44225.2824999274	2027.75091601663	162290.116490865	65063.1373363677	0	11294.4675373983	0	40737.1306651216	0	2171.33949556185	826.509872504187	3439.12158813183	0	0	1884.16233647141	1772.0932012166	13945.6030182698	5312.7774431731	4108.03423918395	127240.494439924	3495.15615575923	0	0	0	1449.89443735904	0	0	18722.5499085059	7820.32434449936	10201.793468664	0	49086.2812416046	220.636110032897	0	136.584258591794	1540.95060975357	0	13409.7724653328	3533.67992100307
SRR1804468	0	76.740308350165	0	0	331.716171578132	0	0	0	0	0	36093.5250273609	349.044628302363	22902.4436371917	3884.04980004545	0	4611.84498246314	0	3512.72572738336	0	0	0	0	184.011707119213	5926.33219968693	3296.53260063343	4581.31389204426	1132.12583931641	0	92.4184358625643	14673.0770223939	8997.59486290536	3867.54650792713	1232.79592123813	516.553043303261	0	0	0	11855.9650577975	845.793721063646	1745.22314151182	849.094379487309	4568.93642295552	2635.57575129491	0	126.25018470511	2261.77618481508	2392.97735715568	0	33231.8541740451
SRR1804276	8858.93717866051	9194.21494156729	0	1624.54173779572	3390.79881867576	3542.8835771077	3311.29996767724	1904.5159521818	314.538932211512	6937.138867566	3650.03420236656	0	31308.7214062844	6895.66120617547	0	14161.1648930832	8212.57695532476	10728.8884130169	0	0	3321.66938302487	0	11295.7497853541	0	0	0	6847.27060121985	1589.97701997028	0	1776.62649622766	101927.896395443	0	0	0	20102.8398872764	0	0	11354.5098056573	0	0	0	6332.25630562078	0	0	0	0	2495.57262699684	0	0
SRR1568829	0	0	0	17729.6354131878	0	9544.23804177079	938.24712953001	0	0	7053.03014612214	4691.23564765005	0	324431.298384295	13855.3218352147	0	7603.0370841225	0	4675.05897300298	0	0	0	0	0	0	0	0	4335.34880541453	0	0	16354.6180681869	3971.37362585547	0	0	0	0	0	0	7546.41872285775	0	1051.48385205949	0	20997.3236918957	0	0	0	3566.95675967874	0	29093.7493527538	0
SRR1803914	4610.07580498226	17016.3253630826	434.754301426573	2772.34626996655	3202.90004674166	6533.91609535299	82544.5099259283	0	0	83783.6646981104	1478.58467731549	2986.57302719124	7867.58267219296	8205.72490663585	20681.2831214853	32209.6230274296	1451.28126708098	4456.7566552038	2375.39669040316	1816.72691175838	2171.67124480713	5874.43372507306	3679.65959468288	0	0	596.474500507955	6586.42265349629	4895.71148128184	0	42402.1960942081	1850.3311089701	0	0	0	1392.47392196047	0	3259.60712953643	3284.81027744522	29464.5801676975	466.258236312556	0	2345.99301784291	0	13212.7502911815	831.703880989965	0	0	8556.46871503313	1907.03819176487
SRR1031089	0	0	0	0	0	0	0	0	0	2578.6657459387	0	0	61488.3601114914	0	0	0	0	829.3954153604	0	0	0	0	0	0	0	0	0	0	0	146821.838414594	1858.59972623944	0	0	0	0	0	0	0	0	1157.38360234383	0	12063.9333143331	0	0	0	0	0	63147.1509422122	0
SRR1031159	0	26217.0650782594	0	7156.83777590742	0	0	0	0	0	0	29219.5135052562	0	176603.183747569	4006.34874850409	33558.9536046751	0	0	21003.2601826889	0	6541.54403046742	0	27951.9158642745	0	0	0	1267.59764098166	3923.07591077537	10330.4581471243	0	110156.085508812	56583.8932366669	0	0	0	0	0	3280.02455275912	68801.8690389756	286.828663287822	2308.50811259069	0	26337.3480660898	0	0	0	3867.56068562289	2442.66990670919	23441.3038206354	1855.13377384543
SRR1031145	0	10608.0622269569	0	0	0	1592.72260968219	0	0	0	0	11186.8901587417	0	81009.4281261872	5587.77029572589	0	2114.80270501745	0	23531.4361810528	0	0	0	0	0	0	0	0	12927.1571431925	0	0	140961.625740519	26716.8814004172	0	0	10589.1462814738	2996.28576453277	858.78392493553	0	6817.30675213139	0	0	976.062786931131	0	0	0	0	0	16702.7798616316	13952.4013883799	597.743877267902
SRR1031106	0	0	925.224080046544	0	2234.50343860297	0	3054.985169965	14035.4747237249	7471.6208728287	0	5010.17567874261	523.711743422572	320275.916690074	418.969394738058	0	0	0	3814.36719792773	0	0	1894.0908053783	506.254685308486	2915.32870505232	0	0	0	1204.53700987192	0	0	17902.2130959949	61605.9580846086	0	0	0	0	3945.29513378338	0	24291.4963657503	0	1972.64756689169	0	23069.5022977643	0	0	0	0	0	166802.190280089	0
SRR1803305	8095.93784399312	58239.0803800086	0	13525.3641285096	5188.41837060859	674.822158942032	39305.4986634065	0	0	501.296460928366	1139.4854169564	5165.28161087344	67173.7257644011	0	3474.37008689583	11335.0842069149	1818.16370252096	0	0	16627.6179963317	0	25481.2847216511	10394.1893110186	111.827672053251	0	0	1798.88306940833	2535.40325431078	0	16567.8480336825	8292.60030174194	0	0	595.771563180251	0	3545.70842941256	19949.6710816377	5826.60732663663	0	0	0	16490.725501232	0	6696.16388001622	0	0	0	59812.3800419992	537.929663842362
SRR1803835	0	1382.97456922769	0	2531.69937428652	0	0	0	0	0	0	44845.3154288654	0	33213.9136772501	0	0	0	0	45262.0097208965	443.723110973706	873.931812476131	0	252.268976797234	0	0	0	1153.22960821593	35470.8200589539	0	0	8505.06836059245	78448.894579204	0	0	0	0	0	0	45095.3320040841	0	0	162.172913655365	2615.03823269275	0	0	0	20089.1696790583	1493.34224657648	0	0
SRR1803995	0	6868.21571802416	0	1540.74928495854	0	0	0	0	0	10371.3123509896	0	0	262226.32979675	0	0	12770.5886007012	0	6615.25688019514	0	0	0	0	0	0	0	0	0	0	0	28760.6533192262	0	0	0	0	0	2828.53973208807	0	11076.5309291796	0	0	0	88267.3035636698	0	0	0	5013.18424061138	0	145137.049559229	0
SRR1804622	5277.45995446027	46737.9972736162	0	2297.72487248039	1489.86754098994	0	8395.22091217218	0	0	3101.5226193905	14711.9345192031	2163.75858132871	88316.2625456024	0	5736.19301204027	17541.4649717099	0	4599.50932954114	1372.13958815967	14366.869829873	405.958458035405	34465.8730872059	0	0	0	0	0	0	2711.80249967651	132943.275837434	10096.1868513405	0	0	0	0	0	5829.56345738842	12361.4350471781	15154.4292384617	2614.37246974801	0	26216.7972199265	0	0	0	0	0	0	0
SRR1568918	3913.96281031948	0	0	0	0	107973.922410504	1084.14932304624	0	0	12899.5394030248	11576.5097206633	0	211647.998353332	522210.840875443	0	48272.2079939403	0	0	1782.41498873704	0	0	0	0	0	0	0	20727.4650236637	5310.49414170108	0	17769.0236506053	11411.1310103681	0	4832.73342307053	0	0	0	0	21682.9864609248	10933.3702917375	54979.233467023	0	570850.557114484	0	0	0	0	0	0	2756.31183825316
SRR549652	0	444277.386743105	0	0	0	24017.3457528346	17287.8479090452	0	0	33778.0182719515	0	0	220347.544699768	0	301014.499456571	1986.94225129127	0	13371.9763189091	0	0	0	26801.9655502647	0	0	0	0	4670.03945194006	38738.1222861239	0	139593.570574295	20913.654936949	0	0	0	0	0	0	33154.3794631521	12994.8923880071	2277.00681352357	0	26729.4494097066	0	0	0	0	0	102218.751730663	0
SRR549713	0	1426.08512909927	0	0	0	0	13455.276485242	0	0	0	0	0	327096.029572868	0	0	0	0	4713.70122824415	0	0	0	0	0	0	0	0	0	0	0	2166.34305870805	0	0	0	0	0	0	0	0	0	0	0	22545.2084149969	0	0	0	0	0	310385.795426553	0
SRR1568944	2287.30364758487	9024.65845111456	0	0	0	8390.55446960588	34807.7792706727	0	4767.10314669916	43153.0405987422	0	6918.52736967502	339732.531378657	0	8175.41204730829	31014.4786670047	0	9579.49943493465	0	0	0	1936.28180067828	0	3102.58019523888	0	237.788993065754	0	2060.8379399032	0	138381.870678885	0	0	0	0	0	0	0	12093.2687902012	51271.8362191301	6669.41509122519	0	12931.1919086234	0	860.569689190346	0	0	0	259133.386014751	10021.1075649139
SRR549458	0	102659.445481025	0	0	0	0	0	0	0	0	1129.40628050372	0	208608.510842564	0	0	0	0	260292.293488472	0	0	0	0	0	0	0	0	14054.8337129352	0	0	1909.23442656581	123230.774161628	0	0	0	0	0	0	66652.897633537	0	0	6695.76580584348	31121.4175072136	0	0	0	0	0	0	0
SRR549413	7062.97659853412	526.512800981634	0	8424.20481570615	3139.81414243926	29170.0933519459	1900.58279378736	2793.0862003294	2407.83293131845	2041.84232575804	0	2093.20942829284	172343.049892049	1085.13004104751	0	11596.1233972296	0	28836.2071854697	0	0	757.664762388205	0	7133.60636451946	0	0	0	6144.78964072468	1322.70289027093	0	17439.1313105624	0	0	0	0	0	507.250137531087	0	13432.4973128485	0	7974.7426685267	0	4764.2987601021	0	0	0	0	0	46615.6455503252	0
SRR1803356	9799.99279024294	4969.06601808935	9827.6206394301	19848.6362231703	7372.68889737166	0	35624.1381090346	0	12760.1194888665	17318.7146047467	28405.3757999913	8260.72690695871	9815.7801326356	0	14421.7372756938	55725.3718104874	702.536736473316	30185.3986547636	0	7116.14458349095	4582.27612946921	3078.53176656846	1898.42792271722	0	0	0	15862.3322690239	0	0	59320.9390404154	10593.306745474	3031.16973939049	0	0	0	0	292.065834264188	38603.9989856489	9496.08644918426	1543.2127188824	0	104097.788901594	2202.3342637759	2975.91404101618	9373.73454564116	24087.5376555992	0	3899.47357098672	0
SRR539935	0	0	0	0	0	0	0	0	0	0	4603.96996330578	0	31413.6731032876	0	0	10653.6987870399	0	32999.7969016216	0	0	0	0	0	0	3354.72201594537	0	2695.00680778875	0	0	11397.6329579399	364134.721914873	0	0	0	0	0	0	57591.7340226939	0	0	0	0	0	0	0	0	0	0	3944.25475514916
SRR1803297	69712.1764428341	50054.3189226714	0	87831.7215611179	87935.2618189367	11936.7125799633	5679.92271462938	13312.3188624126	1479.14654026807	19643.06605476	2484.96618765036	0	381649.390319967	16729.1473704319	1198.10869761714	6212.41546912589	12498.7882652652	7380.94123593766	0	29863.9686480123	10324.4428510711	1967.26489855653	43383.3680260624	0	0	0	9717.99276956121	0	0	73898.1611517927	24701.7472224767	0	0	0	0	3845.78100469698	8327.59502170922	8667.79872597088	5177.01289093824	0	0	162883.61701432	0	4984.72384070339	3254.12238858975	0	0	0	2381.42592983159
SRR531396	0	87418.2248226017	0	759.892837972207	0	54551.90494106	0	0	0	255.843317307225	0	0	36963.631515432	7465.27888560636	10409.3863131268	0	0	3925.47657002728	0	0	0	0	733.162939149064	0	0	0	11344.9327719368	4001.84770952197	0	38410.8646088564	14464.6938202951	0	0	0	0	0	0	0	0	316.940228902981	0	549.872204361798	0	0	0	0	0	69566.4709657169	0
SRR1568878	0	6907.57688488665	0	957.985115422236	6309.73654969833	201.681076930997	38953.2594301011	0	8196.89519812409	33097.3053034975	5539.02671999774	16559.4569951558	163584.962077853	0	576.231648374277	39630.3316169409	0	3457.38989024566	0	0	0	1454.98491214505	0	3327.73776936145	0	0	0	0	0	161885.078715148	0	0	0	0	0	0	0	9061.24267068551	30208.9441660215	3414.17251661759	0	12979.6178796306	0	2837.94086824331	6698.69291235097	6619.46106069951	0	80103.4020196292	50132.1534085621
SRR1803312	0	1803.09139393295	810.338739296715	2890.55896614932	4009.59817755907	49553.4416939628	0	1368.1043650464	0	1715.39239617357	2887.05100623895	0	30284.2179062707	77883.7259301544	0	0	0	5532.05277866199	0	2630.96993278154	1845.18691285746	789.290979834463	0	0	0	0	33209.8564715238	9625.84199407007	0	6079.29452468055	12979.4516683889	0	0	0	0	0	0	14266.8729554967	0	0	0	4476.156845639	0	0	133.302476594265	1708.37647635281	0	0	0
SRR549637	3907.50971584661	10691.6709693842	0	9180.20999195334	4325.42519347726	0	19481.8265155489	2054.75109835071	0	926.379308747947	6721.473931893	0	145309.211572178	0	0	5669.71997985586	0	5189.11718058061	0	1323.39901249707	0	5593.10214229024	0	926.379308747947	0	0	8379.20532649459	0	0	43365.6960621408	60980.8334442728	0	0	0	0	0	0	2556.24967150749	0	0	0	28439.1482527659	0	0	0	3071.6787605853	0	88166.2352641468	1023.8929201951
SRR1803905	756.43101555022	756.43101555022	0	3814.98391025238	1533.38005141374	0	0	1114.81243702248	0	0	17742.6160989185	0	12038.6064518219	0	0	0	0	5568.59071302884	0	306.40243667857	195.605126986766	0	238.009035634247	0	1532.01218339285	0	8880.19919159499	0	0	1283.06020359151	27269.8168643928	0	0	0	2002.5587825778	0	0	10045.6227453903	0	0	98.4864975038262	5643.82345417759	0	0	0	13803.1561987654	0	0	2609.89218385139
SRR1568828	13384.7928976462	0	0	7318.77838245676	13318.8579572637	0	45983.0274227509	0	24264.0580607576	0	32044.3810258918	97715.5816468552	242970.255309488	0	0	2716.51954375873	0	80045.017624347	0	4918.746552534	0	2202.22700877528	0	0	0	0	0	0	10826.5172108054	89275.909277896	14149.6382060831	2967.0723172122	0	0	0	0	0	50334.7334879954	5709.96583712392	0	0	97108.9801953362	0	0	0	0	0	52339.1556756232	5683.59186097093
SRR1568915	0	0	0	1165.86973083118	0	19413.4974876283	3656.59142851598	0	0	5016.77278115236	0	0	289700.963418657	14061.0955415397	0	13213.1902827534	0	0	0	0	0	0	0	0	0	0	2102.0984540744	0	0	4433.83791573677	0	0	0	0	0	7684.14140775097	0	0	0	166631.048044402	0	163186.432930583	0	0	0	0	0	0	0
SRR1803823	16233.4011763682	50344.1668424282	1885.54931994113	7135.62570765222	33692.4094106981	2056.4272270608	1649.85565494849	6516.92983704654	7035.45590003035	30581.2530327952	43090.6943022797	18884.9549075354	93876.7867665691	4766.90437447617	3199.54150227511	9498.45469920345	0	10794.769856663	0	7942.87651025202	630.480553855316	8378.90979048841	0	5692.00200957229	0	8520.32598948399	9298.11508395971	123.739174121137	13375.6154883324	84602.2410491087	82015.5030758145	0	5933.58801618975	0	12203.039504994	0	0	65664.2550669499	21595.4320549508	0	2627.98436466795	13051.5366989675	0	1225.60705796174	5073.30613896661	36290.932067242	0	3323.28067639625	30504.6525916726
SRR1569226	18314.7927403166	33230.8111390347	0	26774.6240709329	36941.2634770243	19754.4482474566	0	3962.76309697288	0	35946.8622504431	1914.59340640263	445.25428055875	183073.718356406	0	0	13164.6848951871	14010.6680282487	43991.1229192046	0	11220.4078700805	3606.55967252588	0	19398.2448230096	0	0	0	37623.9867072144	3606.55967252588	0	27308.9292076034	25839.5900817595	0	0	0	0	0	371.045233798959	1320.92103232429	0	0	0	229009.118300717	0	0	6753.02325514105	0	0	0	0
SRR1804078	4484.62240645205	0	0	0	0	0	21056.369965532	0	0	118586.229633468	5424.25757732772	0	314799.137588141	17639.5147987114	0	17895.778936223	0	47643.7742323549	0	0	0	2327.73258239654	0	0	0	0	17895.778936223	0	0	118137.767392823	124651.147554574	0	0	0	0	0	0	5701.8770596319	26395.2061636892	0	0	7944.18826285792	0	0	0	0	0	37585.4068350267	0
SRR1568868	0	80237.2532317359	0	0	0	1158.91895716309	0	0	0	0	6681.66855549584	0	100911.795121868	6338.28516078085	10358.7324072355	0	0	28600.9752514694	0	0	0	0	0	0	0	0	23006.6874459043	0	0	192781.160849574	2847.22064784512	0	0	0	0	0	0	3791.52498331134	0	7397.05062781874	0	0	1487.99471043162	0	0	0	0	0	3362.29573991761
SRR1804677	8762.31000874734	16083.9699484889	0	43673.4055165718	2723.42067839445	0	0	0	0	0	0	0	259178.867893871	0	0	730.192500728945	0	74795.3939935866	0	20840.0886694531	0	0	9630.64703664123	0	0	0	0	0	0	5071.87764019835	42232.755447566	0	0	0	0	0	0	26050.1108368164	4144.33581494807	0	0	1973.49324521337	0	0	0	2802.36040820298	0	0	2861.56520555938
SRR1031317	0	22945.9641619972	3513.52969576667	0	0	61060.3704409937	0	2842.66156615427	0	22752.6631754988	6981.57680647488	0	106065.388356348	149035.060590336	932.3929936986	966.504932492451	0	10301.8055157431	0	0	0	0	1921.63921872028	0	9005.55184157672	0	1819.30340233873	34612.2472294944	0	11836.8427614664	25981.92671465	0	0	0	1512.29595319407	0	0	727.721360935492	0	7311.32554814877	0	31508.0607992539	0	0	0	0	0	24947.1979045698	4161.65653284985
SRR1804303	17559.3475585924	0	73513.6503429321	60830.5968994094	47221.5164484576	0	34761.1783611521	14540.9683888077	17987.1954797464	908.444216148806	15736.598195868	16580.5721773224	71731.9274931951	0	0	25207.8617655227	2408.84240540103	7378.91140729901	0	18725.6727135189	61926.5908892147	12952.6562431539	10098.3831253187	0	0	0	5784.73833121853	0	5491.6918098802	58158.0126248039	29486.3409770622	18737.3945743725	0	0	0	0	0	4899.73783677679	2713.61078759289	0	0	24774.152913942	357.516756032756	2889.43870039588	4940.76434976415	6910.03697315769	0	0	0
