"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.7996","NDUFA4L2","Glioma","High - Low",0.639738810070936,0.22032272567648,0.309335651616405
"High...Low.7997","PNO1","Glioma","High - Low",0.494167039272648,0.24853726664374,0.340341661726954
"High...Low.7998","SH3GLB2","Glioma","High - Low",-0.0538269367934303,0.854596468757697,0.893134820170268
"High...Low.7999","SAR1A","Glioma","High - Low",0.559018429972344,0.0814550020729319,0.14200130437265
"High...Low.8000","STARD7","Glioma","High - Low",0.945462636717645,9.12098998738323e-05,0.00192940618569945
"High...Low.8001","EMC7","Glioma","High - Low",0.65380838757114,0.012733728839487,0.0360977366149043
"High...Low.8002","C1GALT1","Glioma","High - Low",1.12767464421679,0.0053623943123244,0.0203936076461155
"High...Low.8003","EXOSC5","Glioma","High - Low",1.15546513079256,0.0495718845914927,0.0971752651352947
"High...Low.8004","MEIS3","Glioma","High - Low",1.46516278582938,0.00552213914780666,0.0207897901096551
"High...Low.8005","SEMA3G","Glioma","High - Low",-0.28174948242818,0.485720886375765,0.579448732343684
"High...Low.8006","RAD18","Glioma","High - Low",1.43170666713954,0.0129093117052244,0.0364141592994849
"High...Low.8007","MCCC1","Glioma","High - Low",0.55611169489405,0.0675229163605149,0.123210739787251
"High...Low.8008","PAK6","Glioma","High - Low",0.977362962871286,0.0313578057764126,0.0692450869660102
"High...Low.8009","NCLN","Glioma","High - Low",1.73695922839745,0.00323228361555915,0.0147508203968416
"High...Low.8010","FEM1C","Glioma","High - Low",0.528682095644657,0.0872758619612892,0.149834815329897
"High...Low.8011","CA10","Glioma","High - Low",0.0584370803728394,0.932081615613847,0.951780135291875
"High...Low.8012","SMCO4","Glioma","High - Low",-0.00378233060995321,0.994658485497201,0.99686629996941
"High...Low.8013","PMEPA1","Glioma","High - Low",1.25399822084564,0.0591001310637166,0.111410468780349
"High...Low.8014","ARNTL2","Glioma","High - Low",0.016674902212512,0.973246063202835,0.982172173532017
"High...Low.8015","HMCES","Glioma","High - Low",1.03606259201459,0.00306016313422896,0.014214180943453
"High...Low.8016","CMC2","Glioma","High - Low",0.166220602469838,0.199493017760143,0.285482139295226
"High...Low.8017","OLFML3","Glioma","High - Low",-0.0661370202972146,0.864693113646013,0.901312818825099
"High...Low.8018","MRPS22","Glioma","High - Low",0.43308718520238,0.0642137112111589,0.118493310005137
"High...Low.8019","YAE1","Glioma","High - Low",0.409434778719328,0.0117178204191501,0.0342558376519709
"High...Low.8020","EMSY","Glioma","High - Low",2.68800042861333,0.000152998988989661,0.00253590982510206
"High...Low.8021","XAB2","Glioma","High - Low",1.09121293194693,0.00048937741657436,0.00481859359100039
"High...Low.8022","SMYD2","Glioma","High - Low",1.60987294603286,0.0117847970212754,0.0343369230521984
"High...Low.8023","CCDC47","Glioma","High - Low",0.471361600190426,0.0140517872368223,0.038597462152077
"High...Low.8024","C5orf15","Glioma","High - Low",0.907418692642079,0.00132928131539083,0.00853634602438822
"High...Low.8025","PRTFDC1","Glioma","High - Low",1.56048556690057,0.019183150035858,0.0483046474172162
"High...Low.8026","NT5M","Glioma","High - Low",0.631792531328636,0.317866973034297,0.413834841635628
"High...Low.8027","NIT2","Glioma","High - Low",1.19015466711119,0.0172961100449689,0.0449177439366962
"High...Low.8028","SEMA4B","Glioma","High - Low",0.277132463618935,0.471071852489245,0.565372578963719
"High...Low.8029","PARP6","Glioma","High - Low",1.08729998718165,0.000381223480899172,0.00415311331149343
"High...Low.8030","RNPEP","Glioma","High - Low",0.169086780289792,0.301976084835127,0.397834274557919
"High...Low.8031","ATXN7L3","Glioma","High - Low",0.463876287902482,0.00748968058022423,0.0255723279054644
"High...Low.8032","FAM20C","Glioma","High - Low",1.40846895034108,0.0377342539820558,0.0791528432887015
"High...Low.8033","PRDM8","Glioma","High - Low",-0.74862249961152,0.207038603815089,0.293935105535593
"High...Low.8034","PPAN","Glioma","High - Low",1.41856055985099,0.0468130250386961,0.0928460693512097
"High...Low.8035","PSMG2","Glioma","High - Low",1.02670560938384,0.00227821365988163,0.0118235947929014
"High...Low.8036","ADPRM","Glioma","High - Low",0.491434149562742,0.292121707488424,0.387542212548473
"High...Low.8037","MRPL1","Glioma","High - Low",0.413436852652009,0.0678940655428227,0.123627436270021
"High...Low.8038","KIF15","Glioma","High - Low",1.07904847519479,0.0492458765662732,0.096689984669183
"High...Low.8039","TOMM22","Glioma","High - Low",0.913791234779331,6.98635136702198e-05,0.00166628934061541
"High...Low.8040","CHPT1","Glioma","High - Low",1.23405550926376,0.0036578194961708,0.0160016860370004
"High...Low.8041","COQ8A","Glioma","High - Low",1.5414941292261,0.019241470947541,0.0483967317510605
"High...Low.8042","CTNNBIP1","Glioma","High - Low",0.522189020068241,0.070783390603334,0.127601711898875
"High...Low.8043","SLC17A7","Glioma","High - Low",-1.30468214802117,0.0806274884903829,0.140915154070085
"High...Low.8044","MNT","Glioma","High - Low",0.761403128821707,0.0792488788593337,0.139085398794365
"High...Low.8045","ACKR3","Glioma","High - Low",-0.288366848175616,0.574706873453342,0.659296635797973
"High...Low.8046","COQ9","Glioma","High - Low",1.3726050636621,4.22333865265939e-06,0.000432034346233766
"High...Low.8047","CIAPIN1","Glioma","High - Low",0.953507100624718,0.00391644792840057,0.0167205637999599
"High...Low.8048","VPS35L","Glioma","High - Low",0.790104215058572,0.000310264576786781,0.00370612591106815
"High...Low.8049","PDXP","Glioma","High - Low",0.547765563572693,0.240955642613634,0.332392876567944
"High...Low.8050","RSRP1","Glioma","High - Low",0.186394629897206,0.576169666219745,0.660453962136159
"High...Low.8051","ANKMY2","Glioma","High - Low",1.56653735952842,0.000676296314515179,0.00578680336879255
"High...Low.8052","RARS2","Glioma","High - Low",1.24563197739866,0.000542914472797358,0.00509965717848537
"High...Low.8053","ACVR1B","Glioma","High - Low",1.36981641178981,0.00195865836160931,0.0107622574685814
"High...Low.8054","VANGL2","Glioma","High - Low",1.2641627323197,0.0292666991524145,0.0656832922520359
"High...Low.8055","ZMIZ1","Glioma","High - Low",1.30722765207059,0.000466421356266012,0.00468266011392356
"High...Low.8056","RALGAPA2","Glioma","High - Low",0.70342294759411,0.0683917859050249,0.12427449967255
"High...Low.8057","LZTFL1","Glioma","High - Low",0.675360484140371,0.149165628346987,0.228068045022823
"High...Low.8058","CNNM1","Glioma","High - Low",0.158243999501323,0.728877727672861,0.792578784020177
"High...Low.8059","PLSCR3","Glioma","High - Low",1.21534048953058,0.0017510383855157,0.0100945088976071
"High...Low.8060","PITHD1","Glioma","High - Low",0.314134120848137,0.19868839770937,0.284672926973027
"High...Low.8061","UTP3","Glioma","High - Low",0.169949804788531,0.332206451408151,0.427846097643192
"High...Low.8062","AVEN","Glioma","High - Low",0.46110511207605,0.136498650714959,0.212512906183238
"High...Low.8063","C12orf4","Glioma","High - Low",0.854927025854996,0.0358515537901988,0.076183097262068
"High...Low.8064","PNPLA2","Glioma","High - Low",0.443859143250999,0.0269063945965079,0.0617429052051412
"High...Low.8065","MAN1C1","Glioma","High - Low",0.0750303235838592,0.89433703563794,0.924059197260852
"High...Low.8066","PDSS2","Glioma","High - Low",1.67419193274136,0.00366177959882847,0.0160016860370004
"High...Low.8067","KMT5A","Glioma","High - Low",0.928170362301023,0.0533799629108293,0.102969539533647
"High...Low.8068","REXO4","Glioma","High - Low",0.430218524996676,0.0473748478207668,0.0937048727137645
"High...Low.8069","PLAAT1","Glioma","High - Low",-0.0321668601903381,0.969877112511189,0.979451713035748
"High...Low.8070","EIF5A2","Glioma","High - Low",0.837740240488303,0.0778881712343284,0.137171178768298
"High...Low.8071","BCL2L10","Glioma","High - Low",-0.411110817302832,0.439504687373608,0.534541554567158
"High...Low.8072","NUP107","Glioma","High - Low",0.905961129398965,0.00636614554893908,0.0228730678214346
"High...Low.8073","PCDH9","Glioma","High - Low",0.773402686995306,0.384011188270249,0.480390035273778
"High...Low.8074","PLXDC1","Glioma","High - Low",1.16208074743118,0.0777135680416169,0.136966037403143
"High...Low.8075","LYRM4","Glioma","High - Low",1.5406236834223,0.00279680526499437,0.0134680857353623
"High...Low.8076","MRPL47","Glioma","High - Low",0.803985078072591,0.00502258865387515,0.0194875170187622
"High...Low.8077","ATP13A1","Glioma","High - Low",0.836634039422414,3.64026488687068e-05,0.00124093086178509
"High...Low.8078","CHMP1B","Glioma","High - Low",0.0964080011445811,0.619109534960984,0.696864115084598
"High...Low.8079","DDX24","Glioma","High - Low",0.132380582468962,0.373704007092233,0.470824619346261
"High...Low.8080","PCBP4","Glioma","High - Low",1.1165156577223,0.0533469331599058,0.102920987593312
"High...Low.8081","TMEM159","Glioma","High - Low",0.967505996266219,0.0492453243717401,0.096689984669183
"High...Low.8082","SLC44A2","Glioma","High - Low",0.439510569273481,0.0691341012514312,0.125376996557336
"High...Low.8083","TMEM63C","Glioma","High - Low",0.720869274329266,0.0739823304322705,0.131996816280168
"High...Low.8084","PHTF2","Glioma","High - Low",1.81872075433146,0.000270790191222412,0.00342582296025726
"High...Low.8085","GJC2","Glioma","High - Low",-0.49497799172904,0.317794570223739,0.413802913932939
"High...Low.8086","SALL4","Glioma","High - Low",0.468038242096069,0.449830435228674,0.54457097992643
"High...Low.8087","DOLPP1","Glioma","High - Low",0.255635306528069,0.136393530485066,0.212383980041795
"High...Low.8088","CAMK1G","Glioma","High - Low",-0.785634514197113,0.224427104305572,0.313656580614491
"High...Low.8089","PTGFRN","Glioma","High - Low",2.31952486293419,0.000476054906214339,0.00474027600149852
"High...Low.8090","VARS2","Glioma","High - Low",1.24912389981635,0.00199787320749283,0.010910436367239
"High...Low.8091","FAM219B","Glioma","High - Low",0.752779691823042,0.0176772488759264,0.0455731239971216
"High...Low.8092","NIPAL3","Glioma","High - Low",-0.00114163794199985,0.998505260247369,0.998886689409355
"High...Low.8093","SELENON","Glioma","High - Low",0.631480412527706,0.0293342976523282,0.0657718672087879
"High...Low.8094","ATP10D","Glioma","High - Low",1.29800774235155,0.0238650406501764,0.0566205548601938
"High...Low.8095","THAP11","Glioma","High - Low",0.848451726660869,0.0228047135305064,0.054743447726561
"High...Low.8096","TTC7A","Glioma","High - Low",0.482239186349074,0.108587714985667,0.177331945625133
"High...Low.8097","PAIP2B","Glioma","High - Low",0.0676036802480446,0.919875828828189,0.942478252606483
"High...Low.8098","TUBGCP6","Glioma","High - Low",1.04178062604992,0.0453730632317371,0.0907184134915813
"High...Low.8099","LYRM2","Glioma","High - Low",0.514340920488447,0.00171823242541535,0.00998603434460215
"High...Low.8100","YIF1A","Glioma","High - Low",1.13968662373617,0.00669086127757105,0.023559386538241
"High...Low.8101","PIGA","Glioma","High - Low",0.194854453025445,0.584494063341894,0.667274671029876
"High...Low.8102","GALNT1","Glioma","High - Low",0.963340688924254,0.0127006463963439,0.0360429700723293
"High...Low.8103","PBXIP1","Glioma","High - Low",-0.0438264692975382,0.918166544191561,0.941314808146281
"High...Low.8104","PCBP3","Glioma","High - Low",0.942379747647594,0.190646316960052,0.275518803856344
"High...Low.8105","NFKBIA","Glioma","High - Low",0.77635498009388,0.0146891386271388,0.0399099158574741
"High...Low.8106","APMAP","Glioma","High - Low",0.320718122750585,0.17553717079021,0.258401766647219
"High...Low.8107","MCOLN1","Glioma","High - Low",0.928633983154898,0.0638434843231284,0.117982720305606
"High...Low.8108","KAT14","Glioma","High - Low",1.72155498624381,0.00282003822882133,0.0135190045019274
"High...Low.8109","ADCY2","Glioma","High - Low",-0.408300666623354,0.373129113349259,0.470281317758707
"High...Low.8110","PLEKHG5","Glioma","High - Low",0.306168765409397,0.641361241402187,0.717163458148611
"High...Low.8111","DCUN1D1","Glioma","High - Low",0.71252389128043,0.00378766087384297,0.0163466155181608
"High...Low.8112","AKIP1","Glioma","High - Low",0.884897660640457,0.00275087286479388,0.0133357753763832
"High...Low.8113","TMEM9B","Glioma","High - Low",0.791302469475024,0.00182668579576455,0.0103419848711541
"High...Low.8114","NRIP3","Glioma","High - Low",-0.135030577801558,0.765686524876094,0.822759737767284
"High...Low.8115","TWSG1","Glioma","High - Low",0.335022959049358,0.280911170222521,0.375370023767088
"High...Low.8116","CBX8","Glioma","High - Low",1.22983427778713,0.0123807933000699,0.0354580287557119
"High...Low.8117","PELI1","Glioma","High - Low",0.51538231524089,0.117061016065811,0.188188697896345
"High...Low.8118","ZNF286A","Glioma","High - Low",1.41335817894442,0.00168490952404218,0.00989336560888263
"High...Low.8119","ZNF287","Glioma","High - Low",2.08707225603734,0.00140753891815272,0.00883728048506269
"High...Low.8120","JPH3","Glioma","High - Low",0.564062020791082,0.357568082164251,0.455048738250433
"High...Low.8121","ZNF304","Glioma","High - Low",-0.176533287958489,0.691423293027473,0.760606284037783
"High...Low.8122","TTYH1","Glioma","High - Low",0.548145415378322,0.222343322644931,0.311500185178705
"High...Low.8123","MRS2","Glioma","High - Low",1.59771545172939,0.00750692813950309,0.0256111821413897
"High...Low.8124","RHOJ","Glioma","High - Low",1.47306549223027,0.0576076077959602,0.109291169228253
"High...Low.8125","CLK4","Glioma","High - Low",1.09293696694852,0.0214516345997839,0.0522290263015191
"High...Low.8126","RAB22A","Glioma","High - Low",1.0767164568695,0.0235554245184593,0.0560484696792123
"High...Low.8127","CYP20A1","Glioma","High - Low",1.8105272085367,0.00268212846918604,0.0131814387600181
"High...Low.8128","SPC25","Glioma","High - Low",1.86023870875934,0.00601893066359141,0.0220329544615784
"High...Low.8129","ABHD6","Glioma","High - Low",1.04253791843248,0.0439438546726901,0.0886049943153995
"High...Low.8130","NMRAL1","Glioma","High - Low",1.36323682339789,0.0332090494591178,0.0723165297884065
"High...Low.8131","MIF4GD","Glioma","High - Low",0.347956931271697,0.188357977560822,0.272917932741109
"High...Low.8132","SCYL1","Glioma","High - Low",0.713294825429,0.000826466514671942,0.00655863790491782
"High...Low.8133","AS3MT","Glioma","High - Low",1.0270929124022,0.15475815794987,0.23432045793196
"High...Low.8134","SLC24A3","Glioma","High - Low",1.97729671365859,0.00891315552429588,0.0285992151563394
"High...Low.8135","GALNT16","Glioma","High - Low",0.463606507378059,0.410901207560052,0.506718818213536
"High...Low.8136","DSCAML1","Glioma","High - Low",0.671996041856871,0.235378275853492,0.325900723699442
"High...Low.8137","REXO1","Glioma","High - Low",0.730453833979231,0.000516829171164693,0.00493607670841028
"High...Low.8138","TMCC3","Glioma","High - Low",0.424148937274498,0.396457603143835,0.492854476620851
"High...Low.8139","GATAD2B","Glioma","High - Low",0.771334809403929,0.000142099233098274,0.00244179443331864
"High...Low.8140","MYORG","Glioma","High - Low",0.93211531592237,0.137879414665309,0.213959831195492
"High...Low.8141","TBC1D24","Glioma","High - Low",1.07956886962235,0.0282198199371004,0.0639733937424503
"High...Low.8142","HHATL","Glioma","High - Low",-1.76047775232832,0.00117059229656986,0.0079254061692274
"High...Low.8143","PNMA8B","Glioma","High - Low",0.0296882244706127,0.964244386499597,0.975117083474338
"High...Low.8144","LRRC47","Glioma","High - Low",0.517863770129319,0.0355344219899357,0.0756811518438872
"High...Low.8145","ZNF512B","Glioma","High - Low",1.73146953696272,0.00064557926550606,0.00564212936736991
"High...Low.8146","PLEKHH1","Glioma","High - Low",-0.729456038407378,0.26241515413484,0.355479415295013
"High...Low.8147","SHROOM4","Glioma","High - Low",0.433705470813069,0.412329217041741,0.508192655115263
"High...Low.8148","USP31","Glioma","High - Low",0.524376956042422,0.200761213885585,0.286952006835263
"High...Low.8149","PRR12","Glioma","High - Low",0.594050892548908,0.019549482130601,0.0489728178722192
"High...Low.8150","RNF150","Glioma","High - Low",0.782208900671509,0.164521732699748,0.24569100749814
"High...Low.8151","ATXN7L1","Glioma","High - Low",1.04272724221588,0.0326719732908363,0.0715265894093593
"High...Low.8152","NLN","Glioma","High - Low",0.840429167359996,0.0271795317404886,0.0621732710040459
