contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.808639223,0.10902592,Inf,1,-1.575376982,0.115169454,0.808639223,0.076241199,0.09428333,tumor16SProximity_v3,PPP2R5A,NA,192,0.047362756,3716,100,0.109017497,743,0.256545878,-0.306431911,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.992328433,0.145043722,Inf,1,-0.052688008,0.957980494,0.992328433,0.072544051,0.07310488,tumor16SProximity_v3,PPP2R5B,NA,178,0.045209903,3716,78,0.090174966,743,0.979244318,-0.011110403,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.785546635,0.0671239,Inf,1,-2.824801212,0.004730996,0.785546635,0.19801056,0.252067225,tumor16SProximity_v3,PPP2R5C,NA,497,0.107911733,3716,269,0.250336474,743,0.029549968,-0.34823117,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.972799889,0.120993732,Inf,1,-0.221720477,0.824531489,0.972799889,0.09444369,0.097084396,tumor16SProximity_v3,PPP2R5D,NA,234,0.056781485,3716,106,0.126514132,743,0.899846467,-0.039785031,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.711774488,0.132117598,Inf,1,-1.831695126,0.066996855,0.711774488,0.034818494,0.048917873,tumor16SProximity_v3,PPP2R5E,NA,87,0.022604952,3716,52,0.068640646,743,0.180970734,-0.490507872,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.74489674,0.093766213,Inf,1,-2.339641205,0.019302273,0.74489674,0.076117972,0.102185937,tumor16SProximity_v3,PPP3CA,NA,193,0.04467169,3716,111,0.122476447,743,0.081268006,-0.424887646,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.120094987,0.185645991,Inf,1,0.684280239,0.493798223,1.120094987,0.058342438,0.052087045,tumor16SProximity_v3,PPP3CB,NA,145,0.036329386,3716,53,0.065948856,743,0.658362103,0.163621081,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.183826189,0.661980291,Inf,1,2.576722665,0.009974194,2.183826189,0.029413839,0.013468947,tumor16SProximity_v3,PPP3CC,NA,72,0.018568353,3716,14,0.01884253,743,0.05066661,1.126858036,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.699387393,0.090682196,Inf,1,-2.757611846,0.005822529,0.699387393,0.068788114,0.098354809,tumor16SProximity_v3,PPP3R1,NA,171,0.042518837,3716,106,0.125168237,743,0.034220516,-0.515836304,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.050425877,0.376074859,Inf,1,0.137409916,0.890706793,1.050425877,0.013462566,0.012816293,tumor16SProximity_v3,PPP3R2,NA,35,0.00941873,3716,12,0.01345895,743,0.940334278,0.070974363,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.902496031,0.055253633,Inf,1,-1.675689954,0.093798939,0.902496031,0.416076988,0.461029161,tumor16SProximity_v3,PPP4C,NA,1059,0.185952637,3716,506,0.398384926,743,0.225008172,-0.148007507,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.789042679,0.072125338,Inf,1,-2.592039457,0.009540883,0.789042679,0.15650233,0.198344569,tumor16SProximity_v3,PPP5C,NA,391,0.087728741,3716,214,0.220726783,743,0.049111694,-0.341824757,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.844397901,0.13187535,Inf,1,-1.082948709,0.27883119,0.844397901,0.05618686,0.066540739,tumor16SProximity_v3,PPP6C,NA,139,0.034714747,3716,71,0.083445491,743,0.457460892,-0.244005102,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.724488191,0.066040608,Inf,1,-3.535630173,0.000406804,0.724488191,0.16375196,0.226024333,tumor16SProximity_v3,PPP6R3,NA,419,0.089612487,3716,248,0.240915209,743,0.00467938,-0.464965921,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.032128648,0.138072552,Inf,1,0.236392623,0.81312802,1.032128648,0.087695974,0.084966128,tumor16SProximity_v3,PPT1,NA,218,0.055166846,3716,89,0.102288022,743,0.893761801,0.045622804,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.203107785,0.279554607,Inf,1,0.795781162,0.426159243,1.203107785,0.030461565,0.025319066,tumor16SProximity_v3,PPT2,NA,76,0.020182992,3716,27,0.033647376,743,0.595292999,0.266765897,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.310835753,0.294372712,Inf,1,1.205265401,0.228100862,1.310835753,0.034562203,0.02636654,tumor16SProximity_v3,PPWD1,NA,86,0.022066738,3716,28,0.036339166,743,0.403026037,0.390486928,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.36559003,0.296817748,Inf,1,1.433538077,0.151704125,1.36559003,0.040100506,0.029364967,tumor16SProximity_v3,PRAME,NA,103,0.02583423,3716,29,0.034993271,743,0.307944917,0.449524431,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.884828191,0.803729643,Inf,1,3.802740788,0.000143104,2.884828191,0.04593917,0.015924404,tumor16SProximity_v3,PRAP1,NA,111,0.027179763,3716,16,0.02153432,743,0.00195565,1.5284854,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.905329603,0.138660997,Inf,1,-0.649358101,0.51610694,0.905329603,0.061149292,0.067543678,tumor16SProximity_v3,PRC1,NA,152,0.038482239,3716,70,0.083445491,743,0.674850247,-0.143484965,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.929622723,0.09802482,Inf,1,-0.692075393,0.488889984,0.929622723,0.128202588,0.137908191,tumor16SProximity_v3,PRCC,NA,319,0.076157158,3716,148,0.174966353,743,0.654335602,-0.105282762,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.483996262,0.350089284,Inf,1,1.673260712,0.094275983,1.483996262,0.043018999,0.028988617,tumor16SProximity_v3,PRDM1,NA,102,0.024488698,3716,30,0.036339166,743,0.225775603,0.569487458,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.821345003,0.539802087,Inf,1,2.023025464,0.043070522,1.821345003,0.026259539,0.014417663,tumor16SProximity_v3,PRDM14,NA,69,0.018299247,3716,14,0.01884253,743,0.135894796,0.865004226,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.57070277,0.392795425,Inf,1,1.80554204,0.070989903,1.57070277,0.036434052,0.023196019,tumor16SProximity_v3,PRDM16,NA,96,0.024219591,3716,22,0.02960969,743,0.187148068,0.6514102,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.830766215,0.053200839,Inf,1,-2.895250413,0.003788562,0.830766215,0.345580583,0.415978137,tumor16SProximity_v3,PRDX1,NA,872,0.165769645,3716,451,0.398384926,743,0.025427834,-0.267485548,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.914786342,0.057627467,Inf,1,-1.413826038,0.157412986,0.914786342,0.381106397,0.416607003,tumor16SProximity_v3,PRDX2,NA,962,0.17949408,3716,467,0.375504711,743,0.315081016,-0.128493269,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.034548563,0.137613375,Inf,1,0.255342973,0.798458212,1.034548563,0.082197201,0.07945224,tumor16SProximity_v3,PRDX3,NA,206,0.049246502,3716,88,0.102288022,743,0.884360117,0.049001369,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.007603409,0.14515781,Inf,1,0.052578926,0.958067408,1.007603409,0.070286495,0.069756111,tumor16SProximity_v3,PRDX4,NA,176,0.044940797,3716,71,0.091520861,743,0.979244318,0.010927908,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.061465153,0.135400211,Inf,1,0.467625416,0.640052486,1.061465153,0.091559806,0.086257948,tumor16SProximity_v3,PRDX5,NA,225,0.054628633,3716,96,0.115746972,743,0.773548074,0.086057009,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.054648446,0.08849181,Inf,1,0.634128638,0.525996875,1.054648446,0.240456979,0.227997282,tumor16SProximity_v3,PRDX6,NA,603,0.129440258,3716,248,0.239569314,743,0.682150471,0.076762174,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.923335848,0.106806381,Inf,1,-0.689540635,0.490483111,0.923335848,0.108984267,0.118033181,tumor16SProximity_v3,PREB,NA,272,0.06270183,3716,126,0.135935397,743,0.655599292,-0.115072595,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.185181397,0.381919312,Inf,1,0.527224949,0.598037385,1.185181397,0.017147244,0.014468033,tumor16SProximity_v3,PRELID2,NA,45,0.012109795,3716,14,0.017496635,743,0.742679552,0.245107887,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.708348268,0.089038421,Inf,1,-2.743222805,0.006083939,0.708348268,0.075115674,0.106043422,tumor16SProximity_v3,PREP,NA,189,0.047093649,3716,108,0.126514132,743,0.035299566,-0.497469242,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.29704561,1.084117005,Inf,1,5.77869536,7.53E-09,4.29704561,0.082454696,0.019188695,tumor16SProximity_v3,PREX1,NA,203,0.046017223,3716,21,0.0269179,743,3.50E-07,2.10334509,P-adjust < 0.001
Within30micronTumor / Within30um16StumorHigh,2.700482283,0.953473813,Inf,1,2.813649527,0.00489826,2.700482283,0.027521432,0.010191302,tumor16SProximity_v3,PRF1,NA,69,0.01722282,3716,10,0.01345895,743,0.030256552,1.433217083,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.496702117,0.276558438,Inf,1,2.182418422,0.029078666,1.496702117,0.059613762,0.039830078,tumor16SProximity_v3,PRG2,NA,145,0.037136706,3716,41,0.047106326,743,0.10534834,0.581787116,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.560024641,0.376309769,Inf,1,1.843548948,0.065248902,1.560024641,0.039778386,0.025498562,tumor16SProximity_v3,PRICKLE1,NA,98,0.025296017,3716,26,0.030955585,743,0.178018966,0.641568817,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.670084535,0.188450165,Inf,1,-1.423555578,0.154575163,0.670084535,0.016274269,0.024286889,tumor16SProximity_v3,PRICKLE2,NA,41,0.010495156,3716,25,0.030955585,743,0.312131671,-0.577584983,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.585921314,0.321127148,Inf,1,2.277515975,0.022755432,1.585921314,0.055537475,0.035019061,tumor16SProximity_v3,PRIM1,NA,141,0.033638321,3716,35,0.044414536,743,0.090684066,0.665321193,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.992084859,0.146639977,Inf,1,-0.05376251,0.957124379,0.992084859,0.069726086,0.070282381,tumor16SProximity_v3,PRIM2,NA,175,0.041173305,3716,74,0.086137281,743,0.979149002,-0.011464567,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.257586512,0.2427074,Inf,1,1.187569098,0.235003218,1.257586512,0.047368153,0.03766592,tumor16SProximity_v3,PRKAA1,NA,118,0.028525296,3716,40,0.049798116,743,0.410060701,0.330657649,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.856529096,0.118059667,Inf,1,-1.123568166,0.261196268,0.856529096,0.077553785,0.090544251,tumor16SProximity_v3,PRKAA2,NA,195,0.044133477,3716,97,0.107671602,743,0.439262005,-0.22342584,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.745623455,0.108631262,Inf,1,-2.014763042,0.043929483,0.745623455,0.063676054,0.085399747,tumor16SProximity_v3,PRKAB1,NA,163,0.037944026,3716,96,0.103633917,743,0.137882326,-0.423480851,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.216168372,0.189828828,Inf,1,1.253816515,0.209908705,1.216168372,0.080942466,0.066555313,tumor16SProximity_v3,PRKAB2,NA,202,0.046824543,3716,67,0.080753701,743,0.38179664,0.282342976,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.386499845,0.178135367,Inf,1,2.543480595,0.010975415,1.386499845,0.119357438,0.086085432,tumor16SProximity_v3,PRKACA,NA,295,0.068353068,3716,90,0.106325707,743,0.054410071,0.471447455,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.270168136,0.270720179,Inf,1,1.122043428,0.261843976,1.270168136,0.045297776,0.035662819,tumor16SProximity_v3,PRKACB,NA,109,0.02664155,3716,37,0.045760431,743,0.439943537,0.345019484,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.310951111,0.48135574,Inf,1,0.737383606,0.460889102,1.310951111,0.014250422,0.010870293,tumor16SProximity_v3,PRKACG,NA,39,0.010495156,3716,10,0.01345895,743,0.629888347,0.390613884,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.055001906,0.155943886,Inf,1,0.362229766,0.717180338,1.055001906,0.071648951,0.067913575,tumor16SProximity_v3,PRKAG1,NA,178,0.04467169,3716,70,0.086137281,743,0.827268524,0.077245605,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.043628381,0.183666583,Inf,1,0.242649218,0.80827715,1.043628381,0.052464245,0.050271002,tumor16SProximity_v3,PRKAG2,NA,132,0.033100108,3716,51,0.063257066,743,0.890445507,0.061608084,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.787168479,0.03171137,Inf,1,-5.940444506,2.84E-09,0.787168479,0.935977596,1.189043541,tumor16SProximity_v3,PRKAR1A,NA,2415,0.322927879,3716,1281,0.66218035,743,1.45E-07,-0.345255643,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.339018308,0.274574374,Inf,1,1.423689449,0.154536389,1.339018308,0.04620717,0.034508243,tumor16SProximity_v3,PRKAR1B,NA,125,0.031754575,3716,33,0.041722746,743,0.312131671,0.421175686,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.14744266,0.202797419,Inf,1,0.778187025,0.436458765,1.14744266,0.053191442,0.046356514,tumor16SProximity_v3,PRKAR2A,NA,135,0.032023681,3716,49,0.061911171,743,0.604654616,0.198422061,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.078184654,0.605021864,Inf,1,2.512605338,0.011984332,2.078184654,0.029046611,0.013976916,tumor16SProximity_v3,PRKAR2B,NA,71,0.018299247,3716,15,0.01884253,743,0.057878983,1.055323849,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.309130577,0.255720869,Inf,1,1.37897094,0.167903714,1.309130577,0.053530183,0.040889873,tumor16SProximity_v3,PRKCA,NA,134,0.032831001,3716,41,0.049798116,743,0.329281248,0.388609004,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.448843476,0.331832367,Inf,1,1.618833558,0.10548308,1.448843476,0.035899191,0.024777826,tumor16SProximity_v3,PRKCB,NA,90,0.023681378,3716,25,0.033647376,743,0.243122755,0.534901744,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.169298698,0.233204641,Inf,1,0.784217611,0.432912433,1.169298698,0.04248256,0.036331658,tumor16SProximity_v3,PRKCD,NA,106,0.026372443,3716,38,0.047106326,743,0.601732695,0.225643514,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.284005166,0.29065207,Inf,1,1.104348028,0.269442196,1.284005166,0.041720734,0.032492653,tumor16SProximity_v3,PRKCE,NA,102,0.025026911,3716,31,0.036339166,743,0.447556967,0.360651006,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.168736568,0.260290951,Inf,1,0.700113747,0.483856272,1.168736568,0.037851066,0.032386311,tumor16SProximity_v3,PRKCG,NA,93,0.023143165,3716,32,0.040376851,743,0.649876101,0.224949785,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.926519745,0.125166996,Inf,1,-0.564940579,0.572114182,0.926519745,0.089518223,0.096617718,tumor16SProximity_v3,PRKCH,NA,226,0.051130248,3716,103,0.110363392,743,0.722836838,-0.110106374,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.017015135,0.161594056,Inf,1,0.106186322,0.915434523,1.017015135,0.055491873,0.054563469,tumor16SProximity_v3,PRKCI,NA,140,0.035522067,3716,60,0.068640646,743,0.955014195,0.02434115,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.537551195,0.52409398,Inf,1,1.262065084,0.206925368,1.537551195,0.019232993,0.012508847,tumor16SProximity_v3,PRKCQ,NA,48,0.012109795,3716,12,0.01615074,743,0.377712174,0.620634448,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.750461677,0.044534042,Inf,1,-4.837480286,1.31E-06,0.750461677,0.389035163,0.518394443,tumor16SProximity_v3,PRKCSH,NA,987,0.174111948,3716,578,0.437415882,743,3.43E-05,-0.414149694,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.760051998,0.082242412,Inf,1,-2.535605029,0.011225326,0.760051998,0.111609857,0.146845029,tumor16SProximity_v3,PRKCZ,NA,281,0.064047363,3716,157,0.169582773,743,0.055250071,-0.395829973,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.713944419,0.322871498,Inf,1,2.860174368,0.004234081,1.713944419,0.07062839,0.041208098,tumor16SProximity_v3,PRKD1,NA,172,0.040365985,3716,44,0.051144011,743,0.027624683,0.777320326,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.042298783,0.099530472,Inf,1,0.433847261,0.664399359,1.042298783,0.180795826,0.173458733,tumor16SProximity_v3,PRKD2,NA,458,0.09795479,3716,185,0.197846568,743,0.792429975,0.059768896,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.013985893,0.123838836,Inf,1,0.113722346,0.909457898,1.013985893,0.097124639,0.095785001,tumor16SProximity_v3,PRKD3,NA,241,0.059741658,3716,101,0.125168237,743,0.950847562,0.020037581,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.794558761,0.071184079,Inf,1,-2.566913258,0.010260828,0.794558761,0.177127493,0.222925605,tumor16SProximity_v3,PRKDC,NA,455,0.093649085,3716,249,0.242261104,743,0.051824311,-0.331774178,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.033787794,0.310596065,Inf,1,0.110601143,0.911932641,1.033787794,0.017199768,0.016637619,tumor16SProximity_v3,PRKG1,NA,45,0.012109795,3716,16,0.02153432,743,0.952486968,0.047940074,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.122656747,0.220882817,Inf,1,0.58804533,0.556501867,1.122656747,0.042377256,0.037747295,tumor16SProximity_v3,PRKN,NA,103,0.025296017,3716,40,0.049798116,743,0.708181301,0.166916891,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.259858691,0.186897888,Inf,1,1.557143386,0.119436446,1.259858691,0.081199234,0.064451064,tumor16SProximity_v3,PRKRA,NA,203,0.051130248,3716,66,0.084791386,743,0.262921927,0.333261927,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.190923823,0.185741733,Inf,1,1.120315372,0.262579394,1.190923823,0.066810406,0.056099647,tumor16SProximity_v3,PRKX,NA,166,0.042787944,3716,58,0.078061911,743,0.440269521,0.252081135,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.214856876,0.338589083,Inf,1,0.698318634,0.484977949,1.214856876,0.022153887,0.0182358,tumor16SProximity_v3,PRL,NA,54,0.013993541,3716,19,0.02153432,743,0.650533939,0.280786358,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.086164342,0.235857182,Inf,1,0.380629662,0.703478068,1.086164342,0.034255875,0.031538391,tumor16SProximity_v3,PRLHR,NA,85,0.022335845,3716,32,0.036339166,743,0.818493883,0.119242407,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.428870556,0.438771639,Inf,1,1.162202473,0.24515323,1.428870556,0.02394325,0.016756766,tumor16SProximity_v3,PRLR,NA,58,0.014800861,3716,17,0.020188425,743,0.421461593,0.514875226,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.259558441,0.242772944,Inf,1,1.197239,0.231213413,1.259558441,0.049734259,0.039485471,tumor16SProximity_v3,PRM1,NA,124,0.030139935,3716,41,0.049798116,743,0.406432912,0.332918062,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.730012422,0.070940564,Inf,1,-3.238349358,0.001202235,0.730012422,0.123802693,0.169589844,tumor16SProximity_v3,PRMT1,NA,314,0.070236814,3716,193,0.203230148,743,0.010985511,-0.454007082,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.086772702,0.173806031,Inf,1,0.520310209,0.602847381,1.086772702,0.067991527,0.062562785,tumor16SProximity_v3,PRMT2,NA,168,0.040096878,3716,64,0.075370121,743,0.746239283,0.120050233,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.956940784,0.138965839,Inf,1,-0.303085765,0.761824502,0.956940784,0.071964432,0.075202597,tumor16SProximity_v3,PRMT3,NA,179,0.04386437,3716,80,0.088829071,743,0.857469014,-0.063498442,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.755195548,0.051475436,Inf,1,-4.119299072,3.80E-05,0.755195548,0.293131468,0.388153067,tumor16SProximity_v3,PRMT5,NA,739,0.140742734,3716,412,0.34858681,743,0.000617743,-0.405077834,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.856458264,0.115343628,Inf,1,-1.150544206,0.249919798,0.856458264,0.079553304,0.092886376,tumor16SProximity_v3,PRMT7,NA,201,0.045748116,3716,100,0.111709287,743,0.426569381,-0.223545151,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.299537214,0.256291084,Inf,1,1.328526205,0.184004332,1.299537214,0.0477279,0.036726844,tumor16SProximity_v3,PRMT8,NA,118,0.030139935,3716,37,0.047106326,743,0.349356466,0.377997948,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.355864301,0.474748047,Inf,1,0.869467766,0.384591332,1.355864301,0.014770014,0.010893431,tumor16SProximity_v3,PRND,NA,37,0.009687836,3716,11,0.01345895,743,0.556054775,0.439212797,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.043358548,0.093380218,Inf,1,0.474246391,0.635324216,1.043358548,0.20373065,0.195264275,tumor16SProximity_v3,PRNP,NA,524,0.109795479,3716,215,0.216689098,743,0.770244883,0.061235022,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.646437344,0.422739733,Inf,1,1.941942675,0.05214404,1.646437344,0.032330664,0.019636741,tumor16SProximity_v3,PROCR,NA,80,0.020990312,3716,20,0.02422611,743,0.154111836,0.71934761,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.357823777,0.402478656,Inf,1,1.031944302,0.30209821,1.357823777,0.0226438,0.016676538,tumor16SProximity_v3,PROM1,NA,59,0.015608181,3716,16,0.02153432,743,0.480717818,0.441296254,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.141377019,0.513534051,Inf,1,3.175153776,0.001497571,2.141377019,0.049815388,0.02326325,tumor16SProximity_v3,PROS1,NA,123,0.030409042,3716,23,0.028263795,743,0.013016771,1.098538825,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,1.405635962,0.267066743,Inf,1,1.792079245,0.073120273,1.405635962,0.06044058,0.042998743,tumor16SProximity_v3,PROX1,NA,144,0.0368676,3716,43,0.053835801,743,0.190978404,0.491223007,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.893428974,0.104127531,Inf,1,-0.966882785,0.333602633,0.893428974,0.107564992,0.120395684,tumor16SProximity_v3,PRPF18,NA,268,0.061087191,3716,129,0.139973082,743,0.510444257,-0.162575053,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.87832615,0.061972462,Inf,1,-1.838746541,0.065952474,0.87832615,0.291537028,0.33192343,tumor16SProximity_v3,PRPF19,NA,735,0.145317546,3716,360,0.328398385,743,0.179466271,-0.187171338,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.030098854,0.112654422,Inf,1,0.271159767,0.786268155,1.030098854,0.130787068,0.12696555,tumor16SProximity_v3,PRPF3,NA,328,0.076964478,3716,131,0.142664872,743,0.876042279,0.042782793,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.085352553,0.194079752,Inf,1,0.458036743,0.646926044,1.085352553,0.047984,0.04421052,tumor16SProximity_v3,PRPF31,NA,120,0.029870829,3716,47,0.057873486,743,0.779567338,0.118163747,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.128738752,0.143093125,Inf,1,0.955260667,0.339445893,1.128738752,0.100536183,0.089069488,tumor16SProximity_v3,PRPF38A,NA,252,0.058934338,3716,94,0.110363392,743,0.514794324,0.174711611,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.812777621,0.080705958,Inf,1,-2.087664447,0.036828114,0.812777621,0.126772551,0.15597446,tumor16SProximity_v3,PRPF38B,NA,317,0.077502691,3716,167,0.180349933,743,0.122436631,-0.299067415,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.725700951,0.073441361,Inf,1,-3.168136418,0.001534195,0.725700951,0.113092216,0.155838595,tumor16SProximity_v3,PRPF40A,NA,284,0.067814855,3716,169,0.191117093,743,0.013198779,-0.462552933,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.314660091,0.208551276,Inf,1,1.724574776,0.084604132,1.314660091,0.078247501,0.059519188,tumor16SProximity_v3,PRPF40B,NA,195,0.044940797,3716,64,0.076716016,743,0.208953253,0.394689835,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.716557436,0.063572204,Inf,1,-3.756773226,0.000172118,0.716557436,0.153959288,0.214859661,tumor16SProximity_v3,PRPF6,NA,384,0.089612487,3716,226,0.235531629,743,0.002276606,-0.480845747,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.786035325,0.093273536,Inf,1,-2.028879779,0.042470537,0.786035325,0.088915763,0.113119297,tumor16SProximity_v3,PRPF8,NA,224,0.054359526,3716,121,0.137281292,743,0.134740886,-0.347333945,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.994674347,0.120544244,Inf,1,-0.044062213,0.964854813,0.994674347,0.100472637,0.101010585,tumor16SProximity_v3,PRPS2,NA,250,0.059741658,3716,108,0.121130552,743,0.982296618,-0.007703825,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.892825401,0.100300475,Inf,1,-1.009112565,0.312920652,0.892825401,0.119709564,0.134079478,tumor16SProximity_v3,PRPSAP2,NA,301,0.066469322,3716,141,0.158815612,743,0.49083567,-0.163550022,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.692331713,0.314191151,Inf,1,2.833778251,0.004600124,1.692331713,0.067967845,0.040162247,tumor16SProximity_v3,PRR5,NA,167,0.041980624,3716,40,0.044414536,743,0.02902448,0.759012378,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.371820038,0.271933105,Inf,1,1.594822106,0.110752022,1.371820038,0.047029621,0.034282646,tumor16SProximity_v3,PRR5L,NA,115,0.030139935,3716,36,0.044414536,743,0.250225033,0.456091234,NS or |log2FC| < 1
