contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,msg,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.702348359,0.176501505,Inf,1,-1.405981031,0.159729758,0.702348359,0.043360871,0.061736987,tumor16SProximity_v3,ACTR2,NA,54,0.029059829,1755,24,0.074204947,283,0.526647415,-0.509741322,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.884020433,0.266895905,Inf,1,-0.408315405,0.683042131,0.884020433,0.039142192,0.044277474,tumor16SProximity_v3,ACTR3,NA,47,0.025641026,1755,17,0.045936396,283,0.885891111,-0.177848379,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.895421403,0.274327026,Inf,1,-0.360551395,0.71843483,0.895421403,0.034974123,0.039058842,tumor16SProximity_v3,ACTR3B,NA,42,0.022792023,1755,15,0.049469965,283,0.901456742,-0.159361293,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.74552705,0.134823368,Inf,1,-1.62386058,0.104405567,0.74552705,0.097938648,0.131368336,tumor16SProximity_v3,ACVR1,NA,119,0.058689459,1755,50,0.148409894,283,0.468663697,-0.423667396,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.783063573,0.142734044,Inf,1,-1.341596249,0.179726943,0.783063573,0.093557778,0.119476606,tumor16SProximity_v3,ACVR1B,NA,111,0.055840456,1755,46,0.144876325,283,0.542126073,-0.352798657,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.001788595,0.900462156,Inf,1,1.542900504,0.122854918,2.001788595,0.03141581,0.01569387,tumor16SProximity_v3,ACVR1C,NA,37,0.01994302,1755,6,0.021201413,283,0.487866672,1.001289622,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.134934687,1.661482997,Inf,1,2.155906818,0.031090942,3.134934687,0.033370411,0.010644691,tumor16SProximity_v3,ACVR2A,NA,40,0.022222222,1755,4,0.014134276,283,0.400635707,1.648435386,P < 0.05
Within30micronTumor / Within30um16StumorHigh,2.381788846,1.201712796,Inf,1,1.720078038,0.085418257,2.381788846,0.031779138,0.013342551,tumor16SProximity_v3,ACVR2B,NA,36,0.01994302,1755,5,0.017667845,283,0.447667016,1.252045519,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.473493026,1.331779116,Inf,1,1.682015252,0.092565882,2.473493026,0.025066746,0.010134149,tumor16SProximity_v3,ACVRL1,NA,31,0.017094017,1755,4,0.014134276,283,0.458130872,1.306549832,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.25008102,0.979278387,Inf,1,1.863351354,0.062412849,2.25008102,0.036603059,0.01626744,tumor16SProximity_v3,ACY1,NA,45,0.025641026,1755,6,0.021201413,283,0.4270753,1.16997695,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.55181314,2.700446558,Inf,1,1.667048265,0.095504808,3.55181314,0.018700723,0.00526512,tumor16SProximity_v3,ADA,NA,21,0.011396011,1755,2,0.007067138,283,0.460803134,1.828555684,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.987268757,0.256748101,Inf,1,-0.049269514,0.960704514,0.987268757,0.053338913,0.054026741,tumor16SProximity_v3,ADA2,NA,64,0.034188034,1755,21,0.070671378,283,0.996826294,-0.018485222,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.6955338,0.161728732,Inf,1,-1.561450452,0.118417506,0.6955338,0.05104397,0.073388195,tumor16SProximity_v3,ADAM10,NA,61,0.031908832,1755,28,0.09540636,283,0.480635525,-0.52380747,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.682296477,5.922272984,Inf,1,1.666956055,0.095523143,5.682296477,0.014919789,0.002625662,tumor16SProximity_v3,ADAM12,NA,17,0.009116809,1755,1,0.003533569,283,0.460803134,2.506474107,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.820380861,0.320192896,Inf,1,-0.507270475,0.611965052,0.820380861,0.021187926,0.025826939,tumor16SProximity_v3,ADAM15,NA,25,0.014245014,1755,10,0.03180212,283,0.848022439,-0.28563426,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.903644531,0.35249448,Inf,1,-0.259738971,0.795065129,0.903644531,0.021596342,0.023899156,tumor16SProximity_v3,ADAM17,NA,26,0.014814815,1755,9,0.03180212,283,0.933551047,-0.146172728,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.811640512,6.029337427,Inf,1,1.696320798,0.089825144,5.811640512,0.015275257,0.00262839,tumor16SProximity_v3,ADAM19,NA,18,0.01025641,1755,1,0.003533569,283,0.453706435,2.538945466,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.715573576,0.892738775,Inf,1,1.037231188,0.299628127,1.715573576,0.021605194,0.012593569,tumor16SProximity_v3,ADAM22,NA,28,0.015384615,1755,5,0.017667845,283,0.649229722,0.778691,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.985562872,1.441820741,Inf,1,0.944571245,0.344877813,1.985562872,0.018963328,0.009550606,tumor16SProximity_v3,ADAM28,NA,17,0.00968661,1755,3,0.010600707,283,0.681265987,0.989548044,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.560491355,0.549981524,Inf,1,1.26262389,0.206724378,1.560491355,0.040651533,0.02605047,tumor16SProximity_v3,ADAM8,NA,48,0.027350427,1755,10,0.03180212,283,0.568498527,0.642000365,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.450824509,0.101583983,Inf,1,-3.535612274,0.000406831,0.450824509,0.043378768,0.096220963,tumor16SProximity_v3,ADAM9,NA,52,0.027920228,1755,35,0.113074205,283,0.034914038,-1.149362145,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,2.551247024,1.177753879,Inf,1,2.028821783,0.042476446,2.551247024,0.04075177,0.015973275,tumor16SProximity_v3,ADAMTS17,NA,46,0.024501425,1755,6,0.021201413,283,0.415980129,1.351202594,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.35976619,0.529547552,Inf,1,0.78911423,0.430045246,1.35976619,0.032403949,0.02383053,tumor16SProximity_v3,ADAMTS5,NA,38,0.021652422,1755,9,0.03180212,283,0.738250014,0.443358604,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.940454566,0.426518558,Inf,1,-0.135366512,0.8923221,0.940454566,0.027924638,0.029692703,tumor16SProximity_v3,ADAMTS9,NA,33,0.018233618,1755,9,0.024734982,283,0.972247899,-0.088569847,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.821350416,0.265356854,Inf,1,-0.609165472,0.542414764,0.821350416,0.030161666,0.036722044,tumor16SProximity_v3,ADAR,NA,36,0.018803419,1755,14,0.049469965,283,0.804274949,-0.283930238,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.164398301,0.326506281,Inf,1,0.542797003,0.587269577,1.164398301,0.051942268,0.044608677,tumor16SProximity_v3,ADCY1,NA,62,0.034188034,1755,17,0.056537102,283,0.831408265,0.219584639,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.090095242,0.920116192,Inf,1,1.674612799,0.094010226,2.090095242,0.032448665,0.015524969,tumor16SProximity_v3,ADCY2,NA,39,0.022222222,1755,6,0.021201413,283,0.460803134,1.063568685,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.886758573,0.29815139,Inf,1,-0.357445518,0.720758306,0.886758573,0.038454058,0.043364743,tumor16SProximity_v3,ADCY3,NA,51,0.025641026,1755,15,0.049469965,283,0.901714026,-0.173386723,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.719762638,5.936120405,Inf,1,1.680365218,0.092886279,5.719762638,0.015438601,0.002699168,tumor16SProximity_v3,ADCY5,NA,17,0.00968661,1755,1,0.003533569,283,0.458185368,2.515955278,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.366773174,0.470822311,Inf,1,0.907034016,0.364388809,1.366773174,0.039788253,0.029111087,tumor16SProximity_v3,ADCY7,NA,48,0.026210826,1755,11,0.038869258,283,0.692866867,0.450773837,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.351396463,0.77472308,Inf,1,0.525294109,0.599378752,1.351396463,0.01219388,0.00902317,tumor16SProximity_v3,ADCY8,NA,16,0.008547009,1755,4,0.014134276,283,0.839809821,0.434450984,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.030744807,0.340137052,Inf,1,0.091764945,0.926884797,1.030744807,0.037070262,0.035964539,tumor16SProximity_v3,ADCY9,NA,43,0.023931624,1755,14,0.045936396,283,0.982876464,0.043687192,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.976649654,0.248253043,Inf,1,-0.09295185,0.925941814,0.976649654,0.054931046,0.056244372,tumor16SProximity_v3,ADD1,NA,66,0.034757835,1755,21,0.070671378,283,0.982213643,-0.034086967,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.461177338,1.225228928,Inf,1,1.80915932,0.070426255,2.461177338,0.031977423,0.012992734,tumor16SProximity_v3,ADD2,NA,38,0.019373219,1755,5,0.014134276,283,0.433981707,1.299348613,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.474266022,0.566572708,Inf,1,1.010023013,0.312484265,1.474266022,0.034902094,0.023674217,tumor16SProximity_v3,ADD3,NA,41,0.021082621,1755,9,0.03180212,283,0.65585607,0.559996873,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.671001496,0.21134461,Inf,1,-1.266740618,0.205248051,0.671001496,0.032224009,0.048023752,tumor16SProximity_v3,ADGRA2,NA,42,0.022792023,1755,16,0.056537102,283,0.566424245,-0.575612112,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.510866473,0.681328187,Inf,1,0.915138089,0.360119141,1.510866473,0.023385345,0.015478102,tumor16SProximity_v3,ADGRA3,NA,28,0.015954416,1755,6,0.021201413,283,0.691263179,0.595376164,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,5.404285022,5.562273553,Inf,1,1.639269849,0.101157072,5.404285022,0.01422527,0.002632221,tumor16SProximity_v3,ADGRE1,NA,17,0.00968661,1755,1,0.003533569,283,0.466603094,2.434103764,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.77619731,0.7386322,Inf,1,1.381445979,0.167141877,1.77619731,0.036208735,0.020385537,tumor16SProximity_v3,ADGRE2,NA,41,0.020512821,1755,8,0.028268551,283,0.533237881,0.828791854,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.317406752,2.036051997,Inf,1,1.953869078,0.050716702,3.317406752,0.025688081,0.007743422,tumor16SProximity_v3,ADGRE5,NA,32,0.018233618,1755,3,0.010600707,283,0.416742359,1.730055914,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.699949041,0.39593686,Inf,1,-0.630669351,0.528256743,0.699949041,0.009190472,0.013130201,tumor16SProximity_v3,ADGRF1,NA,11,0.006267806,1755,5,0.017667845,283,0.798311363,-0.514678204,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.142259305,0.329541549,Inf,1,0.461033806,0.644774351,1.142259305,0.047944531,0.041973421,tumor16SProximity_v3,ADGRF3,NA,57,0.031339031,1755,16,0.045936396,283,0.865099843,0.191890195,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.040389893,0.218720379,Inf,1,0.188344589,0.850606534,1.040389893,0.084075211,0.080811253,tumor16SProximity_v3,ADGRF5,NA,101,0.05014245,1755,31,0.098939929,283,0.954056593,0.05712429,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.945254133,0.14337602,Inf,1,-0.371186138,0.710498897,0.945254133,0.165092842,0.174654451,tumor16SProximity_v3,ADGRG1,NA,198,0.098575499,1755,66,0.201413428,283,0.897861811,-0.081225842,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.856893108,0.935074468,Inf,1,1.229035705,0.21905842,1.856893108,0.024108321,0.012983149,tumor16SProximity_v3,ADGRG3,NA,28,0.015384615,1755,5,0.017667845,283,0.579683929,0.892890769,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.939438235,0.937614871,Inf,1,1.370158206,0.170637521,1.939438235,0.024940232,0.012859514,tumor16SProximity_v3,ADGRG5,NA,30,0.017094017,1755,5,0.017667845,283,0.535655014,0.955638831,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.466856494,1.170495319,Inf,1,1.902984896,0.057042516,2.466856494,0.031508264,0.012772638,tumor16SProximity_v3,ADGRG6,NA,40,0.022792023,1755,5,0.017667845,283,0.423111565,1.302673791,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.349461833,0.373156162,Inf,1,1.083840156,0.278435677,1.349461833,0.06588645,0.048824241,tumor16SProximity_v3,ADGRL1,NA,76,0.039316239,1755,19,0.06360424,283,0.630787641,0.432384173,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.648598669,0.84024776,Inf,1,0.980873472,0.326655141,1.648598669,0.02358189,0.014304203,tumor16SProximity_v3,ADGRL2,NA,29,0.015384615,1755,5,0.017667845,283,0.666872091,0.721240236,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.189684402,1.061295071,Inf,1,1.617063392,0.105864598,2.189684402,0.028773157,0.013140322,tumor16SProximity_v3,ADGRL3,NA,34,0.018803419,1755,5,0.017667845,283,0.470947915,1.13072295,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.918901291,1.196703072,Inf,1,1.045078998,0.29598646,1.918901291,0.014906357,0.007768173,tumor16SProximity_v3,ADGRV1,NA,18,0.01025641,1755,3,0.010600707,283,0.645370444,0.940280501,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.373415034,0.868190419,Inf,1,0.50194644,0.615705197,1.373415034,0.014432138,0.010508213,tumor16SProximity_v3,ADH1A,NA,15,0.008547009,1755,4,0.014134276,283,0.850915207,0.457767661,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.894709927,1.772817606,Inf,1,1.735510457,0.082650431,2.894709927,0.022383791,0.007732654,tumor16SProximity_v3,ADH1B,NA,27,0.014814815,1755,3,0.010600707,283,0.444858025,1.533418786,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.584834923,2.159690005,Inf,1,2.119194552,0.034074029,3.584834923,0.028317466,0.007899238,tumor16SProximity_v3,ADH1C,NA,34,0.019373219,1755,3,0.010600707,283,0.411472018,1.841906686,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.479463017,1.190083702,Inf,1,0.486919435,0.626315425,1.479463017,0.007612193,0.00514524,tumor16SProximity_v3,ADH4,NA,9,0.005128205,1755,2,0.007067138,283,0.853175267,0.565073633,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.908043196,0.190530945,Inf,1,-0.45973041,0.645709739,0.908043196,0.072517601,0.0798614,tumor16SProximity_v3,ADH5,NA,87,0.046723647,1755,31,0.102473498,283,0.865099843,-0.139167167,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.081612725,0.550435713,Inf,1,0.154161455,0.877482433,1.081612725,0.013819708,0.012776946,tumor16SProximity_v3,ADH6,NA,17,0.00968661,1755,5,0.017667845,283,0.966654298,0.11318403,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.640159173,0.813330592,Inf,1,0.997798149,0.318377248,1.640159173,0.021137402,0.012887409,tumor16SProximity_v3,ADIPOQ,NA,25,0.014245014,1755,5,0.014134276,283,0.659930566,0.713835831,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.816419275,0.240929917,Inf,1,-0.68730388,0.491891254,0.816419275,0.037092332,0.045432945,tumor16SProximity_v3,ADIPOR1,NA,44,0.023361823,1755,17,0.056537102,283,0.781029671,-0.292617851,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.317044105,1.266805114,Inf,1,1.536932756,0.124309777,2.317044105,0.024148931,0.010422301,tumor16SProximity_v3,ADIPOR2,NA,29,0.015954416,1755,4,0.014134276,283,0.488723485,1.212285506,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.124797245,0.376158203,Inf,1,0.351658682,0.725094251,1.124797245,0.044756911,0.039791092,tumor16SProximity_v3,ADIRF,NA,64,0.030769231,1755,15,0.049469965,283,0.903480012,0.169664966,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.871435392,0.220943223,Inf,1,-0.542769845,0.587288278,0.871435392,0.054944288,0.063050329,tumor16SProximity_v3,ADM,NA,66,0.034757835,1755,24,0.081272085,283,0.831408265,-0.198534388,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.480933968,1.124841065,Inf,1,2.004073044,0.045062237,2.480933968,0.036954654,0.014895461,tumor16SProximity_v3,ADM2,NA,45,0.023931624,1755,6,0.021201413,283,0.415980129,1.310883337,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.876655076,0.248988007,Inf,1,-0.463493541,0.643010644,0.876655076,0.041470319,0.047305171,tumor16SProximity_v3,ADNP2,NA,49,0.026780627,1755,18,0.053003534,283,0.864257018,-0.189918776,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.658506459,0.690327273,Inf,1,1.215463203,0.224189475,1.658506459,0.030096015,0.018146456,tumor16SProximity_v3,ADORA1,NA,36,0.01994302,1755,7,0.021201413,283,0.584500746,0.729884631,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.282678944,1.756500495,Inf,1,2.221456038,0.026320089,3.282678944,0.034825724,0.010608934,tumor16SProximity_v3,ADORA2A,NA,41,0.021082621,1755,4,0.014134276,283,0.39492626,1.714873657,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.92776964,0.36904377,Inf,1,-0.188477831,0.850502092,0.92776964,0.021981368,0.023692701,tumor16SProximity_v3,ADORA2B,NA,26,0.014245014,1755,9,0.03180212,283,0.954056593,-0.108161459,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.547529987,0.648843476,Inf,1,1.041460119,0.297662053,1.547529987,0.028377011,0.01833697,tumor16SProximity_v3,ADPGK,NA,34,0.018233618,1755,7,0.024734982,283,0.646941198,0.629967365,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.743707092,0.339792136,Inf,1,-0.648095137,0.516923419,0.743707092,0.013270703,0.017843992,tumor16SProximity_v3,ADPRM,NA,16,0.008547009,1755,7,0.024734982,283,0.792540566,-0.427193566,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.992640692,2.93416404,Inf,1,1.883883337,0.059580758,3.992640692,0.020555246,0.005148283,tumor16SProximity_v3,ADRA1A,NA,25,0.014245014,1755,2,0.007067138,283,0.423111565,1.997343246,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,4.134109662,2.477192835,Inf,1,2.368578641,0.017856584,4.134109662,0.032532666,0.007869328,tumor16SProximity_v3,ADRA1B,NA,39,0.021652422,1755,3,0.010600707,283,0.367193496,2.047576658,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.718340437,0.67935227,Inf,1,1.369302845,0.170904629,1.718340437,0.040896062,0.023799744,tumor16SProximity_v3,ADRA1D,NA,44,0.024501425,1755,9,0.03180212,283,0.535655014,0.781015891,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.820801367,0.7530091,Inf,1,1.449071283,0.147317677,1.820801367,0.039762853,0.021838106,tumor16SProximity_v3,ADRA2A,NA,46,0.023361823,1755,8,0.024734982,283,0.515293119,0.864573546,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.171697947,0.616715695,Inf,1,2.730872628,0.006316688,2.171697947,0.117430425,0.054073093,tumor16SProximity_v3,ADRA2B,NA,119,0.054131054,1755,21,0.067137809,283,0.253446849,1.118823458,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.787842592,1.120066838,Inf,1,0.927403383,0.353717135,1.787842592,0.014127032,0.00790172,tumor16SProximity_v3,ADRA2C,NA,17,0.00968661,1755,3,0.010600707,283,0.686437869,0.838219722,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.913162656,0.702758272,Inf,1,1.76615357,0.077370088,1.913162656,0.047017967,0.024576043,tumor16SProximity_v3,ADRB1,NA,56,0.03019943,1755,9,0.028268551,283,0.439078166,0.935959536,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.685319863,0.149321106,Inf,1,-1.734259458,0.082872057,0.685319863,0.059537367,0.086875297,tumor16SProximity_v3,ADRB2,NA,71,0.037606838,1755,33,0.113074205,283,0.445051217,-0.545150592,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.843223361,4.062174769,Inf,1,1.273745183,0.202753738,3.843223361,0.010028437,0.002609382,tumor16SProximity_v3,ADRB3,NA,12,0.006267806,1755,1,0.003533569,283,0.564840102,1.942316826,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.763571811,0.16804051,Inf,1,-1.225728537,0.220300848,0.763571811,0.06434805,0.084272427,tumor16SProximity_v3,ADRM1,NA,77,0.04045584,1755,33,0.102473498,283,0.580733335,-0.389164252,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.902535945,0.330897135,Inf,1,-0.279700633,0.779707193,0.902535945,0.026583268,0.029453972,tumor16SProximity_v3,AEBP2,NA,32,0.017094017,1755,11,0.028268551,283,0.929258138,-0.147943704,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.77884699,0.137102589,Inf,1,-1.419853124,0.155650445,0.77884699,0.10120981,0.129948259,tumor16SProximity_v3,AFDN,NA,122,0.062108262,1755,50,0.144876325,283,0.519875839,-0.360588166,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.634872097,0.548997031,Inf,1,1.463842534,0.143236978,1.634872097,0.050962046,0.031171886,tumor16SProximity_v3,AFF1,NA,60,0.031908832,1755,12,0.042402827,283,0.512027071,0.709177772,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.11824682,3.271032964,Inf,1,1.084150325,0.278298152,3.11824682,0.007455885,0.00239105,tumor16SProximity_v3,AFF2,NA,10,0.005698006,1755,1,0.003533569,283,0.630787641,1.640735127,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.533023393,0.275320552,Inf,1,-1.218118184,0.223179065,0.533023393,0.008343017,0.015652253,tumor16SProximity_v3,AFP,NA,10,0.005698006,1755,6,0.021201413,283,0.583268716,-0.907729243,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.209990293,0.339769575,Inf,1,0.678810273,0.497258084,1.209990293,0.053989944,0.044620147,tumor16SProximity_v3,AGA,NA,65,0.033618234,1755,17,0.053003534,283,0.78381574,0.274995474,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.658376205,0.109441148,Inf,1,-2.514477242,0.0119209,0.658376205,0.10555672,0.160328881,tumor16SProximity_v3,AGAP3,NA,131,0.06039886,1755,61,0.166077739,283,0.330479581,-0.603015901,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.757070664,0.253475514,Inf,1,-0.831211524,0.405854146,0.757070664,0.025828311,0.034116116,tumor16SProximity_v3,AGBL4,NA,31,0.017663818,1755,13,0.045936396,283,0.721478059,-0.401500129,NS or |log2FC| < 1
