feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X7263	br_m_progression_overall	Y	0.991887435355786	0.0369916909938371	23	7	2.23151995748354e-158	3.18788565354792e-158
X15300	br_m_progression_overall	Y	0.0378320888204206	0.00144198364996445	23	14	1.02878669929658e-151	1.45872740945038e-151
X4805	br_m_progression_overall	Y	-0.17779148368785	0.00705016381206328	23	8	2.53860213009833e-140	3.57284744236061e-140
X3922	br_m_progression_overall	Y	0.588228629912097	0.024687656940941	23	7	1.76092860367648e-125	2.46012084337155e-125
X14890	br_m_progression_overall	Y	0.219793525908928	0.00934552193482058	23	11	2.63239129274052e-122	3.65076164686642e-122
X5792	br_m_progression_overall	Y	-0.0340352740689	0.00145503471746006	23	15	5.23006188853232e-121	7.20080984653e-121
X29347	br_m_progression_overall	Y	0.963662549747735	0.0419969472529051	23	8	1.61487907605253e-116	2.20738866510777e-116
X15149	br_m_progression_overall	Y	0.0915653587896096	0.0048274105470133	23	6	3.14807267828678e-80	4.27238434910348e-80
X4910	br_m_progression_overall	Y	-0.0419755616851198	0.00257995591504347	23	9	1.6148560281377e-59	2.17604713011463e-59
X1965	br_m_progression_overall	Y	0.020554492392838	0.00151890554863086	23	6	1.00632539992509e-41	1.34649173229413e-41
X6148	br_m_progression_overall	Y	-0.0615427144643337	0.00459980745324018	23	11	7.97770377629386e-41	1.05997462761946e-40
X79840	br_m_progression_overall	Y	-0.149482232235737	0.0146560645958153	23	6	1.9961791091261e-24	2.6338474356525e-24
X4721	br_m_progression_overall	Y	-0.0121344949694697	0.00201313378244621	23	20	1.66345941168152e-09	2.17970543599647e-09
X14809	br_m_progression_overall	Y	-0.0142868726620496	0.00283038808391993	23	20	4.47224449090631e-07	5.82004420049451e-07
X15124	br_m_progression_overall	Y	-0.0204614072350508	0.00410086727900472	23	17	6.05258456941175e-07	7.82306849107641e-07
X4557	br_m_progression_overall	Y	-0.0167963476840686	0.00343999983061761	23	7	1.04664542551745e-06	1.34366642465078e-06
X25493	br_m_progression_overall	Y	0.0476281558067004	0.0110962327735509	23	7	1.76846462620413e-05	2.25508912066299e-05
X4763	br_m_progression_overall	Y	5.83801616831425	1.95474402384141	23	14	0.00282109101563828	0.00357338195314182
X4037	br_m_progression_overall	Y	-2.22169314335073	0.789006552257803	23	22	0.00486543158018771	0.00612206622672625
X14874	br_m_progression_overall	Y	-1.78869591172418	0.707762724807342	23	22	0.0114958450931321	0.0143698063664151
X7038	br_m_progression_overall	Y	6.17555835647965	2.98370034586187	23	7	0.0384743624090302	0.0477786199850702
X4761	br_m_progression_overall	Y	2.47645382239156	1.43985742485671	23	19	0.0854451865179674	0.105419385963726
X6602	br_m_progression_overall	Y	-1.4452365893886	0.871592217621205	23	21	0.097285815532806	0.119253580330536
X1830	br_m_progression_overall	Y	2.64301616254255	1.61278430464036	23	16	0.101256825302658	0.123325620560929
X15091	br_m_progression_overall	Y	-0.970451912174521	0.697342573747969	23	22	0.164030530485867	0.198508285301368
