feature	metadata	value	log2fc	stderr	pval	qval
s__Fusobacterium_nucleatum	cohort	MDACC	-0.6545121121491915	0.34614455755007134	0.0694187862359007	1
s__Actinomyces_sp_S6_Spd3	cohort	MDACC	0.3004446714974174	0.42056590562313195	0.4801701859443518	1
s__Haemophilus_sputorum	cohort	MDACC	-0.21167685616223994	0.48837292957960027	0.6723894724443497	1
s__Corynebacterium_durum	cohort	MDACC	0.2855490811488314	0.47491604592081127	0.5521819195997448	1
s__Pauljensenia_hongkongensis	cohort	MDACC	NA	NA	1	1
LKT_f__Porphyromonadaceae	cohort	MDACC	-0.5520142203934832	0.8416489546060689	0.5206849454631376	1
s__Mogibacterium_diversum	cohort	MDACC	-0.6456987381424851	0.42705023147465304	0.1421519978802604	1
s__Streptococcus_cristatus	cohort	MDACC	NA	NA	1	1
s__Cardiobacterium_hominis	cohort	MDACC	0.4066623942135977	0.33613542378350764	0.2361189966069333	1
s__Oribacterium_sp_oral_taxon_078	cohort	MDACC	NA	NA	1	1
s__Aggregatibacter_sp_oral_taxon_458	cohort	MDACC	-0.21837023432163805	0.49742889204570045	0.6658873496188815	1
s__Capnocytophaga_SGB2480	cohort	MDACC	0.30338769653990305	0.36959645527356305	0.4224636181489865	1
s__Olsenella_sp_oral_taxon_807	cohort	MDACC	NA	NA	1	1
s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	cohort	MDACC	-1.5325498646948867	0.8251010982846515	0.07309428067112281	1
s__SR1_bacterium_human_oral_taxon_HOT_345	cohort	MDACC	-0.5398807625917422	0.702186547186969	0.45975174204996194	1
LKT_f__Weeksellaceae	cohort	MDACC	-0.9293589135838751	0.5418425993122172	0.09541368387755303	1
s__Selenomonas_noxia	cohort	MDACC	-0.694089634692953	0.36676669939314316	0.07229776616064137	1
s__Selenomonas_SGB5880	cohort	MDACC	-2.0284721939846206	0.5316175720700023	6.583777876468797e-4	0.1132409794752633
s__Prevotella_oralis	cohort	MDACC	-0.6903948039701531	0.23873771672605873	0.01783032188271703	1
s__Cutibacterium_acnes	cohort	MDACC	0.26498019480206375	0.3525010008998821	0.4638550352043458	1
s__Prevotella_veroralis	cohort	MDACC	1.5351181758208605	0.3857095901007254	0.001076389749715449	0.17975708820248
s__Actinomyces_israelii	cohort	MDACC	NA	NA	1	1
s__Arachnia_SGB15899	cohort	MDACC	1.9413019756667262	0.3105034789249967	1.5495484570217143e-5	0.002789187222639086
s__Prevotella_sp_F0091	cohort	MDACC	-0.3769846158725383	0.30541733159484225	0.24280098704431766	1
s__Actinomyces_johnsonii	cohort	MDACC	1.2679707565617049	0.29102045604419974	7.769138254534416e-4	0.1328522641525385
s__Veillonella_sp_3627	cohort	MDACC	-0.9909824769412481	0.31911847138840854	0.011148136266507529	1
s__Neisseria_cinerea	cohort	MDACC	0.46484070445730363	0.5055810193064112	0.3775976130606218	1
s__Gemella_morbillorum	cohort	MDACC	1.3922573502549336	0.4873362845583394	0.009441568868367731	1
s__Leptotrichia_sp_oral_taxon_212	cohort	MDACC	-0.6175464847138016	0.41078966486234575	0.1501002886990795	1
s__Prevotella_pleuritidis	cohort	MDACC	-0.05612532861523424	0.8806627615830499	0.9498172661076931	1
s__Eikenella_corrodens	cohort	MDACC	1.0134153143264288	0.2634672560412275	9.372857313548448e-4	0.15805031261307514
s__Lancefieldella_rimae	cohort	MDACC	1.2346961676917703	0.5514371579462204	0.03272048902660409	1
s__TM7_phylum_sp_oral_taxon_348	cohort	MDACC	-1.0347233559933042	0.8347035334422238	0.22817334185085417	1
s__Campylobacter_gracilis	cohort	MDACC	0.7537173336629783	0.5410952885233274	0.1729493109191991	1
s__Lachnoanaerobaculum_saburreum	cohort	MDACC	5.223637262510048	0.27205558231244614	1.9454534575803148e-13	3.6574525002509916e-11
s__Selenomonas_sputigena	cohort	MDACC	NA	NA	1	1
s__Parvimonas_micra	cohort	MDACC	0.7161379031372473	0.3944483368467944	0.08309660509591951	1
s__Candidatus_Saccharibacteria_bacterium_oral_taxon_488	cohort	MDACC	1.797324417466925	0.31139739121975324	1.243234938738754e-4	0.02200525841567595
s__Slackia_exigua	cohort	MDACC	NA	NA	1	1
s__Filifactor_alocis	cohort	MDACC	-0.4526823420736446	0.3121416902243681	0.1809292867026485	1
s__Prevotella_buccae	cohort	MDACC	0.28732759698033244	0.605909261601194	0.64321702638345	1
s__Tannerella_forsythia	cohort	MDACC	-0.042353688367566894	0.46375070885590713	0.9288734447916402	1
s__Peptostreptococcus_stomatis	cohort	MDACC	-0.09435962785180761	0.25274559978959493	0.7135113094053025	1
s__Eubacterium_brachy	cohort	MDACC	0.238805977007139	0.6346973114554337	0.7099039948748402	1
LKT_p__Candidatus_Saccharibacteria	cohort	MDACC	-0.12588350005627275	0.4499197065950849	0.7820351154226581	1
s__Prevotella_maculosa	cohort	MDACC	0.2512476701921506	0.5640184407113416	0.660545635545353	1
s__Streptococcus_constellatus	cohort	MDACC	NA	NA	1	1
s__Candidatus_Nanoperiomorbus_periodonticus	cohort	MDACC	-0.7141477376063315	0.43201679270695087	0.11393188251941953	1
LKT_f__Candidatus_Saccharibacteria_unclassified	cohort	MDACC	-2.954877907688122	0.5985501928096933	6.960615994204932e-5	0.01238989646968478
s__Oribacterium_asaccharolyticum	cohort	MDACC	-1.4786812277647063	0.33665168607941826	2.1175046150750227e-4	0.0368445803023054
LKT_f__Candidatus_Nanogingivalaceae	cohort	MDACC	-2.192005981812161	0.5910260922346096	0.001489511536770951	0.24725891510397788
s__Peptidiphaga_gingivicola	cohort	MDACC	NA	NA	1	1
s__Prevotella_saccharolytica	cohort	MDACC	-0.28289583011353586	0.6189886264483222	0.6574174148161732	1
s__Fretibacterium_fastidiosum	cohort	MDACC	-2.0380731251769637	0.22357800483259954	3.6884789275572353e-6	6.713031648154168e-4
s__Alloprevotella_rava	cohort	MDACC	-0.9974785899650104	0.6110394789544955	0.11905226631748278	1
s__Candidatus_Nanosynbacter_lyticus	cohort	MDACC	-1.0418886814083075	0.3264127262728048	0.005673018000392447	0.8906638260616141
s__Mogibacterium_timidum	cohort	MDACC	1.6885905846396059	0.3716881387165144	3.88543772349374e-4	0.067218072616441707
s__Campylobacter_SGB19337	cohort	MDACC	0.07254687146645065	0.34595805586560874	0.8369239365077056	1
s__Selenomonas_artemidis	cohort	MDACC	-0.08634894439566575	0.25301151478062994	0.7387908191885808	1
s__Bacteroidetes_oral_taxon_274	cohort	MDACC	-0.6477952714761158	0.5910534356748384	0.28548868770541747	1
s__Campylobacter_rectus	cohort	MDACC	-0.20524575958470898	0.25687297051361424	0.44119225239381077	1
s__Prevotella_baroniae	cohort	MDACC	-1.5318764450829758	0.6250439857175519	0.03420916777484002	1
s__Cardiobacterium_valvarum	cohort	MDACC	0.9976565817389987	0.25681301754221697	0.0016505449834926477	0.27233992227628684
s__Eubacterium_infirmum	cohort	MDACC	NA	NA	1	1
s__Treponema_sp_OMZ_804	cohort	MDACC	-0.3887909990449716	0.3813164422620466	0.32308770643788	1
s__Campylobacter_SGB19317	cohort	MDACC	NA	NA	1	1
s__Bulleidia_extructa	cohort	MDACC	0.6344079546574771	0.49159162374642495	0.21935183037735015	1
s__Shuttleworthia_satelles	cohort	MDACC	1.3246666572393948	0.32263344506054215	9.352089503732256e-4	0.15805031261307514
s__Treponema_lecithinolyticum	cohort	MDACC	0.9270714880268621	0.7420726730483476	0.2320396712343236	1
s__Dialister_pneumosintes	cohort	MDACC	-0.8864356525346495	0.6784791838263298	0.20985063863697578	1
s__TM7_phylum_sp_oral_taxon_351	cohort	MDACC	-2.563747563085803	0.7130972360289363	0.0036779776700843194	0.5847984495434068
