feature	X1934	X1867	X4837	X9226	X17248	X17244	X1836	X15342	X1814	X2303	X1871	X1812	X1855	X1830	X2301	X1877	X4868	X10068	X2318	X4933	X4198	X1815	X4608	X15286	X1790	X14861	X14809	X4938	X15106	X1949	X4581	X15300	X9712	X4532	X1844	X4874	X4584	X5090	X15271	X4826	X2290	X9283	X15078	X8071	X4285	X4041	X4951	X4540	X15132	X4820	X4303	X15452	X4575	X1861	X2295	X4811	X15249	X4914	X2325	X4262	X1965	X4749	X4910	X13976	X4716	X15346	X4993	X5082	X5087	X4577	X5089	X4925	X15254	X15154	X2328	X14027	X5792	X5062	X4557	X5825	X14853	X15120	X9262	X4644	X15234	X15126	X4670	X5075	X4046	X15143	X14797	X4705	X5111	X4936	X5190	X5045	X4940	X4721	X9260	X15265	X15124	X4652	X5121	X15236	X6754	X4552	X15350	X14993	X5043	X3813	X4643	X4959	X4768	X4871	X14837	X4166	X4714	X6747	X4121	X5051	X79840
SRR527897	22934	0	0	27366	0	0	0	28	0	311698	1619155	0	381505	0	0	383234	0	0	0	2837	0	0	292	916	0	4403	0	0	9330	0	0	73691	0	0	0	424	0	0	735	0	0	0	2051	0	0	0	0	97	0	0	0	0	842	0	0	0	0	4616	0	2918	0	0	118	0	0	0	0	0	0	0	1954	0	69177	0	0	0	4727	0	557	0	0	0	0	0	0	0	0	0	0	2190	0	0	0	0	6358	0	0	564	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	18	0	0	0	0	84
SRR1804393	177713	40026	11496	0	1473	4817	1278808	1223193	1609373	119318	117131	1489	0	1749	0	415459	0	0	295859	1179086	93193	87711	698435	333916	91936	392541	0	1896	456501	592080	2350	26606	0	0	1040	10106	86652	6906	69959	1595	39222	82250	18011	4619	125871	23	153207	5043	11965	422	354695	38634	1917	28397	42081	749	18104	70500	0	47181	0	10703	5929	12630	9484	3130	93684	0	540	15272	9041	38411	1087670	3631	1958	8254	278041	50597	818	657	45981	0	1019	64084	39627	447	1432	0	3547	5135	0	55830	75	15167	43607	0	48365	33878	5321	8360	2827	2299	63974	1481	0	0	0	1198	0	1308	0	2746	16025	0	1508	0	0	14093	0	31741	973
SRR1804688	78528	10006	31173	0	6994	17563	834889	1238205	700848	34535	63094	0	242469	201265	550	0	15553	4039	589603	666953	224215	1544478	105638	404759	25148	491791	0	0	291904	149532	49155	35786	0	5252	11034	177673	0	35316	5795	3116	172070	0	38276	0	146666	2093	8147	8081	6216	1120	12693	11275	12923	102003	180009	39638	22420	0	1770	6794	77729	5789	6957	1661273	4096	82303	7580	123131	62797	9937	3778	459019	1470	14870	13693	0	195774	383672	0	18675	265	3310	3982	297501	164601	1585	9662	118413	0	8039	5399	17261	341455	67328	3350	9710	117551	20992	0	2836	1419	100496	9161	53021	28634	802	8633	0	9471	490	0	7245	19106	8058	449	0	5903	548	0	0	747
SRR1564390	108803	35023	0	27266	0	0	1516562	20878	426078	7431	5424	194923	13032	0	8467	59593	308	0	161442	2357	0	0	158	7419	38257	83962	0	0	27623	23513	0	30396	0	0	128044	43	0	135	0	0	37468	0	0	0	3514	0	0	549	0	3351	12573	0	0	32687	62174	0	29665	0	0	0	33138	0	26479	73150	0	7457	13292	11276	8329	0	14730	1317	1421	0	0	0	0	35345	697	0	413	0	8696	0	0	0	0	0	0	0	0	0	11984	4875	0	2346	4594	2383	0	0	0	0	4079	0	1730	0	0	0	2935	0	1711	0	972	1505	0	0	0	0	0	0	105
SRR527906	1019	78282	1774	0	0	0	1435478	667	1465408	0	20221	0	9499	267249	0	0	0	0	18543	0	0	0	6088	0	2004	419	0	0	0	187378	0	0	0	0	0	0	635	0	0	0	11769	0	910	0	0	0	4918	0	1266	0	0	0	0	183247	32616	0	728	1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059	0	0	0	0	0	1532	695	0	0	0	0	0	3125	0	0	0	0	0	0	567	0	0	0	0	0	0	0	0	0	1782	0	0	0	0	0	0	0	1484	0	0	0	0	104	0
SRR1564226	5736	125689	4251	0	6178	0	23174	4050	859075	0	425336	460708	912	670067	7784	88117	0	0	2525	10172	0	0	0	0	0	9523	0	0	20766	46153	0	41729	0	0	0	0	0	0	602	0	0	0	3353	0	0	0	0	0	0	0	0	0	1150	104821	125860	0	0	0	19	7848	0	0	0	0	0	582	10562	0	0	0	0	0	174911	0	0	0	2951	0	0	0	1097	0	0	0	0	925	0	0	0	1367	0	0	0	0	0	1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0
SRR1804482	70795	0	8507	0	2282	27579	379301	401653	659905	1180982	43274	0	319870	122713	105379	1444126	0	75913	676397	10531	643	280960	180814	296348	222423	1702802	419	18184	1671581	323470	13383	15924	0	3932	0	10679	1258	16770	190912	2957	0	0	35680	0	393210	10085	0	0	19658	62589	794003	17801	11291	0	104911	13045	682769	5242	78759	26213	373684	0	31368	636318	677	19489	13060	88468	6350	18631	57741	7024	27188	3256	92271	13231	77305	56795	1116	35771	23005	9341	0	12762	534384	472	127	0	1066	7097	8733	96	34222	5825	17256	72385	33014	32116	17205	12819	1583	5681	39994	5802	7069	0	0	0	0	8709	0	3752	1987	7210	66	0	0	22961	0	13517	2454
SRR1803358	0	0	28849	0	0	0	685214	225411	1423372	0	1047925	0	62556	0	0	429889	3414	27804	332362	444171	0	193825	271918	19522	136536	107374	3385	2768	22323	632791	29581	21513	0	7370	0	18847	24132	1133	150246	10327	0	0	41124	0	0	0	80112	13435	21104	1525	1014	0	9274	88465	186153	4725	642	11149	0	0	318435	1477	0	0	943	15356	7540	20174	0	14479	11595	31420	0	7871	0	0	0	9492	0	34367	766	3459	14804	0	0	0	0	83871	3565	14520	0	842	0	7283	6961	0	96101	8192	50224	3347	1705	0	0	0	0	0	922	2035	90	791	0	5001	0	118186	270	74	0	5220	7817	88230	0
SRR1564431	20619	0	6719	0	0	0	31702	19711	804470	443	80981	556933	0	101864	35483	0	329	0	6849	535	0	1740	4956	1305	8399	1231	0	0	9792	0	208	30	0	443	0	995	1022	437	1447	1439	3239	223628	877	0	0	0	0	185	0	0	0	1732	801	11387	24692	503	449	6120	3181	983	15391	0	1050	1670	0	314	9639	1731	0	154	0	1080	47272	0	798	457	0	417	0	0	0	172	0	0	0	0	0	11931	0	1305	0	252	0	0	6320	0	21997	222	0	0	0	184	929	0	0	120	1043	0	348	0	0	2989	0	186	0	0	0	0	0	0	0
SRR527884	0	110088	1633	1244	0	0	26925	19645	403	0	258975	33783	0	48016	2012	0	0	0	0	2780	0	1383392	930	382	0	12449	0	0	7838	0	0	61	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5491	1455	0	20998	0	0	742	0	0	367230	0	0	0	1751	0	1158	0	10694	9681	0	1277	213	61158	0	0	789	0	42306	2451	2426	0	0	0	2806	0	0	0	0	0	0	0	0	12142	16100	0	0	0	339	0	10615	0	0	0	0	0	0	0	0	0	0	0	0	0	5636	0	0	1221	0	0	0	0
SRR1803779	169478	1156402	13746	157484	976	46950	845974	289294	1378407	245899	7804	167214	0	193314	243041	174899	1303	35771	546903	166449	0	241	127777	158004	56671	77205	0	0	145227	71164	14308	44474	2487	830	20699	5908	0	2014	9039	4027	220277	214678	124355	0	12936	175	0	1209	13108	3195	5457	10613	6471	36388	115661	2036	36600	184755	3337	96116	0	8593	6701	13559	657	18815	11049	50250	40012	3812	1077	637	359947	9515	71405	746	1353	7673	0	0	8024	955	16328	2158	50123	0	1568	14949	0	23318	0	12620	26523	100605	1125	1241	26738	14565	87260	11573	3314	15003	1194	921	318	0	1880	1361	0	423	1070	1646	211	13084	756	1491	1501	0	1459	0	1177
SRR527942	153479	0	6347	0	767	5310	174520	42599	1370975	148825	0	285390	0	254154	0	0	0	0	0	5187	0	0	2497	0	49275	669	1128	0	5656	0	2381	0	0	44	0	7662	1979	1534	2466	1198	0	0	14481	0	0	460	475	0	8168	84	1321	7973	1279	0	0	0	677	6431	0	0	0	0	0	0	16696	0	1876	0	0	0	0	17812	0	0	0	0	0	203	0	12357	0	0	0	861	0	0	0	28956	0	2973	0	0	0	7884	0	0	8833	2754	0	0	0	3746	0	0	664	0	0	520	0	0	0	505	0	0	873	0	0	0	0	0	0
SRR527893	25713	194962	1042	0	75	1087	0	10158	670416	0	0	0	0	0	0	113197	0	0	4245	24393	0	36877	423	0	0	0	0	0	774	15545	0	3731	5644	0	0	255	0	0	0	0	547	116801	0	0	0	0	0	0	0	0	0	0	99	13192	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	13722	0	0	0	0	0	0	0	49387	0	0	0	0	0	0	0	16110	0	0	0	0	0	0	0	0	1642	2399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1564218	0	0	6417	23895	0	0	0	25375	381	0	1342416	0	567781	0	0	0	1277	0	470155	134253	4366	0	8341	0	124773	39429	0	0	28392	0	2608	1582	0	421	0	20542	0	2967	2061	3104	0	0	3500	0	0	0	1990	7852	226	176	0	17035	536	0	929757	7889	5124	37632	0	9627	0	0	0	10428	0	0	8785	4932	4724	2503	354	2352	0	4104	0	4706	12891	3344	66	0	404	412	13460	5522	20026	0	0	0	0	4542	0	280	0	1460	753	1190	2670	0	0	1089	651	0	0	0	685	0	0	0	489	0	2173	0	0	5752	0	1419	0	0	0	0	0
SRR527890	39742	0	7838	2283	0	1768	111215	25372	2235	52643	67175	0	28191	0	18242	37917	599	0	101788	453	0	473663	918	3218	47415	42244	0	0	52881	105358	0	31795	2824	84	46251	533	0	358	0	0	32057	0	2049	0	2545	0	0	0	0	0	3650	4889	0	39638	64054	0	54703	27833	1400	4789	72250	0	37932	53234	4763	123	3643	3068	1224	1796	8140	20540	1230	0	9174	0	11561	9548	0	12691	340	0	9684	8064	0	0	0	0	0	0	0	17725	12133	6688	0	20	4130	3667	6462	3323	0	0	3649	2186	0	0	0	0	0	0	382	0	32	1251	0	0	3887	0	83	0	0
SRR527948	101344	34679	5366	25722	0	0	733016	7645	1338081	0	292150	0	0	0	10581	262090	0	0	113112	4990	0	0	558	0	51195	0	0	0	364	0	0	0	0	633	6626	424	0	0	0	1127	0	0	6702	0	0	155	0	0	1833	0	0	0	0	244218	44690	0	22	1702	0	0	0	0	0	1763	0	0	0	0	0	0	978	0	0	0	0	687	0	0	0	4061	0	0	26205	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527889	0	76250	5794	0	252	475	200275	8221	1336885	0	917435	0	1241	146690	0	0	0	0	114517	3664	0	1365	755	2507	0	2584	0	0	812	144932	0	0	805	0	0	862	0	0	0	0	0	32626	1717	0	0	0	5689	0	1812	0	0	0	0	67893	30390	0	687	0	0	10500	0	1335	0	0	0	0	0	860	0	0	0	4301	12478	0	0	0	18468	0	0	0	0	140	0	0	0	0	0	2780	0	0	0	0	0	1335	505	0	0	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0
SRR1031071	0	0	363	0	0	0	349479	0	1308651	0	0	0	0	502963	0	0	0	14187	0	0	0	0	0	0	0	0	0	0	0	184359	0	0	0	0	0	0	8085	0	0	1664	0	0	1589	0	0	0	4302	0	2673	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	961	709	527	0	0	0	0	0	0	0	5415	0	0	0	0	0	0	0	0	0	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527883	8132	129958	260	0	0	0	152215	1093	193843	33780	103097	0	14668	1274302	85841	0	0	0	29604	2390	0	0	0	2299	0	434	0	0	2816	91161	0	0	0	0	0	0	0	0	0	0	0	0	6426	0	1341	0	0	0	0	0	85	0	0	53539	0	0	0	0	0	2063	0	0	0	3656	0	0	0	0	0	0	0	0	3779	775	0	816	0	0	0	7740	0	0	878	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0
SRR1803776	396605	88911	12314	66589	0	0	1217088	387757	0	0	184119	0	91633	231357	83894	15936	0	0	250213	106964	13762	0	2749	0	105060	79861	265	21362	22773	377076	6910	0	0	1349	0	12175	0	5442	19684	4112	0	36259	54334	0	0	11205	7439	6665	8936	10437	14655	14744	2911	309812	0	0	10256	89619	1477	62798	0	3752	2607	97845	0	0	8526	1786	18837	0	2536	55394	40355	18494	0	3816	0	44664	0	75636	205	1310	522	0	28518	2049	0	11869	2289	20159	558	0	141248	1861	0	0	34192	6011	0	21823	1545	14707	0	0	436	0	2780	314	4981	857	0	7224	0	0	1494	2061	0	519	948	0	484
SRR527919	0	0	0	0	0	0	0	0	0	0	1171486	0	7555	0	0	0	0	0	0	1299	0	55679	1512	0	0	339	0	0	0	0	0	0	0	0	0	0	12821	0	542	0	0	20862	0	0	0	0	0	0	4249	0	0	0	0	439483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039	0	0	0	0	0	0	1015	0	9096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	0	0	0
SRR549739	5281	83810	160	0	203	1064	47374	8647	663376	1251	75683	0	0	72158	2398	0	0	0	28302	17339	0	24260	181	0	3209	87	0	0	28629	163020	0	0	10541	0	1523	0	0	23807	0	0	5062	5266	0	0	0	0	0	0	0	2106	3996	0	2552	78792	12511	3651	3373	8116	0	0	8458	0	2481	11903	0	0	0	58473	1457	0	110	313	127338	0	1063	0	0	1440	0	104631	0	0	0	0	0	0	0	0	0	0	0	0	0	3032	0	702	10778	8590	0	13621	0	0	3929	593	0	0	0	0	0	0	903	0	0	0	0	0	0	0	0	0	0
SRR1565763	91759	834766	0	0	161127	0	528431	17391	501476	51264	473781	0	0	1146084	0	0	0	0	88462	6100	0	0	0	0	34408	2306	0	0	0	82450	0	0	0	0	0	0	514	0	1492	0	0	22631	32084	0	0	0	0	0	94308	0	46	0	0	108549	43934	0	3073	61	0	0	93823	1430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32385	0	0	0	0	0	1504	0	0	0	5716	0	0	0	1175	0	0	0	1042	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
SRR1031228	109524	66255	3885	0	0	0	560839	91678	99435	57812	1128293	0	12570	0	88041	0	0	17535	258299	10064	441	1033949	4869	13689	56630	5371	578	0	20889	0	213	54483	0	0	543598	0	0	0	8083	1331	18515	0	8150	0	0	202	357	761	8229	340	0	16843	445	94496	0	3985	1680	58352	0	0	47653	0	0	7291	9016	0	241	3867	0	0	0	7957	37939	0	9294	7455	26275	2087	0	0	358	0	0	0	1881	0	0	9314	3825	66	0	0	0	0	0	0	5395	1051	0	0	67	0	0	1193	1512	0	276	876	0	0	0	24	378	0	0	0	0	0	0	189	0
SRR1564435	25709	134629	3752	19167	0	598	310011	17248	479212	35483	0	0	36669	1115809	8705	0	0	0	222819	0	0	0	0	4105	21818	11308	0	972	6440	645071	0	0	0	135	5839	2266	0	0	505	0	0	30414	13889	0	2264	0	0	157	3261	0	249	1590	0	125962	65250	0	260	11508	967	16672	356746	635	0	0	0	0	24	0	0	715	0	13504	0	7225	0	2906	15847	0	0	0	0	0	0	496	0	0	0	0	0	8183	89	685	0	466	0	1547	3102	811	0	0	67	0	0	0	0	0	1474	0	0	0	0	0	0	0	277	0	0	0	0	0	94
SRR1804002	0	484297	5614	0	0	5477	247215	110731	1115698	72763	0	177607	0	0	0	0	140	0	0	190683	1510	0	2061	12727	80376	96291	0	0	132919	144208	716	28520	0	0	274441	5932	0	0	4318	0	0	0	3537	782	51839	0	1803	2647	0	0	531	0	1127	74143	81670	985	23647	4049	24290	656476	0	667	246	0	0	1390	17326	9672	19727	2046	37	13024	179495	234	0	3504	0	10510	0	154536	0	0	5094	0	2600	0	0	0	0	69	0	2235	0	660	2138	115	13295	5349	12104	0	0	0	138793	4648	5503	0	0	582	0	0	1577	0	0	0	0	0	0	0	0	0	0
SRR1804396	0	387327	250891	0	16127	0	53492	831821	0	0	0	0	0	0	10875	82615	0	0	13719	146141	0	336781	43716	157332	0	283362	22727	3008	32286	26558	52582	0	0	28675	7289	25971	33749	62699	92272	0	0	0	10661	0	0	12499	104628	61946	13487	0	0	0	42321	16987	0	112	49832	193	0	1312	0	0	3818	35407	1472	0	1115137	75895	0	74071	7569	677042	0	7254	0	0	848264	142464	0	0	45646	54025	0	0	0	0	0	0	10453	9310	13402	5512	0	20868	0	30542	0	2040	0	0	373	7225	0	0	0	0	2098	78466	0	0	925	14701	0	23196	1227	0	0	9075	37291	0	1154
SRR527873	156434	118311	131	0	0	0	50001	2893	1091988	0	908113	0	12673	0	0	0	0	0	109653	367	0	0	0	0	2439	834	0	0	3980	0	0	0	0	0	0	0	0	0	0	0	713	0	10291	0	0	0	0	0	0	0	439	0	0	12596	31418	0	95	0	3592	0	25699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	905	0	0	0	0	0	0	0	4599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR527887	11681	0	1048	4497	0	0	9975	21792	201690	0	41736	80239	0	0	0	13502	0	0	78604	3596	0	0	0	226	21937	24017	0	1887	16940	215617	0	14210	0	0	16257	0	0	295	685	0	39505	0	6719	0	0	0	1740	0	0	0	545	0	0	0	51428	0	15222	7880	662	131838	35583	0	15737	107692	0	0	0	0	0	0	1255	964	21383	17233	347	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	1333	0	1708	0	0	0	5817	151	0	0	2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804009	0	654830	0	0	0	0	125919	5246	986697	0	0	0	24354	0	0	0	0	0	175249	5938	554	0	641	1139	15833	0	0	0	0	0	0	0	0	0	0	0	0	0	1074	0	0	0	5623	0	8811	0	0	0	0	0	0	0	0	133861	41600	0	0	7966	0	0	0	0	0	526	0	0	0	0	0	0	1422	3363	0	0	0	1110	0	0	1330	14182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6025	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0
SRR1804133	0	48482	24263	15949	8555	0	680643	332752	703461	13754	1031151	0	0	0	149461	174041	2650	0	678419	15205	143	0	36388	161956	54586	51732	0	58246	155513	372273	0	162308	0	0	644679	8011	1993	6733	3179	3174	52880	101823	40861	0	16744	0	26323	888	0	2997	8398	11420	2339	182904	292215	1564	23199	175491	496	33311	0	266	15174	116719	6401	15153	40956	38683	3574	246	19249	44896	63114	275	3056	145	0	157179	0	0	133	576	646	26633	2199	604	124	0	562	5693	0	2409	8031	18922	1616	0	17289	9412	0	0	0	20519	16966	6187	0	0	4161	8467	0	0	18219	648	2281	5650	0	682	3498	0	0	0	1393
SRR1568839	0	2006	0	0	0	0	24484	0	1025919	0	337532	0	0	0	0	11051	0	0	16790	1377	0	0	0	0	404	0	0	0	2881	34698	0	0	0	0	0	0	0	0	0	0	0	13189	0	0	0	0	814	0	0	0	0	0	0	42264	11190	0	0	696	0	0	0	0	0	0	0	0	0	554	21	0	0	0	0	0	0	0	4164	0	0	0	0	0	0	0	0	0	0	6777	0	0	0	0	0	0	0	0	10144	0	4663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1564432	0	304834	5071	174282	5088	0	106682	148426	1025236	95612	428204	0	64402	178022	21948	0	1123	0	207671	118940	0	0	4017	16425	99128	25967	0	0	55704	120277	2312	0	0	233	85556	6106	0	13435	1800	0	0	28932	4614	0	0	0	0	695	0	2473	5989	0	392	243984	21520	257	47520	3125	0	35816	0	0	19390	15935	0	3041	52268	0	0	1098	0	0	27837	0	0	7063	0	4629	0	20769	704	0	0	3328	0	1075	0	0	0	1308	0	0	0	39481	1661	0	8524	876	0	53	91	0	6066	0	1886	0	0	2052	867	13	0	0	0	14628	0	0	1989	0	3088	4322	0
SRR527867	0	464663	0	0	0	0	219806	0	1005138	0	0	0	0	0	0	0	0	3140	0	0	0	0	437	0	0	5939	659	0	0	0	0	0	0	0	0	0	878	0	2192	0	0	0	2064	0	0	0	0	0	5461	0	0	0	0	152597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15978	0	0	0	0	0	0	0	0	0	3832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12730	0	0	0	0	0	0
SRR1031166	113939	0	9009	18787	0	2246	268014	112432	975532	56482	294258	0	43937	179177	82829	0	0	840	122322	22353	0	3051	9191	22165	12518	12556	0	6714	20011	76767	2996	0	0	0	91382	11373	0	2841	10194	1675	0	30777	49538	0	0	0	9257	503	893	420	151	13074	10433	134562	81105	0	3446	119308	0	11554	18983	0	1059	20476	457	0	9813	7378	1224	0	5701	74284	113227	234	17777	533	0	6635	2171	28102	0	1513	835	6543	0	1048	0	7507	2014	5869	0	1362	13925	6277	3107	2762	75410	181	0	0	2133	7242	5696	0	5002	0	0	865	0	0	0	789	0	2639	0	4350	0	0	550	0	0
SRR1804203	271072	0	1968	2790	0	1004	189157	379326	950918	25644	303361	336490	41574	375959	12845	38267	0	0	240467	374351	108679	5755	48584	75152	44537	44950	0	16791	75504	55788	3289	41748	0	0	397726	0	375	0	10694	0	5686	0	6288	0	0	714	72862	2024	10534	6780	2321	25323	2679	25974	16515	6020	7676	27295	0	5900	2674	2218	250918	6127	6519	0	41494	132499	5359	8219	23841	69204	90746	9685	7713	144	0	55688	0	168617	844	1688	47368	39888	394	375	2511	0	0	1827	1167	6566	122027	3574	0	0	103534	47037	87647	0	179	5114	54373	0	4468	193	0	2370	0	22	7940	463	3155	29649	463	0	17925	0	5226	0	83
SRR527898	82152	7505	0	0	0	0	274180	4629	930859	25856	417680	0	0	23751	0	19416	0	0	92065	10182	0	32903	0	5157	6000	5103	0	4153	9557	76922	0	5383	0	0	238163	0	0	0	0	0	23530	18380	0	0	3310	0	4438	0	0	0	0	0	0	116626	48874	0	3499	3438	376	6143	30959	0	0	5468	0	1290	781	1887	165	0	0	0	11887	0	4156	0	7268	0	0	0	0	281	0	0	0	0	0	71	0	778	0	0	0	0	250	0	831	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187	0	0	0	0	0	0	0
SRR1804296	0	0	2064	72810	791	13213	136969	285222	926842	57929	738157	0	42203	171249	153609	0	4132	0	90	709703	0	0	9087	536626	0	57627	0	0	164195	0	0	19827	2613	0	0	2953	0	6385	22190	0	40442	24312	3389	0	75190	2328	84767	0	0	3652	80240	0	3605	88791	0	0	5706	168055	0	315391	0	1644	0	66361	3531	61508	50216	185633	113012	586	5883	0	89129	559	0	0	35106	8885	0	0	9286	0	0	57160	0	0	0	69957	0	380	0	3236	0	119252	62	8762	3623	7764	0	9839	0	10044	299812	0	2579	144	0	1569	0	26	10529	651	2423	37137	0	2146	1339	15509	2113	0	0
SRR1565464	22246	909345	4956	0	4879	1843	217170	37146	88871	25292	653604	0	2018	305870	0	471672	0	0	613517	9836	0	79812	1326	7762	210389	46253	0	0	32661	324439	320	13803	1712	0	3976	4947	0	0	2568	271	59094	0	1299	0	0	0	16397	97	0	0	476	0	2380	156050	200693	0	6585	4531	0	1351	0	0	606	1064	72	0	0	0	3096	394	2984	4555	112165	0	14845	0	9234	1411	0	4215	1055	0	18718	0	444	0	1111	3531	0	2149	0	0	0	278	0	0	14148	284	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	3234	0	0	0	0	17	3258	1210
SRR1031075	21493	9112	1079	191	0	772	307696	171706	879745	325722	82667	0	0	317967	15509	0	0	0	153460	12371	71150	17741	1952	58892	36780	8409	0	0	77572	37145	0	4522	0	0	21780	2373	0	3671	0	0	62606	0	11857	0	0	0	1634	0	0	1812	22253	372	0	58638	29707	1922	6503	12180	39	1799	20690	0	23752	1497	0	403	7090	9518	0	573	3851	12369	57044	0	5276	0	9545	2333	0	0	0	0	19654	11068	0	25	0	0	119	309	0	32	0	3303	0	0	1172	3019	0	0	1210	7577	18706	0	0	0	0	0	2635	0	0	0	0	107	0	0	0	0	0	1001	95
SRR1804550	144468	124379	3457	17270	0	0	359385	78102	860199	76354	589532	36923	0	495027	33274	360368	690	0	275175	518384	138456	6334	8945	6703	44887	37121	0	0	94232	180728	3688	15805	1701	135	181196	2724	2029	681	8446	1223	3803	15970	27478	107	11222	0	5384	387	810	2041	16740	0	795	107167	87850	161	19377	20673	3173	2238	49967	426	426	3881	486	19182	16986	25659	0	1990	776	39810	88218	1847	3805	1736	8943	3696	3982	0	1276	0	0	3029	2077	0	165	0	0	1854	0	2936	13248	630	0	1207	4442	3442	0	406	90	905	56043	0	0	0	541	0	747	0	0	706	63	3397	229	0	0	0	0	3408	0
SRR1565462	20798	964	1411	23929	0	1167	817459	69452	763421	513530	840727	0	14722	0	40430	0	0	0	0	7922	0	0	10603	15174	73882	13291	0	1527	28386	198906	0	95728	0	0	0	0	0	3174	7331	0	0	0	9510	0	0	0	0	153	5551	0	1698	613	0	329678	0	0	25010	17637	0	0	58559	0	29013	64286	0	15889	51879	4862	1198	452	767	1007	0	0	0	0	11009	0	0	0	1402	0	3180	11759	0	308	0	0	0	93	1114	0	0	0	0	990	5081	424	29032	0	68	180	0	0	0	0	0	0	0	0	0	0	0	0	1822	0	0	0	1313	494	0
SRR1031133	68532	195190	5980	11486	6193	106224	372530	57264	832067	0	0	0	28790	0	209349	144291	0	4023	269550	0	1045	85065	6306	31991	0	3103	0	0	5479	0	0	0	0	441	196033	15274	2185	4313	5749	141	178279	91256	46918	0	75996	0	0	397	5505	0	464	7140	289	145366	0	2885	545	6623	3913	39441	0	0	0	0	2262	9243	0	1851	0	0	5878	88989	52729	9253	18408	289	1118	0	0	26058	1719	740	1902	7354	58931	346	0	10146	0	2302	0	0	0	8781	0	0	0	1317	18991	0	378	0	0	0	0	0	1772	0	78	222	0	0	0	0	527	0	985	0	0	0	0
SRR1564319	0	26085	11397	1245	0	797	539346	42479	753771	0	182540	0	11287	827598	0	12977	307	0	208262	57198	71628	413123	3024	14910	43742	7329	83	6170	22433	87854	1507	4488	0	0	0	2400	0	507	3298	0	27960	0	7275	0	0	0	0	161	0	476	1294	0	225	177220	109745	2039	1176	37450	0	0	0	649	0	3309	262	0	5471	0	0	1790	0	2399	59800	0	0	2523	9409	816	0	5604	6130	1290	1859	2166	1551	513	886	0	0	1428	0	0	0	9681	0	0	0	0	6565	0	0	2217	0	499	2940	0	0	93	0	0	1406	2283	179	8978	0	0	2147	413	0	511	0
SRR1565848	0	0	2183	0	0	0	727178	11719	380359	19160	778891	666656	0	0	44647	149928	0	0	195185	9445	0	0	0	2278	16464	12826	0	0	7075	0	0	19779	0	138	223635	917	0	440	369	0	34985	42245	4985	0	6048	112	22417	463	0	0	101	0	0	0	50433	0	47773	26962	1283	35604	0	0	1717	20744	0	562	10950	1025	182	0	0	0	0	0	5088	0	0	1302	0	14080	0	298	0	4263	0	0	0	1495	0	1105	0	0	0	8445	551	0	15962	482	0	0	0	1421	2759	0	133	0	876	0	0	0	0	0	0	234	1524	0	0	0	0	0	0
