"","Gene","Subset","Contrast","log2FC","Pr(>|t|)","FDR"
"High...Low.12877","GSTT1","BrM","High - Low",-0.78129951300913,0.268499219437478,0.504060766624971
"High...Low.12878","GSTZ1","BrM","High - Low",-0.0996596060970305,0.842413178898405,0.91637381278737
"High...Low.12879","GTF2B","BrM","High - Low",0.498247225599846,0.0683640017565416,0.227273034670389
"High...Low.12880","GTF2F1","BrM","High - Low",0.0652926984529882,0.718832236267494,0.851454415542924
"High...Low.12881","GTF2I","BrM","High - Low",1.43681566228642,5.54492018385649e-05,0.00223554563032139
"High...Low.12882","GTPBP8","BrM","High - Low",0.230754418890337,0.596635694812713,0.771221784203073
"High...Low.12883","GXYLT2","BrM","High - Low",0.0554693517920438,0.938288356772041,0.969329058576344
"High...Low.12884","H1-0","BrM","High - Low",0.000620376152781197,0.998610766558707,0.999613162381168
"High...Low.12885","H1-1","BrM","High - Low",0.953831470412684,0.163819173328798,0.380386760974256
"High...Low.12886","H1-2","BrM","High - Low",0.102761837358146,0.689782699077812,0.832196466735495
"High...Low.12887","H1-3","BrM","High - Low",-0.276849511366451,0.674200278129905,0.823545087840511
"High...Low.12888","H1-4","BrM","High - Low",0.594179427393068,0.0563650107144747,0.203181267687581
"High...Low.12889","H1-5","BrM","High - Low",0.345668293680259,0.534188270906734,0.729226891378781
"High...Low.12890","H2AC11","BrM","High - Low",0.307900695920568,0.476061950061459,0.687601350543033
"High...Low.12891","H2AC12","BrM","High - Low",1.54492673462809,0.00154610088275549,0.0227312376663739
"High...Low.12892","H2AC13","BrM","High - Low",0.707990611969377,0.208967181859567,0.436677603232393
"High...Low.12893","H2AC14","BrM","High - Low",1.98424101194334,0.023508515551395,0.12192578960902
"High...Low.12894","H2AC15","BrM","High - Low",-0.000320486290925184,0.999599352765322,0.999885238466099
"High...Low.12895","H2AC16","BrM","High - Low",0.874095952707516,0.114356196870315,0.305413797613872
"High...Low.12896","H2AC17","BrM","High - Low",0.759991602978035,0.244162259472517,0.477462956720096
"High...Low.12897","H2AC19","BrM","High - Low",0.0894104555698626,0.817965287622429,0.903990253580859
"High...Low.12898","H2AC20","BrM","High - Low",0.979689628084494,0.0320536619035596,0.145609734290649
"High...Low.12899","H2AC21","BrM","High - Low",0.511712074211081,0.460934284533084,0.676862668271004
"High...Low.12900","H2AC4","BrM","High - Low",1.86537541855911,0.00722604183854284,0.0611264148352084
"High...Low.12901","H2AC6","BrM","High - Low",0.260957354800809,0.358799310430747,0.592213585762878
"High...Low.12902","H2AC7","BrM","High - Low",1.30275712123594,0.00283890643466799,0.0342087002764903
"High...Low.12903","H2AC8","BrM","High - Low",0.632783769264086,0.247336106185091,0.481114269165039
"High...Low.12904","H2AJ","BrM","High - Low",-0.158255211598936,0.517698922673317,0.718014070407426
"High...Low.12905","H2AW","BrM","High - Low",0.0853151862629131,0.909509202578024,0.953063030091812
"High...Low.12906","H2AZ1","BrM","High - Low",0.256320271153325,0.390690854969585,0.618649129714148
"High...Low.12907","H2BC10","BrM","High - Low",-0.532381917076296,0.529788191350322,0.726071394689557
"High...Low.12908","H2BC11","BrM","High - Low",2.37767590080415,2.28467249637777e-07,3.67385841658908e-05
"High...Low.12909","H2BC13","BrM","High - Low",1.71868950266252,0.0120745379550051,0.0830087400444819
"High...Low.12910","H2BC14","BrM","High - Low",0.179231934812568,0.714828425855533,0.847854995991429
"High...Low.12911","H2BC15","BrM","High - Low",-0.168818524272104,0.782839555745837,0.884192808976218
"High...Low.12912","H2BC17","BrM","High - Low",0.039085325057481,0.943225934738003,0.971989601280544
"High...Low.12913","H2BC18","BrM","High - Low",0.19905743986595,0.657035259954197,0.813224125958672
"High...Low.12914","H2BC3","BrM","High - Low",0.755167869199245,0.359123878707018,0.592391395558795
"High...Low.12915","H2BC4","BrM","High - Low",-0.637612628296925,0.111284368473913,0.300646537554241
"High...Low.12916","H2BC6","BrM","High - Low",2.03316447979392,0.00754153972108044,0.0626548338741649
"High...Low.12917","H2BC7","BrM","High - Low",0.332122873007913,0.524535370591379,0.722928079087361
"High...Low.12918","H2BC8","BrM","High - Low",0.795620186122307,0.127132986186741,0.326594765553571
"High...Low.12919","H2BC9","BrM","High - Low",1.71269656157376,0.0474388054164752,0.184352468826802
"High...Low.12920","H2BS1","BrM","High - Low",0.377880795006444,0.339009958488432,0.574043732661966
"High...Low.12921","H2BU1","BrM","High - Low",-0.434991269486305,0.483731150542489,0.693325361935681
"High...Low.12922","H3-4","BrM","High - Low",-0.213434793034283,0.698786571923815,0.837418549016119
"High...Low.12923","H3C1","BrM","High - Low",0.699835264059986,0.067813345617371,0.226091073279634
"High...Low.12924","H3C10","BrM","High - Low",0.66200149918748,0.287140695271299,0.523332246853241
"High...Low.12925","H3C11","BrM","High - Low",2.50171309932314,0.000211701491734632,0.00571757503738901
"High...Low.12926","H3C12","BrM","High - Low",-0.103947694752208,0.901236320350384,0.948919705102873
"High...Low.12927","H3C15","BrM","High - Low",1.99322100362194,0.000265330259998584,0.00660492942594339
"High...Low.12928","H3C2","BrM","High - Low",0.702326980800126,0.200490795270348,0.426012488735141
"High...Low.12929","H3C3","BrM","High - Low",1.46207348026803,0.00302133941703049,0.0356696526955752
"High...Low.12930","H3C4","BrM","High - Low",1.18045241485564,0.0213168769961329,0.114919736297755
"High...Low.12931","H3C6","BrM","High - Low",0.885022964791465,0.261038104676077,0.496252627315983
"High...Low.12932","H3C7","BrM","High - Low",1.23727782722079,0.16168807253121,0.377101866637885
"High...Low.12933","H3C8","BrM","High - Low",0.644914025794249,0.393763711681926,0.621124628078717
"High...Low.12934","H4C1","BrM","High - Low",-0.461683345656983,0.167963904098947,0.385405120279526
"High...Low.12935","H4C12","BrM","High - Low",-0.203864904053278,0.579027285393829,0.760618941094805
"High...Low.12936","H4C13","BrM","High - Low",0.446624362466997,0.281023464071411,0.517424592141177
"High...Low.12937","H4C15","BrM","High - Low",0.180896854034282,0.635992702849629,0.798097225495598
"High...Low.12938","H4C2","BrM","High - Low",0.0923267962634545,0.742401300109747,0.863569756843368
"High...Low.12939","H4C3","BrM","High - Low",0.559098392814003,0.176225608541452,0.396238550867071
"High...Low.12940","H4C4","BrM","High - Low",0.375206990952527,0.488557814774202,0.696031294346317
"High...Low.12941","H4C5","BrM","High - Low",0.921703266935154,0.165182971933994,0.382411017269001
"High...Low.12942","H4C6","BrM","High - Low",0.56926884934457,0.474063768632513,0.685990083074974
"High...Low.12943","H4C8","BrM","High - Low",0.331754822663386,0.448541333584166,0.667918388168439
"High...Low.12944","H4C9","BrM","High - Low",0.190685895331864,0.684547747895268,0.829614631738494
"High...Low.12945","HACD1","BrM","High - Low",-0.683123326658313,0.310488727128374,0.54601907702898
"High...Low.12946","HAPLN1","BrM","High - Low",0.695246544237346,0.258842981729334,0.493689613414231
"High...Low.12947","HAX1","BrM","High - Low",0.841011817577537,0.101547270933333,0.283680207450867
"High...Low.12948","HBEGF","BrM","High - Low",0.464075312002923,0.297612915072453,0.534480703705214
"High...Low.12949","HDAC1","BrM","High - Low",1.80375713276298,0.0127164675690365,0.0856043190721849
"High...Low.12950","HDGFL2","BrM","High - Low",0.0919570826505884,0.72163261109401,0.852744338981773
"High...Low.12951","HDGFL3","BrM","High - Low",0.981466695687857,0.0555355163978834,0.201593636327553
"High...Low.12952","HELB","BrM","High - Low",-0.746603979410794,0.124845295305567,0.322665006710675
"High...Low.12953","HELZ2","BrM","High - Low",0.76832305062282,0.219536077756294,0.449087546104775
"High...Low.12954","HEXD","BrM","High - Low",1.10524926762275,0.0351032664506989,0.153701823959524
"High...Low.12955","HEXIM1","BrM","High - Low",1.93213713420663,0.00102722960609171,0.0170676273031152
"High...Low.12956","HIC1","BrM","High - Low",0.07448502388102,0.888602279846448,0.942311223510111
"High...Low.12957","HIRIP3","BrM","High - Low",0.662823845105316,0.24237707314276,0.475442407917444
"High...Low.12958","HLA-B","BrM","High - Low",-0.349434900288206,0.388502016958342,0.617349297733667
"High...Low.12959","HLA-DQA2","BrM","High - Low",-0.136019283000279,0.855569071575799,0.923138308757167
"High...Low.12960","HLA-DQB2","BrM","High - Low",-1.01253407023916,0.0284025717326677,0.135759237584281
"High...Low.12961","HLA-DRA","BrM","High - Low",0.110084155406595,0.916475994757421,0.95668475276799
"High...Low.12962","HLA-F","BrM","High - Low",-1.00681753581137,0.10154899777798,0.283680207450867
"High...Low.12963","HLA-G","BrM","High - Low",0.0253803219296302,0.976744548214406,0.988116004737837
"High...Low.12964","HMGB3","BrM","High - Low",0.864177352447887,0.0109931864335401,0.0783866861392593
"High...Low.12965","HNF1B","BrM","High - Low",-0.768153385439867,0.288033290985089,0.524276052677777
"High...Low.12966","HNRNPC","BrM","High - Low",1.00475823764319,0.000267908971130309,0.0066468692704312
"High...Low.12967","HNRNPM","BrM","High - Low",-0.0161404717139699,0.94101532416023,0.970641037012579
"High...Low.12968","HNRNPR","BrM","High - Low",1.35945160028688,7.84273156103835e-07,8.99342742122349e-05
"High...Low.12969","HNRNPU","BrM","High - Low",0.28198119473865,0.170017764103825,0.387638285497476
"High...Low.12970","HOOK2","BrM","High - Low",-0.173828517587497,0.676785067226107,0.824758108927982
"High...Low.12971","HOOK3","BrM","High - Low",0.566401756322397,0.103428736936005,0.286218739525413
"High...Low.12972","HOXA3","BrM","High - Low",-0.119383313004222,0.868994962966382,0.93087592127869
"High...Low.12973","HOXB4","BrM","High - Low",0.495840790702845,0.382107165796185,0.61205395574635
"High...Low.12974","HOXB7","BrM","High - Low",0.804337095297827,0.21279752812669,0.440977250554346
"High...Low.12975","HOXB8","BrM","High - Low",-0.818056039754566,0.253646515319966,0.487567291745854
"High...Low.12976","HOXC8","BrM","High - Low",0.376015417147267,0.521882635878552,0.721456331614717
"High...Low.12977","HRAS","BrM","High - Low",0.425780767682233,0.142530599102558,0.349294723197183
"High...Low.12978","HRH2","BrM","High - Low",0.488236097415438,0.214612665394523,0.442690918816596
"High...Low.12979","HROB","BrM","High - Low",1.3957707828299,0.0143718365956495,0.0921466000014212
"High...Low.12980","HS3ST3A1","BrM","High - Low",-0.463908969119959,0.301598202655476,0.538043319077819
"High...Low.12981","HSD17B1","BrM","High - Low",-0.376470805291521,0.566286812978739,0.752431618726617
"High...Low.12982","HSP90B1","BrM","High - Low",1.43065827243438,0.000306669513273829,0.00728757525525048
"High...Low.12983","HSPA1A","BrM","High - Low",1.42715032882769,0.101141893425678,0.282962185250077
"High...Low.12984","HSPB8","BrM","High - Low",0.334750718898068,0.60135571302823,0.774841872597881
"High...Low.12985","HUNK","BrM","High - Low",-0.300555058096251,0.649894692434808,0.807836754333171
"High...Low.12986","ID3","BrM","High - Low",-0.878407386628996,0.243733811771429,0.476899914889013
"High...Low.12987","IDH3A","BrM","High - Low",0.748170681819864,0.106212068340682,0.291011914627133
"High...Low.12988","IFIT5","BrM","High - Low",1.00075094694008,0.113373138871274,0.303616043799601
"High...Low.12989","IFITM10","BrM","High - Low",-0.510170615850841,0.331773967835609,0.567561483250205
"High...Low.12990","IFRD1","BrM","High - Low",0.283610703072101,0.281733209102022,0.517930611827913
"High...Low.12991","IGFBP4","BrM","High - Low",-0.426876992458631,0.437948830237289,0.658594446417249
"High...Low.12992","IGFBP5","BrM","High - Low",1.223366289768,0.129571534171599,0.330452786548561
"High...Low.12993","IGFLR1","BrM","High - Low",0.265228415838573,0.630043710832169,0.794094874817942
"High...Low.12994","IGSF8","BrM","High - Low",0.202902605754319,0.659337126146554,0.814312497582455
"High...Low.12995","IK","BrM","High - Low",0.369567458928104,0.0773638750560868,0.242832011817337
"High...Low.12996","IKBKE","BrM","High - Low",0.0106150084218261,0.982903544078039,0.991050132010938
"High...Low.12997","IKBKG","BrM","High - Low",0.890596350024759,0.0406502180638087,0.168054536262613
"High...Low.12998","IL11","BrM","High - Low",0.406540240045153,0.449935963286952,0.668856032981028
"High...Low.12999","IL1B","BrM","High - Low",-0.849333890746777,0.192268850585202,0.416148758377055
"High...Low.13000","IL1RAP","BrM","High - Low",0.558874858107846,0.373866249703817,0.604937635012714
"High...Low.13001","IL7R","BrM","High - Low",0.248808997157258,0.752486163942391,0.868531050733619
"High...Low.13002","IMP4","BrM","High - Low",1.09601461904698,0.0123663733699779,0.0840648996336202
"High...Low.13003","ING3","BrM","High - Low",0.464497408101222,0.352672930314709,0.586794420316804
"High...Low.13004","INO80D","BrM","High - Low",0.344663853213905,0.382892538973024,0.61261054668717
"High...Low.13005","INTS11","BrM","High - Low",0.354983817252632,0.204079227432737,0.430693678048573
"High...Low.13006","IRF2BP2","BrM","High - Low",1.29012624814467,0.0032629466544695,0.0371731463322706
"High...Low.13007","IRF3","BrM","High - Low",1.36583403610647,0.0131486632767466,0.087353467729647
"High...Low.13008","IRX5","BrM","High - Low",0.175829279339815,0.770300663133589,0.877923118308669
"High...Low.13009","ISCA2","BrM","High - Low",0.378376651251512,0.240715358182174,0.473777132944375
"High...Low.13010","ISG20L2","BrM","High - Low",0.203807982647628,0.513361043739244,0.714996371544716
"High...Low.13011","ITGA2","BrM","High - Low",0.873894131505656,0.253763657968035,0.487658458100661
"High...Low.13012","ITGA7","BrM","High - Low",1.15395351886561,0.118513809164819,0.312477985340334
"High...Low.13013","ITGAL","BrM","High - Low",0.411496360502335,0.585193950415418,0.763913722712672
"High...Low.13014","ITGB3","BrM","High - Low",0.608502543879112,0.474367480654536,0.686074749752606
"High...Low.13015","JMJD8","BrM","High - Low",0.431136087686193,0.176051442304338,0.395910573515141
"High...Low.13016","JPH4","BrM","High - Low",-1.04636255563482,0.0304520913423874,0.141487764578554
"High...Low.13017","JPT1","BrM","High - Low",0.540328213948246,0.146569251374414,0.355188606743123
"High...Low.13018","JUNB","BrM","High - Low",1.54176731148314,0.00237089635820049,0.0300987659267013
"High...Low.13019","KARS1","BrM","High - Low",1.77125955619925,0.00199735340467321,0.0269988576268769
"High...Low.13020","KCNAB2","BrM","High - Low",-0.495531607025893,0.554525479352952,0.743370204690284
"High...Low.13021","KCNG1","BrM","High - Low",-0.145814060790623,0.799785556669484,0.893701749793189
"High...Low.13022","KCNIP2","BrM","High - Low",-0.326322790292247,0.59723803848098,0.771573041954189
"High...Low.13023","KCNJ2","BrM","High - Low",0.777447994214935,0.213748697687207,0.442097025523954
"High...Low.13024","KCNK15","BrM","High - Low",-0.845792513564701,0.238950183916637,0.471768152910642
"High...Low.13025","KCNMB4","BrM","High - Low",0.370239108316825,0.559123703300539,0.746529930251435
"High...Low.13026","KCTD1","BrM","High - Low",1.66515246693749,0.0258441810723832,0.129036435832491
"High...Low.13027","KCTD13","BrM","High - Low",1.44601982915076,1.51641513071052e-06,0.000149398927314367
"High...Low.13028","KCTD17","BrM","High - Low",-0.566038363482424,0.359016120029933,0.592391395558795
"High...Low.13029","KDM4B","BrM","High - Low",-0.679627024218587,0.0194955162268336,0.109711292040789
"High...Low.13030","KDM7A","BrM","High - Low",-0.427028211328468,0.378950422215721,0.609748243295241
"High...Low.13031","KDSR","BrM","High - Low",0.993172026267287,0.0212171747146087,0.11469372960303
"High...Low.13032","KIAA0754","BrM","High - Low",0.597281056850019,0.0178781662353806,0.105089036168309
"High...Low.13033","KIF22","BrM","High - Low",0.716366403627252,0.0493179096555559,0.188719244004712
"High...Low.13034","KIF24","BrM","High - Low",0.0768041975755314,0.879861133536246,0.936920174925566
"High...Low.13035","KIFC3","BrM","High - Low",0.344560830990698,0.621155420916053,0.787900238684591
"High...Low.13036","KLF12","BrM","High - Low",-0.474190848750396,0.394063199563719,0.621316822032732
"High...Low.13037","KLF8","BrM","High - Low",1.20176649395183,0.107146912736112,0.292529705509747
"High...Low.13038","KLF9","BrM","High - Low",0.0394738084054641,0.949294046012542,0.974704422743538
"High...Low.13039","KPNA2","BrM","High - Low",1.39174982675596,0.00206565903046698,0.0275749712177796
"High...Low.13040","KPNA5","BrM","High - Low",-0.218159506822742,0.657787291590303,0.813224125958672
"High...Low.13041","KRT15","BrM","High - Low",0.751262718613808,0.350367149040609,0.585349982710672
"High...Low.13042","KRT19","BrM","High - Low",1.34106787185745,0.0660678667277201,0.22255946436812
"High...Low.13043","KRT5","BrM","High - Low",-2.0286189958313,0.0430436364894098,0.173990313344942
"High...Low.13044","KRT7","BrM","High - Low",-0.155115892443485,0.819153705506481,0.904567080277502
"High...Low.13045","KRTAP10-1","BrM","High - Low",-0.588069457285741,0.398172346229376,0.624376218031651
"High...Low.13046","KRTAP10-2","BrM","High - Low",-0.128898317602773,0.834680079365439,0.912124311009157
"High...Low.13047","KRTAP1-4","BrM","High - Low",-0.631337722583328,0.271280793508428,0.507086930078415
"High...Low.13048","KRTAP5-10","BrM","High - Low",-0.9016393048382,0.156926726490898,0.370532473182729
"High...Low.13049","KRTAP9-6","BrM","High - Low",-1.63863650536643,0.00633356170634099,0.0562938553187487
"High...Low.13050","KYNU","BrM","High - Low",0.218919281845171,0.766332592317976,0.876112851722521
"High...Low.13051","LARS1","BrM","High - Low",0.392851388208601,0.381415361660518,0.611576035487754
"High...Low.13052","LCMT2","BrM","High - Low",0.20259455967456,0.388275490121465,0.617199648539859
"High...Low.13053","LCOR","BrM","High - Low",0.433219614670326,0.192827892957582,0.416818759318941
"High...Low.13054","LFNG","BrM","High - Low",0.125485922723006,0.82958565202405,0.910126397810114
"High...Low.13055","LGALS9C","BrM","High - Low",1.11199996651481,0.054524703901034,0.199508955391086
"High...Low.13056","LHX1","BrM","High - Low",-0.264915010113877,0.686043000139847,0.829967275333488
"High...Low.13057","LIFR","BrM","High - Low",-1.37586769300972,0.066235506809762,0.222963123260003
"High...Low.13058","LILRA3","BrM","High - Low",0.0304908422701484,0.951662438410159,0.975535889147009
"High...Low.13059","LIMS3","BrM","High - Low",0.793689647441041,0.170672981646874,0.388562247882794
"High...Low.13060","LIN37","BrM","High - Low",0.222364419589035,0.4613047650693,0.676890280323161
"High...Low.13061","LIN54","BrM","High - Low",0.228508529687442,0.519905359794377,0.719783077484553
"High...Low.13062","LIN7C","BrM","High - Low",0.189581516947984,0.545418160655857,0.736996382065982
"High...Low.13063","LIX1L","BrM","High - Low",0.149793478183912,0.828627799177712,0.909715366122278
"High...Low.13064","LMAN2L","BrM","High - Low",-0.0749472618495208,0.827986825526129,0.909328452154515
"High...Low.13065","LNPEP","BrM","High - Low",1.37334243970859,0.00695925875518739,0.0595474189511141
"High...Low.13066","LOX","BrM","High - Low",0.641101711457219,0.338452841214986,0.573377966650236
"High...Low.13067","LPL","BrM","High - Low",-1.15299481781052,0.101190837227029,0.282962185250077
"High...Low.13068","LPP","BrM","High - Low",1.63064760131087,0.00090045429518243,0.0155409920586335
"High...Low.13069","LPXN","BrM","High - Low",0.661535842959312,0.185852413540468,0.408183469033507
"High...Low.13070","LRP11","BrM","High - Low",-0.0443277781196919,0.9203018953229,0.958604982173135
"High...Low.13071","LRRC31","BrM","High - Low",0.881412632988723,0.205722982136786,0.432451564230857
"High...Low.13072","LSM3","BrM","High - Low",0.20603525670487,0.463453892099458,0.678497274013333
"High...Low.13073","LSM4","BrM","High - Low",0.919414266631259,0.0192762999413587,0.109092004927026
"High...Low.13074","LTB","BrM","High - Low",-0.645005485480991,0.372083645393264,0.603390541213837
"High...Low.13075","LUC7L2","BrM","High - Low",0.689872274647226,0.0282918240909612,0.135456064008401
"High...Low.13076","LUZP6","BrM","High - Low",1.08985165073809,0.0210623605715041,0.114210242013699
"High...Low.13077","LZTS3","BrM","High - Low",-1.03327733623471,0.0956150420286785,0.274175135368095
"High...Low.13078","MACROH2A1","BrM","High - Low",0.336992480134472,0.0734696599351066,0.236666024059899
"High...Low.13079","MAF","BrM","High - Low",-0.41218290489035,0.494513627987041,0.700747660632171
"High...Low.13080","MAGEA2","BrM","High - Low",1.88636859154199,0.0181207414169797,0.106115183099015
"High...Low.13081","MAGEC1","BrM","High - Low",-0.93342768063903,0.0551108613789047,0.200886125766252
"High...Low.13082","MAGI1","BrM","High - Low",-0.432000227859267,0.520427366328879,0.720084942630899
"High...Low.13083","MAGIX","BrM","High - Low",-0.0376643385367203,0.948849521243343,0.974625903244814
"High...Low.13084","MAN2C1","BrM","High - Low",1.67518315448249,0.00520320258764451,0.0497321444695916
"High...Low.13085","MAOA","BrM","High - Low",-0.853205361258449,0.256545778402497,0.490578928355787
"High...Low.13086","MAP3K13","BrM","High - Low",-0.419952910520959,0.0125451883023476,0.0847860793960596
"High...Low.13087","MAP3K20","BrM","High - Low",0.168240952722042,0.722673155653448,0.853060660988329
"High...Low.13088","MAP3K21","BrM","High - Low",0.702501019784175,0.301909072715737,0.538053700738685
"High...Low.13089","MAP3K7CL","BrM","High - Low",0.499744696655507,0.364401720031047,0.597512900050908
"High...Low.13090","MARCHF3","BrM","High - Low",-0.937345146730732,0.0130717253388142,0.0872071709537486
"High...Low.13091","MARCKS","BrM","High - Low",-1.39454009133288,6.90114873112822e-06,0.000468675100720795
"High...Low.13092","MARS1","BrM","High - Low",0.196098112998247,0.310130622933839,0.54601907702898
"High...Low.13093","MCM7","BrM","High - Low",1.35852498993144,0.00193138407815816,0.0264902580916007
"High...Low.13094","MCOLN3","BrM","High - Low",0.523947391036114,0.477551838663961,0.688686756304382
"High...Low.13095","MCTP1","BrM","High - Low",-0.158839522383405,0.833131799855731,0.911655368007953
"High...Low.13096","MDGA1","BrM","High - Low",-1.95496896954469,0.0195571926148051,0.109807811632771
"High...Low.13097","MDK","BrM","High - Low",0.276804942321563,0.643996362296573,0.804137127254305
"High...Low.13098","MECR","BrM","High - Low",-0.255365130040396,0.366321302556247,0.598602603768329
"High...Low.13099","MED24","BrM","High - Low",0.740989328286711,0.0337835740738915,0.150090988378805
"High...Low.13100","MED28","BrM","High - Low",0.515283683438439,0.053209340503572,0.196411259536932
"High...Low.13101","MELK","BrM","High - Low",1.57121854118699,0.0510547642515311,0.192521873821811
"High...Low.13102","MESP1","BrM","High - Low",0.148383922700955,0.74816050201034,0.866095608036795
"High...Low.13103","METTL1","BrM","High - Low",0.447914202780734,0.42679796333977,0.648269210217584
"High...Low.13104","METTL27","BrM","High - Low",-0.446479010494347,0.36196525209345,0.595168052707989
"High...Low.13105","METTL7A","BrM","High - Low",0.960714506986835,0.145009632194825,0.353182821931059
"High...Low.13106","MEX3D","BrM","High - Low",-1.02658189117501,0.00581380165087502,0.0535542036319587
"High...Low.13107","MGP","BrM","High - Low",0.13682559482572,0.900526295382905,0.948529052281798
"High...Low.13108","MIA","BrM","High - Low",-1.93388723524377,0.00725845136805273,0.0612692318460316
"High...Low.13109","MIA2","BrM","High - Low",0.831752752695664,0.0465100351139731,0.182175966482809
"High...Low.13110","MICA","BrM","High - Low",0.586982379425268,0.360490074928599,0.593930992784572
"High...Low.13111","MICALL2","BrM","High - Low",-1.15468108955869,0.00239215878191013,0.0302862455736857
"High...Low.13112","MICB","BrM","High - Low",0.183052671451988,0.79292446083048,0.890575883671998
"High...Low.13113","MICOS10","BrM","High - Low",0.358376285544363,0.182471107678361,0.404368603615601
"High...Low.13114","MICU2","BrM","High - Low",3.0186111218004,1.53976173772138e-07,2.65941564329902e-05
"High...Low.13115","MIF","BrM","High - Low",0.35039029327782,0.260041808933358,0.495098653644213
"High...Low.13116","MINDY2","BrM","High - Low",1.47420882690342,0.0115402799686185,0.0808455266704921
"High...Low.13117","MITF","BrM","High - Low",0.959932046569785,0.250263261268059,0.484295152616161
"High...Low.13118","MLLT6","BrM","High - Low",0.916543061492603,0.00275716289085215,0.0335706778442311
"High...Low.13119","MLXIPL","BrM","High - Low",-1.11025527929596,0.194416838458854,0.418702520018377
"High...Low.13120","MLYCD","BrM","High - Low",0.237260400430261,0.465623276576939,0.680032543836083
"High...Low.13121","MMACHC","BrM","High - Low",-0.0739103823431353,0.896627783814686,0.946775054386554
"High...Low.13122","MME","BrM","High - Low",-0.835926260779947,0.314405723504526,0.550092055006044
"High...Low.13123","MMP24OS","BrM","High - Low",0.367072626289033,0.168099242889253,0.385505950810823
"High...Low.13124","MMP28","BrM","High - Low",-0.959679689632612,0.105177124341551,0.28976525591538
"High...Low.13125","MMS22L","BrM","High - Low",0.918027500296252,0.0854060031854113,0.257492549049938
"High...Low.13126","MNX1","BrM","High - Low",0.132075515187963,0.851610854951085,0.920856072095044
"High...Low.13127","MOB2","BrM","High - Low",0.17720441510345,0.724666129319691,0.853589218589077
"High...Low.13128","MON1B","BrM","High - Low",0.752199931564425,0.0134109596131641,0.0884162700226985
"High...Low.13129","MPLKIP","BrM","High - Low",-0.0414617581492919,0.899990394248376,0.948178749569605
"High...Low.13130","MRC1","BrM","High - Low",-0.00379972350017249,0.996410309836171,0.998783294724769
"High...Low.13131","MREG","BrM","High - Low",0.324805948436788,0.351897773322612,0.586216938411925
"High...Low.13132","MRM1","BrM","High - Low",0.551584543815946,0.238013341532422,0.470950848752757
"High...Low.13133","MRNIP","BrM","High - Low",0.125142055818577,0.852177585993413,0.921290160932334
"High...Low.13134","MRPL18","BrM","High - Low",0.578924442169872,0.0353973497842578,0.154318767055708
"High...Low.13135","MRPL27","BrM","High - Low",0.261829295908645,0.366134270378712,0.598602603768329
"High...Low.13136","MRPL30","BrM","High - Low",0.150564494068997,0.479860860361863,0.690237861038707
"High...Low.13137","MRPL45","BrM","High - Low",0.914820866849243,0.0817213012993025,0.250834458060024
"High...Low.13138","MRPL50","BrM","High - Low",1.17667194284803,0.0525254143626638,0.195332164549183
"High...Low.13139","MRPL57","BrM","High - Low",1.65425263855454,0.00660341589346607,0.0577563534510437
"High...Low.13140","MRPS18C","BrM","High - Low",1.0157364937931,0.0524636705141487,0.195286250111158
"High...Low.13141","MRPS21","BrM","High - Low",0.431146346440292,0.0687442535971949,0.227682790678209
"High...Low.13142","MRPS6","BrM","High - Low",0.654553591988202,0.174506522680634,0.39370202423836
"High...Low.13143","MS4A4A","BrM","High - Low",-0.0556717220698843,0.950258419399907,0.974923695549014
"High...Low.13144","MSRB3","BrM","High - Low",1.51753730895307,0.00984634808123736,0.0732502440604282
"High...Low.13145","MT1E","BrM","High - Low",-1.68428024579654,0.0415326454856921,0.170293584509037
"High...Low.13146","MT1X","BrM","High - Low",-1.01185555570975,0.138792830795849,0.344336177129621
"High...Low.13147","MTARC1","BrM","High - Low",1.88444998227465,0.0104236544863485,0.0759119866028195
"High...Low.13148","MTMR11","BrM","High - Low",-1.2181107095527,0.105501967533608,0.290374291913275
"High...Low.13149","MTMR12","BrM","High - Low",0.874078746215434,0.111257782763692,0.300646537554241
"High...Low.13150","MTRES1","BrM","High - Low",0.570872841306195,0.282402349094494,0.51827480832113
"High...Low.13151","MUC13","BrM","High - Low",-1.44456246613818,0.0758244391045561,0.240464785480649
"High...Low.13152","MUC16","BrM","High - Low",0.321112521025637,0.7007627379309,0.838367021992275
"High...Low.13153","MUC8","BrM","High - Low",-1.76090243971495,0.00322798590767072,0.0370160023346831
"High...Low.13154","MVB12B","BrM","High - Low",0.360513177015101,0.467208829701608,0.681356356460492
"High...Low.13155","MVP","BrM","High - Low",1.35311798304671,0.0351663116398888,0.153886987751656
"High...Low.13156","MX2","BrM","High - Low",0.798551166574478,0.208602342128107,0.43655990750022
"High...Low.13157","MXD3","BrM","High - Low",0.64273495466124,0.145660356301808,0.353832909296344
"High...Low.13158","MXRA8","BrM","High - Low",-0.177489486913795,0.812430036680498,0.900914129445004
"High...Low.13159","MYB","BrM","High - Low",-0.552065637488895,0.384437619335586,0.613806591841196
"High...Low.13160","MYDGF","BrM","High - Low",0.158674542063423,0.680074385083243,0.827181416041955
"High...Low.13161","MYLIP","BrM","High - Low",0.20944866873708,0.544202382209721,0.736380670962116
"High...Low.13162","MYO19","BrM","High - Low",0.684693966457765,0.073828517497206,0.23731068547865
"High...Low.13163","MYO1D","BrM","High - Low",0.240736786688685,0.658800010722179,0.813985094240113
