feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X4677	glioma_progression_overall	Y	-0.568018650993051	0.00191014803502798	57	20	0	0
X4677	age_at_surgery	age_at_surgery	0.411735697316831	0.00098641371007266	57	20	0	0
X4677	grade_category	High	1.47378562860911	0.00366759408631779	57	20	0	0
X4677	glioma_idh_mutation	Mutant	-1.4409814057266	0.00317169455233361	57	20	0	0
X4677	steroids_at_surgery	Y	-1.53590038092725	0.00182924690902118	57	20	0	0
X48013	age_at_surgery	age_at_surgery	-0.128137194822708	0.0033962847089843	57	16	0	0
X48013	grade_category	High	1.93473189450129	0.0153845166060545	57	16	0	0
X48013	glioma_idh_mutation	Mutant	-0.73833883548125	0.0100755565680702	57	16	0	0
X48013	steroids_at_surgery	Y	-1.89121394828046	0.00677640247051864	57	16	0	0
X4774	glioma_progression_overall	Y	-1.61330574934162	0.00743903118429399	57	16	0	0
X4774	age_at_surgery	age_at_surgery	1.11058455497297	0.0055351900721571	57	16	0	0
X4774	grade_category	High	-0.851369652643862	0.0128473445211517	57	16	0	0
X4774	glioma_idh_mutation	Mutant	1.54077823052491	0.0124804066128801	57	16	0	0
X4774	steroids_at_surgery	Y	2.52560568784005	0.013985617633896	57	16	0	0
X4779	age_at_surgery	age_at_surgery	0.392612320560802	0.00359258421344023	57	15	0	0
X4779	glioma_idh_mutation	Mutant	1.62207905260074	0.00834569330094632	57	15	0	0
X4779	steroids_at_surgery	Y	1.44782289006746	0.00933231720443147	57	15	0	0
X4581	glioma_progression_overall	Y	0.231809777888366	0.00104318330766693	57	32	0	0
X4581	age_at_surgery	age_at_surgery	-0.515445494970471	0.000488860111935789	57	32	0	0
X4581	grade_category	High	-0.18273694716303	0.00216936222064158	57	32	0	0
X4581	glioma_idh_mutation	Mutant	-1.73676770393759	0.00192710790549496	57	32	0	0
X4581	steroids_at_surgery	Y	-0.774081290686439	0.00100459517403224	57	32	0	0
X4577	glioma_progression_overall	Y	0.283308281156963	0.00144840913165745	57	31	0	0
X4577	age_at_surgery	age_at_surgery	-0.245670856699796	0.000688001374311195	57	31	0	0
X4577	glioma_idh_mutation	Mutant	-0.459209347149066	0.00199505548661085	57	31	0	0
X4577	steroids_at_surgery	Y	-0.366512044486379	0.00147004022295446	57	31	0	0
X4571	glioma_progression_overall	Y	-1.18521428911083	0.00371463407563304	57	15	0	0
