feature	X1814	X1934	X1830	X1867	X1861	X4837	X6602	X9226	X1815	X17244	X1871	X4584	X4725	X2303	X8002	X1949	X4758	X4742	X1836	X4761	X1812	X15342	X15106	X4749	X1855	X14874	X10068	X17248	X4811	X4987	X4862	X1844	X8007	X2318	X4868	X4933	X4608	X4540	X2301	X2295	X4925	X1877	X15286	X1790	X4037	X4198	X14809	X13976	X4826	X15078	X4938	X4581	X15271	X4285	X4532	X15234	X4820	X15300	X4874	X14027	X5075	X9286	X4699	X5089	X14993	X1965	X5082	X5090	X4041	X15254	X4951	X15249	X15132	X8071	X2290	X15346	X4577	X4910	X4575	X4914	X5087	X4262	X4557	X4753	X5117	X15236	X15452	X5792	X4716	X4714	X9712	X15120	X2328	X14546	X9262	X4964	X6754	X15126	X14853	X4705	X4959	X15265	X4871	X2325	X15154	X14987	X5825	X4936	X4721	X4644	X4768	X14963	X4652	X4940	X15143	X5045	X4815	X5190	X4993	X5043	X4552	X25431	X15124	X14797	X4121	X6747	X4046	X3813	X49188	X15350	X14837
01-2020-42	0	129237	0	0	535408	112389	840730	62338	4438162	0	460585	0	0	30517	86638	0	1137	1992	3510168	1349	0	833883	2278391	34358	21170	587083	0	0	63360	0	0	0	94400	759788	49637	520657	42939	23211	374228	0	0	751639	75905	294609	0	0	9893	1463054	132232	13603	0	253103	7711	248654	188114	11943	375835	481963	354077	11306	0	0	0	273772	186177	387358	88284	418878	0	140493	0	360269	0	56236	0	83517	64220	3368	51402	33595	715519	14049	51437	0	638520	23830	0	0	48921	412	2039	72481	0	11030	29678	516273	4260	1658	2789	45491	54446	0	201284	0	14805	34953	231689	54098	250319	16972	242	0	0	48504	3269	0	47334	0	33572	61798	10048	3845	0	9864	9609	0	0	3885	694	219	1066
02-2020-08	337829	286496	405670	25039	133058	383438	72191	1573585	0	245626	685360	0	29576	651981	5978	361687	44506	371760	1025050	2777	16358	2037161	4339130	0	0	995243	772917	386345	172669	142713	0	0	555506	2631893	240602	1957395	1033841	4990	1699899	2023759	0	413731	318128	255406	30858	2368	690	1759663	385578	0	0	0	28432	1291567	390883	1331324	408960	6000	1274486	28423	66435	112729	8386	44316	0	0	215733	0	292	0	23845	195944	0	128044	97472	0	473074	0	80718	4501	24097	305971	0	0	0	0	24836	401162	0	0	8738	0	463680	102429	4715	1012006	0	1833	17954	8785	0	0	0	0	18203	85	0	14784	24057	9618	3223	45301	9671	276	9448	0	44250	0	31777	0	45786	15136	7921	30589	0	0	7633	6114	35718	3213	0
GBM.BM.282	15101	19344	1702	0	8545	1290	0	0	3599	6632	263690	0	799727	0	0	0	1469755	1050342	10564	490082	0	6343084	241	165557	19323	45887	5088	1821560	115175	7121	0	0	5702	3517	37520	1293	3078	925	3931	29	0	0	501389	0	659000	235	0	344	11351	26680	0	6533	0	2590	0	0	62978	0	638812	12215	0	17091	0	182931	1131	1953	106715	0	0	0	0	773	1482	0	0	6796	0	0	0	0	0	0	0	163344	0	0	0	3621	78	0	1020	0	0	365	0	92931	0	878	0	0	0	0	0	0	125623	0	0	0	123320	0	209062	0	0	0	4537	0	970	0	0	0	0	7655	0	0	0	7672	0	0	0	0	0
02-2020-10	1313549	131186	0	44212	2273792	261283	172485	938547	403762	0	326789	2431136	29977	0	0	51045	60520	2515531	0	1145	528043	3246	5395826	0	0	5860565	20341	6814	994	21250	175315	1070499	0	423454	0	0	2314524	2231074	230685	543337	0	0	0	270905	1582699	390945	274414	352819	0	384676	1118	240635	258012	205196	0	0	8085	0	0	0	0	0	124482	332376	0	0	0	0	338838	0	0	1385000	39258	20030	15919	0	221877	0	0	2374	0	0	0	0	0	0	54126	224078	0	0	0	471397	0	0	120457	659923	0	69042	47796	0	0	0	0	60314	3195	143741	0	26724	78402	0	0	0	0	0	51571	0	0	0	0	0	0	64722	10651	44288	2162	0	7802	4499	12610	492	0
02-2020-44	308632	153117	30559	27966	13361	2866	19628	57370	138435	0	61356	0	143216	219070	422	127628	3282809	43808	122453	5418	283711	5982	208356	0	0	612100	82273	309640	0	604416	0	0	4295	126204	0	0	174649	987	45685	24097	0	0	0	11520	37026	1303	2879	20024	0	193988	933	0	0	0	4631	768	0	3884	0	1127749	2410	0	7295	260222	0	158645	0	0	62212	0	0	331662	0	0	0	0	10605	0	0	0	2582	19476	0	175490	0	0	2518	61371	0	0	0	17202	0	1307	8191	16322	0	0	10053	0	0	0	0	0	37804	0	0	0	1456	0	0	142	0	0	5942	0	0	0	0	0	904	63657	2104	0	0	0	0	213	0	0	0
GBM.BM.Kit.259	1704175	1249639	312020	5003	307315	608343	285641	44170	0	759980	2632998	189	30695	4217138	3806	1260529	285490	178480	2810380	86559	0	334629	1901452	2371	39290	1451499	6542	173048	725142	405	1380	0	2564	783377	0	328095	229311	66343	0	142289	302734	831290	195745	191086	1212	1660531	1517	844308	384387	0	50152	260064	90996	0	477705	0	601276	93542	406914	73723	8038	69012	0	53569	30816	145762	174723	940927	0	91241	159582	39075	0	0	781638	35133	149141	98810	56294	163051	377513	558024	3083	0	98862	0	195875	0	4568	0	0	51174	254868	138362	24284	509218	17380	24929	21196	175618	63643	18255	31810	0	97440	3346	0	133646	103554	15590	0	16611	64189	16137	258	0	0	3169	30887	18417	18840	26463	0	11907	0	2260	12907	23417	0	3096	4130
02-2020-28	1422560	3590110	1066342	11899	117007	0	21727	17165	0	0	527945	0	0	1500222	0	1382247	4117149	1940369	302265	59489	0	0	565313	0	0	403681	0	3353374	0	888138	18404	0	0	0	0	0	1207368	7392	0	0	0	1186735	0	0	114292	0	47578	76752	0	95872	0	0	1075634	0	0	0	0	0	0	274588	0	59334	54388	1096860	0	0	0	0	26361	0	0	6712	222208	0	0	0	0	0	0	0	0	0	0	206017	0	0	0	38448	0	0	0	0	0	0	2762	8015	0	57476	19184	0	0	0	0	17163	12979	5697	0	0	21819	0	0	0	0	0	16810	0	0	0	0	0	0	8265	0	0	0	0	0	0	0	0	0
01-2020-20	1988985	203361	763170	233709	129318	3123939	285778	8190	305394	0	274881	38349	6758	0	30819	399958	98207	366016	316106	0	3962217	550350	2233033	0	0	535594	2085428	0	0	453317	43125	0	34488	0	0	528636	655746	17567	0	492515	0	1973110	54667	0	109459	417046	359668	459808	1054881	357263	0	0	1442052	0	0	0	234454	0	59380	0	0	0	39081	123549	0	0	71688	0	388701	15172	0	133187	124606	5776	0	0	0	0	80034	123779	0	0	0	0	0	0	166994	0	0	0	0	0	0	0	0	380413	0	23971	24275	4731	0	0	0	0	8841	123822	42958	0	160364	18946	0	3795	0	0	3618	0	0	0	11839	0	0	4978	4146	70049	55750	0	39604	815	0	0	0
GBM.BM.284	0	362719	0	1915389	989819	982463	2389	0	0	0	362032	287102	5658	0	1493	1442243	51403	2751	602469	4959	0	688903	5212	0	3907671	22006	0	4870	0	0	10149	204597	1236	0	0	0	31480	243059	0	0	0	214517	0	43098	4872	0	2347	0	0	7712	379	0	5128	0	92402	0	0	0	13498	0	295951	0	21609	210130	0	0	0	190546	0	0	0	0	45069	446	0	0	0	0	35290	717159	0	110265	93217	51675	0	0	0	0	9929	91308	13386	0	0	0	0	90284	0	0	354	0	0	0	0	0	0	1072	34577	27535	15135	0	0	0	11154	144834	34	0	0	0	0	0	11502	0	0	1337	1875	0	0	0	0	10429	1084
GBM.BM.265	2782518	305800	88591	0	256380	147583	8161	0	0	0	236919	2892	15309	0	111986	320775	23012	0	571501	521	428380	356232	49512	46768	0	19167	725705	152	60821	8761	8468	0	0	346435	0	6584	4692	41285	13440	27366	446275	0	19637	145407	10094	2194	2956	478	0	33562	0	0	3798	0	30641	0	157883	4725	0	0	0	123431	0	52823	35655	0	8634	43235	0	0	34039	1620	13272	480	0	16097	0	0	68863	38386	0	0	338	54979	0	0	1464	0	297	0	8197	22519	0	0	0	26782	0	1833	30879	1080	0	0	0	0	18577	43924	147	0	174872	0	0	46	0	10707	76956	0	1827	0	12363	7260	53190	0	3107	1593	3119	0	0	0	0	27867	4838
01-2020-22	618635	1073222	2098340	326479	499031	457878	9871	34023	911671	271823	870355	145567	0	2576585	0	914218	437324	72880	1745982	33247	548132	4307864	24180	40155	0	460829	3131	898928	97208	8510	20007	0	9539	989642	0	31783	2820	3430	159072	0	179203	0	128016	0	51324	37798	11633	74872	72800	370431	0	104576	396208	0	73432	0	212661	31596	23440	0	4752	292841	1401	2487	4816	590690	13101	22639	71542	0	887521	4336	269825	0	0	272370	2500	66947	36303	16969	0	0	0	91556	0	0	53042	103462	23593	0	142	41864	289277	5244	36760	85103	0	0	26770	31435	0	0	26915	0	48742	1717	19680	23406	15719	0	0	13364	0	0	182231	0	0	0	12361	10680	0	0	0	27039	0	0	3458	49626	0	15132	4285
01-2020-21	2250301	2244252	2032477	2604242	351788	197385	6961	0	0	0	3490470	616377	44028	0	83789	728946	107187	19919	1883164	5891	1590733	1639840	293433	0	0	277797	4545	114345	0	72338	495704	0	8677	0	0	133308	461203	149100	0	0	0	342186	0	0	5142	0	39232	3156	0	180342	0	0	277391	0	84431	0	5012	0	0	0	42350	0	6416	277529	9638	0	0	0	25126	0	0	37119	186383	0	0	0	546117	0	0	0	0	0	0	262042	0	0	289497	286397	0	0	0	71484	0	53005	0	244387	0	0	21213	0	0	1458	0	0	6792	0	0	0	220677	0	0	31069	0	81358	99385	0	0	0	0	0	0	613	0	11115	8248	0	0	208	0	0	18948
01-2020-29	2975382	747825	1126127	0	0	565117	459957	0	0	18186	1479783	6740	0	3439945	2673	0	28485	228328	1184037	14736	0	1430922	647982	0	1920399	391575	234129	89861	190392	0	0	0	428653	1369617	110907	407864	450474	16922	1034255	339861	14573	0	1336472	1930396	44994	0	37708	152152	166520	90577	0	97234	64424	839419	85387	0	228960	83224	180193	0	30797	0	16128	27525	7716	0	7250	143242	340	34694	76445	609735	242508	57051	0	87987	80782	16228	26356	7858	0	503519	0	3117	1502	0	154020	0	35105	3446	2657	117239	146855	40560	182176	46595	5956	210020	19771	18558	0	0	0	8085	21445	15591	79743	6153	99464	603	314	58498	3697	0	5873	163	38468	0	80592	0	3220	5069	0	0	691	1383	5143	10833	0	10490	4360
02-2020-57	3432079	1391850	3208196	356159	906422	130478	7966	0	0	0	80647	60371	51888	1045244	0	663742	83962	3514	1029246	7151	3342796	449554	28718	0	0	123231	418402	1098	2456	14485	244719	150466	84202	121100	0	25343	117782	150022	0	34370	0	1243626	84444	244567	6089	0	3665	5544	0	76923	905	36191	32430	0	65544	0	4635	0	106739	0	0	0	29034	246547	0	0	0	7042	37582	31199	0	9816	39381	15283	0	0	0	0	66525	16496	0	0	0	115498	0	0	246272	0	63131	0	19	9694	0	13297	0	257635	0	1890	0	0	85182	12435	0	0	5697	2347	53931	0	53109	718	7853	48008	0	46238	101907	0	0	0	2096	1129	0	0	16139	2115	670	0	2302	0	0	0	8580
02-2020-37	1709427	2301875	463981	127206	0	611592	40877	76924	0	126426	0	0	107939	3164758	53650	591855	156159	43225	1094682	29590	156203	0	64658	1571840	0	77589	90214	105940	127088	9687	2868	0	17592	0	82488	0	39911	5201	234517	94787	141528	554406	0	0	3390	0	17416	828087	108162	474657	0	296414	175115	178679	170079	0	226841	0	291297	0	22857	0	8521	114313	4202	0	0	37826	26319	0	99073	3760	392931	896	0	0	18909	219969	17608	158288	0	0	3393	169810	0	0	158688	254484	0	0	0	0	0	29758	446952	137967	0	0	33232	145126	0	9815	2032	0	30875	46552	0	30035	15361	2457	0	50085	77376	15935	44030	0	82326	0	0	0	0	14042	21632	8002	187	0	11040	0	0	0	7132
02-2020-22	493282	2295910	60758	5003	0	694905	785430	19277	502412	3105668	56026	7462	29428	380981	326871	0	24030	1846291	988072	9527	0	223949	1118902	0	185200	3183330	10837	395336	229692	0	0	359424	29765	2260729	30210	264087	202242	57751	71276	604443	2124	62621	25469	450083	572150	2633	90893	72900	143748	80670	0	42378	142335	1276973	526970	491202	252418	27509	209284	0	164490	0	126239	12284	0	821837	108208	90979	189054	3650	11436	137537	122618	0	528490	37154	0	847	11801	1526	11412	394098	0	0	0	0	124939	19363	0	0	0	236126	16219	176668	40071	236925	0	119500	33214	0	0	177954	12210	67437	6592	0	61248	4506	1868	915	0	47912	3511	12985	12134	0	19206	0	0	0	0	6885	3203	6597	25848	0	8353	13054	7020	1702	0
02-2020-35	2274977	367637	0	54921	59450	838539	199129	3062793	0	0	14074	0	13881	0	23309	0	102001	1693	402679	3535	381351	432448	992941	39513	56388	1324066	13056	0	120643	10070	0	330533	105570	92112	96258	13124	245138	157738	1698634	83235	0	131601	7116	233574	3126	194775	17012	178228	0	12374	36191	88748	161129	759132	303413	0	463964	139798	134829	29754	0	0	8813	5692	3308	0	51762	63185	0	156262	8701	409950	0	26307	131374	6430	74176	0	50203	32224	32861	0	115085	0	0	601621	0	0	1220	0	0	92628	0	0	0	149874	0	62276	34793	0	1804	20096	0	0	1734	0	0	49273	55130	39662	929	8458	0	24627	4462	0	4611	1057	924	36158	10891	6200	3947	17264	10776	88	965	4557	2238	0	292
02-2020-53	153136	87620	2198	15253	70385	2154162	46712	0	140390	0	0	548346	0	197475	0	6670	0	0	202939	3408	141129	234399	144700	0	0	322957	2085246	0	3179970	0	0	1194	2540656	64067	105147	1296818	576714	660503	35650	0	0	28046	111117	126	12625	21208	2039	284805	546360	0	0	413776	8807	0	725830	287	980454	380957	371361	0	16466	0	0	2533	527	5895	39572	0	0	0	0	127740	0	172197	0	24184	767780	0	123193	0	2091	51751	247738	0	0	297	8507	305189	0	0	0	179211	0	63844	0	402442	414937	0	9280	0	16423	0	114794	2967	0	0	0	4528	0	2127	0	0	0	3127	0	24249	129464	0	22249	86164	34038	6695	0	17648	0	0	0	0	629	0	0
GBM.BM.260	2901317	186167	1175515	20013	258136	950552	16408	107694	0	0	512232	0	0	208721	67569	383544	58384	58147	1041597	5699	1061062	835350	189353	574094	0	625758	0	0	184986	34964	0	0	15562	142851	251147	207185	132653	0	7261	64864	78945	0	435451	82911	692	263043	14583	325056	68009	55110	1452619	248440	3721	222784	120809	322	305700	44706	39561	278822	0	0	14038	361520	245	2561	168932	14066	0	26981	661177	31426	14938	1403	33984	0	21157	428064	22337	20839	0	0	51757	0	0	7477	27118	119621	34524	19137	13276	17633	11914	0	81969	113942	0	20521	62991	76386	35565	0	0	0	10773	19451	0	86157	154844	14568	32148	0	0	50831	4500	0	1929	24204	40552	3366	31898	7669	2137	6287	0	0	0	0	0	0	153
GBM.BM.281	1937711	1423578	839735	434285	489095	1008688	1570	0	147648	0	309183	19540	17076	313786	0	0	51571	33012	124992	16584	322116	430351	0	0	0	52934	0	85111	241125	0	103777	2791812	223112	197969	0	0	334316	0	44023	3938	0	1464760	0	77428	22185	0	9523	6453	27222	98372	205564	0	44143	0	122533	0	12013	0	113234	0	3702	54342	48770	80497	0	0	0	0	0	44906	162980	595	34477	14237	0	0	0	0	18106	0	0	0	0	29343	0	0	50713	65231	40138	0	0	20859	0	0	653	414	39875	2351	0	0	27945	0	0	0	16600	87831	0	0	135461	0	0	8321	0	156351	12442	0	0	0	0	8016	0	0	2357	5584	189	3602	798	0	0	5649	1642
01-2020-50	2420691	1232295	23706	171383	752847	568661	64752	0	0	124806	43337	531	4585	518025	75446	1001689	21289	218646	2772327	0	492526	606323	1295106	12353	0	1047096	1343566	43307	306460	2116	0	477363	529968	771415	215625	804086	146904	65993	404370	62252	55157	1354755	1018494	196400	50229	18154	27199	43335	248898	223632	0	48016	17480	0	232660	185154	176266	10677	71358	22541	51480	0	0	51946	10878	0	17404	1520	0	169492	18341	181061	11262	46583	378246	17461	89282	2256	56691	11579	0	195438	94106	0	0	340978	84819	207466	2682	0	0	128704	82583	118404	89628	129777	0	7992	56453	26619	15774	0	0	296251	86451	0	0	17785	35718	5484	7449	15829	7868	5181	19266	3109	20569	0	0	354	5399	5198	11041	25376	4198	3723	7425	2649	7693	16081	1170
01-2020-16	1349563	233977	279245	58800	185073	86771	29456	0	0	807299	56529	0	3225	586723	6123	296668	48687	93760	1258757	14540	71186	0	0	15283	0	323228	35989	432179	534451	137301	75598	325	2722454	146580	0	153932	948299	598090	28326	300854	61154	1745729	243402	92525	149222	0	12502	114425	316727	252774	0	0	829908	0	0	0	341032	0	546487	0	0	97768	13981	16886	808	0	0	0	172684	0	0	64404	132799	62241	102301	0	180205	0	9058	0	0	0	11505	4888	0	0	62414	143870	0	0	11176	48897	0	113986	0	34813	0	0	340705	27058	0	0	4425	86171	781	0	0	0	20042	0	0	82321	0	0	3758	0	59866	0	0	0	0	40194	19273	4055	8166	0	10590	4672	0	234	21
01.2020.030	2658817	373049	0	155931	102704	64261	7159	9311	0	0	374413	0	72110	263638	33363	0	881254	2871720	279457	417626	0	243698	16392	0	72585	53079	0	30720	13558	267449	0	0	58899	0	0	10249	47057	6989	68296	25046	0	95769	41063	70335	241498	0	236	14830	24478	2033	1707	0	10822	38204	6223	8642	6904	1716	19156	0	0	0	43288	6582	0	0	9549	0	28643	7874	2045	4451	39399	5412	12530	5719	5564	0	0	0	0	69129	3117	260925	53451	0	7965	28844	7523	0	4055	1405	0	0	44729	7780	2215	60741	0	0	0	0	0	0	1968	13495	0	0	17602	0	0	0	0	671	8064	0	741	0	3346	0	0	3800	0	0	0	580	0	0	0	0	0
01.2020.141	1928391	192014	52980	11858	685584	988380	20421	73517	0	0	190979	1157	993	0	18628	14405	26322	0	2602292	5846	26646	606973	39906	56986	0	73698	0	535	79594	23872	3004	114341	40561	210511	56010	0	78278	267491	13869	9108	584955	308553	14602	104721	0	0	12503	3439	57927	16810	566298	171510	3119	320152	320044	0	599201	58180	373074	3225	0	0	0	118498	17970	0	28292	0	0	0	46030	13964	2845	16465	14206	0	68186	0	22456	236376	0	0	75052	1039	0	0	0	69571	46457	0	524	19052	0	1256	57290	171783	58722	0	0	17049	68033	0	0	394	40360	0	0	16636	54224	0	12936	1032	0	0	2591	15815	13544	0	31651	3937	8026	234	292	13236	0	154	199	0	0	1208	0
02-2020-18	187635	0	84667	29151	17328	2482	77965	13869	0	0	0	0	340618	0	7096	177161	840081	9811	220415	0	0	2599265	76932	2576291	19642	2609527	879	0	167	0	8456	507350	0	140798	6693	0	1036	2158	25421	78922	0	5683	0	6987	10611	205650	0	33016	0	111312	0	0	19189	0	0	0	931	96802	0	4996	3844	0	0	296127	0	0	166	0	0	0	0	139467	36223	0	29600	12099	0	0	0	0	0	8597	0	3601	0	0	0	0	0	0	0	0	0	423	0	21216	0	277400	0	0	0	0	0	0	48422	0	0	0	24791	0	0	0	0	0	19325	0	0	0	0	0	0	18919	2204	7337	0	0	0	1251	2323	0	0
01-2020-10	341646	0	0	0	127801	15647	0	0	0	0	46261	65535	0	0	534897	0	849393	165066	33789	810	25770	0	98118	0	0	82348	497238	287930	0	133043	78683	0	0	0	2570019	0	1706163	797046	0	0	0	111541	0	0	82144	0	454536	0	909972	209	0	0	65591	0	0	0	0	0	0	0	0	0	56695	44639	0	0	0	0	0	0	0	0	28060	794	0	0	208043	0	0	0	0	0	0	173414	0	0	595546	0	0	0	0	1118	0	111325	5915	658	0	0	0	0	0	0	0	0	1020	0	108607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02-2020-56	2079975	302859	703837	58788	117677	206861	55625	0	0	713926	487383	0	0	315862	87886	1284706	778	0	1296937	5728	0	1218964	447116	6693	0	498586	38243	97555	445976	0	0	12020	6816	1113596	91422	2318686	258824	77296	792610	0	98453	285351	124300	628346	25179	340880	3781	172342	292448	103115	79267	197979	93818	216995	188942	0	308933	33010	197337	12444	218436	149297	0	8479	7032	0	299537	150022	0	291684	68521	115357	29516	5157	0	53733	240343	2954	53353	145390	0	7212	0	0	0	0	60295	36912	6054	3872	8462	0	194503	54199	36540	122572	8479	858	23773	3389	13111	5105	0	103239	43033	15131	0	59408	21271	0	3146	0	0	27731	34264	0	30001	0	0	0	33704	1104	20611	6548	15544	0	3971	4277	155	13340	2213
GBM.BM.270	0	496837	668873	89847	375302	241362	1261	561091	1879451	0	133346	0	11505	557757	678	226393	73285	25938	2296076	10725	0	452913	229503	0	0	193754	0	85780	99980	54501	46360	0	64281	327594	0	841581	367115	0	162017	0	728147	0	0	129955	26549	0	5532	55516	553692	45200	22750	0	179031	0	0	24467	49688	0	272748	0	0	0	16842	33518	16298	820328	4524	0	0	36162	29983	285489	28505	34829	0	0	0	0	0	6450	0	0	143799	0	0	6010	0	99649	0	0	0	20271	0	41060	12631	71000	0	6671	8774	8698	0	2344	0	0	46696	0	0	40364	13544	6730	0	0	0	36760	2458	0	8622	0	0	12547	0	2217	1035	2722	6773	0	0	599	904	0	0
02-2020-26	2194649	654331	235280	0	165220	2136141	452286	1507	40430	0	84361	58344	7860	100420	0	327214	61021	36273	1425088	1276	0	581241	315989	0	0	307256	157582	387507	28379	946	10552	366857	317048	237337	0	57866	135127	2331	0	399948	22019	337420	0	76455	59525	75117	7972	241883	0	192575	0	0	10933	170882	84381	0	138562	229413	42010	2532	0	71963	739	122192	0	0	7456	51455	0	0	96847	136701	45537	29707	0	0	0	0	0	30958	0	0	1632	5850	0	0	28453	43437	27351	0	0	58245	56821	0	0	43447	0	15487	102769	8744	0	0	0	0	17334	31106	34312	18263	26778	23021	0	7687	0	0	151564	0	0	0	21624	0	0	5310	7201	7677	1825	0	0	0	0	2858	1104
02-2020-51	647590	956779	19684	40156	71448	892033	156109	0	0	143569	100562	0	7592	0	4723	371432	813	990	83884	2047	0	1092637	850936	5821	0	661990	2073214	374708	32793	0	0	13597	238902	0	145601	649047	40717	66435	0	173844	167958	0	182208	87140	0	833	8017	11619	29293	3179	15566	83632	5947	424319	415755	61594	113511	0	482864	19399	0	0	0	59565	45903	0	7626	74764	0	910954	689	52003	6431	9892	57352	107957	279671	214974	41721	111140	326761	186688	0	0	476388	163307	0	0	111624	0	2041	122761	47045	53488	225396	287848	0	481	24391	84000	1882	318366	18641	0	7131	29406	267792	62482	83228	9992	0	131048	78081	21329	6829	0	6693	28124	21536	0	2126	5046	2029	0	0	0	4839	381	0	0	1604
01-2020-24	220683	0	0	0	21862	853921	70138	0	0	0	1463	0	0	2526	64095	21120	12008	0	19439	0	0	55282	395548	0	11724	470602	46272	0	2457804	104258	0	13761	556555	23409	183699	52923	281673	189078	3990	14668	19457	0	5213	1909	14430	23919	1989	141058	1485771	779	37836	180836	11660	1364498	923003	3793	183118	97960	99188	0	133237	0	0	25350	1442	23545	5257	0	67935	0	6296	902246	0	2916	3088	0	361630	31869	195573	5331	25910	0	0	0	0	0	5143	118160	0	0	0	289085	2066	40987	6500	296294	63644	0	2340	0	47771	0	314603	0	0	0	0	1421	160945	0	0	0	4591	16355	0	0	45182	0	13394	5015	89050	1635	0	62581	31328	0	3147	0	0	0	0
01-2020-49	665689	107817	0	112575	0	589389	40733	448410	13925	0	40124	0	0	214847	95959	158639	0	0	248217	0	102337	441474	978996	1519	0	919176	8022	0	276267	0	0	55678	1464	921649	121549	231115	191825	4123	1849	215733	49336	41730	218531	61348	0	241140	249	593313	253360	35403	92707	165812	35527	0	140352	188909	20624	2561	188067	0	0	76073	0	18616	341	350385	146037	153613	0	178486	114120	538017	0	164619	147150	68076	159971	55424	11809	49916	5512	4311	24279	0	0	32781	40691	65766	1392	1281	2166	0	76327	11920	3028	146133	0	1993	4087	9003	93973	0	25414	17406	22282	0	0	1372	4900	12439	772	0	0	6132	5827	0	17379	0	105799	3675	10004	3412	834	396	0	0	0	2471	7220	1716	299
01-2020-06	1080595	283820	97651	32521	7243	1258494	641855	360373	0	0	52054	56683	0	50708	21939	110788	0	127668	621938	17931	9567	46104	468070	11940	0	278776	162802	4356	281961	24345	144044	34102	236965	832241	30313	43251	573172	97449	55753	265534	0	815951	171077	14411	25622	42822	1102	58319	758808	689492	0	455763	246584	0	279728	0	777930	115267	774707	0	0	0	0	50148	25831	13350	3832	23995	87025	0	0	72919	201115	14438	20658	227	13900	0	18274	28731	0	38157	694660	416	0	0	363888	116844	0	0	0	76770	69736	123584	904	105883	13175	2537	9210	82819	86528	0	12965	114198	12192	0	0	261693	61837	0	1091	9228	0	75640	29893	1441	77749	0	692	96561	0	18689	12016	4229	15526	0	9465	14031	0	0	2606
02-2020-16	581153	75023	61007	0	180185	63642	9958	0	0	0	680418	1075	0	0	2522	36511	16577	22315	1200569	4368	0	198778	58152	0	0	86865	0	14884	64670	13526	7826	0	6704	119347	75427	0	165484	0	0	0	365736	0	220934	11664	4883	0	3686	17561	171925	12542	0	0	16798	191654	173367	9434	58818	88693	191149	0	0	0	11760	513	0	0	0	0	2344	15570	0	7232	1316	200	0	0	73885	0	11554	4507	0	0	0	22872	0	0	0	23427	0	0	0	23556	0	10044	0	88337	0	0	4318	86685	55576	1021	79479	0	5220	1482	0	7558	46160	0	0	1148	16141	0	1935	0	4150	5025	5902	12318	12490	2276	2153	5912	0	0	0	1167	0	0	0
02-2020-55	5703	401213	164659	25016	59167	599399	134801	163162	784689	0	10576	0	0	404082	6741	261397	3395	45187	975696	26491	55377	348649	1045046	59953	0	157338	40888	101986	98999	0	0	0	281255	193154	288145	367417	168122	316109	0	0	145777	148473	139501	165790	227	37831	45416	169720	334765	119530	183959	335556	35506	225349	183664	59677	119516	379779	145454	0	93130	78394	3358	5247	14985	0	311	406136	0	52546	549	124889	20464	25549	111865	158676	77356	152910	140391	181613	0	0	79486	0	0	0	788	569714	1194	2098	8315	80929	93437	0	1950	380299	22847	57693	30575	64038	73538	1647	122482	0	40432	2029	0	7722	216646	0	18588	16012	45761	33221	0	35371	34638	52517	49932	22037	31716	4620	9366	23069	3120	0	0	6658	0	0	0
SRR628279	41213974	0	0	41091673	0	45594	19355	767985	0	0	0	23076	940	0	0	0	0	0	676963	0	0	131824	40	0	0	0	123480	0	0	0	5041	0	1830	0	0	54349	9798	4326	0	0	81855	8468439	0	0	0	0	0	390324	0	22709	0	0	1196	0	2851	0	3090	12079	33965	0	0	0	0	8297	946	0	21729	91155	0	0	269763	7582	3008	13224	0	0	0	5328	6537	519268	214514	1716634	0	728	0	20948	0	129835	5919	5990	17103	0	0	147	0	150098	0	0	12776	0	12167	0	0	0	0	0	101626	66280	23807	0	0	2550	581423	20827	2752	18688	0	0	0	0	260	201	0	0	0	50114	409	0	0	0	4559
SRR628278	14524958	493280	2740683	129503	995019	66305	11154	55018	0	28557	108048	0	0	212000	0	3293559	0	0	407103	0	0	615772	742961	2235	0	145136	99068	8978	6540	0	0	18430	0	2375431	36872	160714	76624	856	134838	216602	0	1262245	15809	381936	0	0	0	36126	14829	59826	185267	39411	52512	0	2210	0	5895	488010	80409	24935	0	1750962	0	0	3058	928789	178299	4917	0	0	0	14820	19215	0	0	0	42722	20459	14383	187993	0	53957	0	0	0	0	49340	0	23998	0	3653	5281	1485	11010	23323	94939	0	0	0	31008	3532	0	0	25778	12618	0	0	62595	42467	0	24764	275	19769	0	106440	94637	0	0	293579	422	0	0	9463	0	0	7891	0	1320	0	0	4963
SRR628266	7553138	0	3461197	0	574357	30538	6935	93775	0	0	27911204	22153	0	840911	0	0	0	0	2453923	0	0	842681	1234688	2247	3146393	250220	140582	1966	8847	0	0	0	0	1546730	3087	70156	59731	19733	350768	563634	866430	0	303940	575581	0	1505	0	15636	7074	59069	0	10257	4289	320280	10300	0	7667	9531	25194	65287	21777	559026	0	0	13870	0	95188	1868	0	863840	724487	26881	2226	1448	585979	0	26484	797755	38009	0	0	44771	0	0	0	8526	13647	45406	27078	2197	1450	0	0	4019	22499	365540	0	123	12119	19350	33449	786	0	82066	4546	0	0	26666	65230	0	32088	0	0	171854	13176	46397	0	18293	950880	1132	0	0	2578	1535	0	3445	0	117	0	4832	512
