feature	X1524	X1525	X1522	X1521	X1520	X1568	X1552	X1547	X1545	X1543	X1540	X1542	X1541	X1564	X1561	X1699	X1531	X1526	X1536	X1457	X1458	X1528	X1411	X1485	X1464	X1466	X1469	X1468	X2016	X2037	X2036	X2043	X2041	X2047	X2048	X2053	X1343	X1341	X2524	X2492	X2502	X2497	X2483	X2480	X2479	X9712	X9649	X9733	X9738	X9418	X9416	X13165	X12664	X9269	X9434	X9430	X9422	X9467	X9450	X9463	X9447	X19337	X19351	X19322	X19317	X19300	X3607	X5989	X6001	X6055	X6050	X6070	X6067	X8000	X8007	X8095	X8163	X8130	X8047	X8053	X8031	X8028	X8026	X8025	X8071	X8059	X8249	X8255	X8245	X8235	X8236	X6833	X7295	X7285	X7298	X4303	X4482	X4481	X4494	X4479	X5266	X5265	X7281	X5286	X5285	X5273	X7282	X4498	X3936	X3934	X3920	X3922	X3931	X6653	X6649	X749	X748	X6936	X6956	X6952	X6939	X5870	X5868	X5825	X5842	X5884	X5880	X5882	X5878	X5898	X17525	X19880	X19882	X19831	X19850	X19849	X19893	X19827	X19800	X14348	X14386	X969	X985	X962	X14784	X17008	X17007	X15903	X16955	X15897	X15899	X17130	X15888	X15887	X15878	X15876	X15873	X15874	X15875	X15872	X15877	X17148	X17167	X17168	X17169	X17153	X17154	X17151	X17132	X17137	X15892	X15894	X17248	X17234	X17300	X15494	X16971	X16988	X16987
GBM-BM-460-SL-PreOp	0	16257	0	0	1071	7937	5014	0	2226	0	20651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	0	1700	1920	717	0	2949	0	1078	6828	0	0	0	493	10241	739	4584	97	16422	536	466705	2705	56689	0	6758	0	27609	3667	0	5584	0	7413	13060	0	0	37699	1326	5703	0	843	4280	5216	0	35147	0	0	797	0	19503	558537	204849	102693	580737	460362	134578	42024	2829	4133	70920	217794	0	304487	53731	8268	1015	17148	5559	6195	2391	27762	3626	1304	840	0	0	229	1691	1196	0	1081	2183	5312	2373	0	252	0	10091	874	4086	0	493	1095	186607	0	387903	81235	0	11897	13657	0	2286	106	0	917	0	0	8502	6656	0	0	0	544	2103	0	22617	0	35738	3121	384	371	10985	4612	0	399	17594	5844	7878	42185	40354	140226	0	64516	145880	2063	87549	233008	16369	82922	0	1636	45628	53299	9222	11973	33196	14241	14350	0	0	0	7233	1612477	829507	43000
01-2020-123-SL	675	163	0	0	4208	903	798	0	580	0	0	0	0	0	0	488	1095	0	2644	0	0	2720	557	245	0	0	0	0	4299	605	195	6958	0	211	2931	1425	2909	1768	4945	6182	1138	9922	16230	0	4356	168877	0	35888	187234	2348	1702	366056	8191	0	376	153679	2747	16951	161005	0	484996	0	0	0	168	4081	0	0	473	0	6144	1032	2139	0	159757	461874	7738	303095	156683	12091	20256	58953	40796	0	1756	336212	113876	62360	2680	2120	4931	131	389	0	3975	3153	0	729	0	0	0	346	1206	0	0	0	591	0	0	0	471	0	1591	640080	31287	162	798	198	76457	25586	55713	1886	0	1557	135	349	0	0	0	3250	2606	0	7044	5387	805	0	0	0	6861	37943	9631	0	935	0	0	28658	0	0	0	25906	0	160	31284	5243	249427	2106	2721	0	7917	0	64711	19879	6862	437388	0	97122	13029	166452	9598	9349	2503	0	0	0	0	459	3637718	197434	4948093
GBM-BM-456-SL-PreOp	0	1153	23585	2163	0	50162	743897	514	436221	211062	0	162366	0	326972	2504	2565	0	0	51616	1851	0	0	1551	2373	0	0	37418	217429	1047	0	299	304668	0	0	128704	0	0	462	3882	75349	0	161	0	1057	0	247371	4189	3043	0	2272	0	4338	0	7062	0	0	412	11613	12427	0	2191	0	7604	31750	0	0	0	272532	18620	95938	35701	762	50616	0	368514	75534	133238	23507	18667	16453	0	0	0	4525	50015	142403	4889	46218	10708	6670	1352	36111	2705	70993	170083	127448	3070	0	61869	30550	77115	0	0	58145	315	12250	0	11592	103	95231	0	98628	4829	4060	105220	15884	0	132528	220142	52997	21368	0	111590	8362	0	0	17269	0	0	2053	0	1474	2979	2393	214088	0	0	7323	0	2253	0	107558	1419	0	2686	10981	15622	79	0	2994	7077	241200	33230	8022	103886	1035	11206	0	382	2192	25200	2448	147258	1038778	0	21440	0	1533	29989	2130	32073	1148	0	0	0	0	190786	16600	6741
GBM-BM-292-SL	0	0	740556	0	2984	17588	2664565	0	1476352	1244	0	27566	0	1419439	0	0	0	772	16573	7146	0	0	0	0	0	0	0	235423	0	0	0	0	0	0	39191	0	0	2113	11200	78346	0	5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27185	0	0	0	427516	24161	4847	1831	0	387962	1881	502529	0	6419	724571	495	0	0	16074	11590	0	0	0	907	0	0	436	326251	0	18033	0	0	0	44536	0	19814	325433	25633	122935	13924	189923	0	493373	173788	0	43514	20630	114213	14	110396	0	248669	0	348015	0	0	0	0	0	505144	91705	1784714	9855	0	245630	770	0	0	95208	15883	0	0	0	0	0	0	309533	0	0	0	0	1173	0	113634	838	0	263	8248	0	0	0	0	0	929359	3124	428	1852	0	0	398	1052	157	28332	0	1732713	110886	0	85600	0	0	123267	31066	127	5422	0	76593	0	0	1822816	31917	0
GBM-BM-339-SL	0	0	1193662	0	0	0	0	0	4819572	513030	0	571940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967382	0	0	0	0	0	0	0	0	0	0	0	0	332534	0	0	0	253005	0	0	0	0	0	0	0	932	0	0	0	2030924	319577	24491	0	0	0	0	0	0	0	98828	0	0	278194	0	0	0	0	0	1740	0	5024	404904	0	0	0	0	354234	0	0	0	0	0	0	0	0	0	264074	0	0	0	0	0	1185072	0	1216137	0	0	371744	0	0	0	64178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270851	0	0	227561	0	0	0	3670	0	0	4108832	0	0	0	0	0	0	0	0	0	0	0	0	0	962452	1302588	0	0	196927	0	0	73079	0	310225	0	3987245	0	0
GBM-BM-384-SL-PreOp	0	12847	555561	0	63668	141505	4443509	0	0	994321	1999	0	0	909987	4342	126	987	255	127403	0	281	0	2370	217734	0	5228	764	437634	472	0	1099	5049	0	0	20228	0	0	0	6678	27026	340	1338	337	514	2038	451297	0	5552	0	15985	373	6378	0	0	0	0	32348	4868	0	3326	0	477	183881	0	367	1621	0	145282	26440	551459	132325	0	15536	21860	830405	108290	212213	80231	78793	34685	16892	9141	0	14470	513025	1204	4050	60444	2046	10621	0	54157	3117	24410	148351	197709	151744	1374	18606	674176	138329	9538	1013	78445	62245	47379	0	57091	210	248289	0	227651	777	5017	0	11452	0	1374541	202656	1725277	135907	0	442796	1060	0	4503	724721	3260	2543	7177	0	1959	1320	1717	174422	1291	1627	25192	0	1804	0	527174	1807	0	12490	15658	28525	4887	0	593	2561	640665	2122	23121	114130	1329	58467	11506	7983	0	19894	16429	1231952	147670	2379071	290415	796	3141	90334	15203	2151	0	0	0	115183	70	1438149	50068	8697
GBM-BM-284-SL	4260	8410	367246	0	66994	79766	4422145	0	0	0	11255	2035	0	878359	1996	0	147	2142	23063	13723	1961	961	59280	1628	67282	0	65536	642859	7186	0	0	15193	84400	0	42633	55	1156	1060	13549	110361	44495	4152	9450	0	35296	69786	0	0	0	80925	0	0	2423	46676	489	0	6748	525948	670332	0	28134	1474	207677	1109	15075	2184	1253	117635	71208	12661	0	6553	54692	0	1439205	264460	243354	63277	102171	53038	34415	36378	12781	0	348181	143646	31566	151182	32	33163	0	53105	26413	7224	164069	163171	92599	4047	25128	0	86413	114	376	22561	13856	26488	165	26387	619	388267	741	270825	0	6752	12660	53401	722	641642	122055	1214498	128776	420	156557	1991	83	4303	63684	1731	618	3161	0	963	1080	19169	484029	0	20756	85839	467	14505	3455	223799	1675	0	2527	65942	68673	1324	88	19638	0	489740	47650	0	608851	5496	10926	538	22497	12297	53595	10562	292572	1763084	1740573	94164	197914	32244	128180	37554	18188	478	0	1844	0	1546	581274	88584	0
01-2020-116-SL	0	34659	0	516	193	2310	3380815	0	685	0	16775	355194	0	0	8057	0	3403	0	0	15102	0	1624	6734	23661	379148	0	0	0	2406	0	0	0	0	0	0	350	599	872	72950	168595	26540	0	2170	0	5700	228745	0	0	0	0	21	0	2001	0	5841	26276	0	0	3532017	173794	0	0	105745	0	0	570	73	0	1228	0	0	0	954	200	17200	648461	27203	371	5827	0	0	10091	6405	0	20344	0	355	677731	0	0	0	0	0	3327	51839	0	702353	0	14800	0	0	135	168	475	0	39408	0	137	662	7228	2685	990	711	2542	0	3632	0	26691	836	1636053	161741	2280	2067	2477	104	0	233	0	0	170	0	149	2340	1587	7473	0	0	0	1236	157	1704	648	1469	0	1763	172	0	1607	0	0	0	9751	0	0	11423	0	0	0	459	0	23791	0	16384	28238	0	118947	0	17966	285233	106403	0	0	77876	832	17157	0	6459353	49205	702
GBM-BM-463-SL-PreOp	483	0	5022	0	0	0	0	0	0	0	0	0	0	0	856	0	0	0	0	774	1427	0	0	0	0	0	729	0	0	0	0	0	58160	0	0	0	0	5586	33372	65554	0	0	0	0	146656	390329	0	0	0	0	0	0	0	0	0	0	2093	0	142018	0	0	735	50328	0	0	0	0	134551	97709	0	0	0	188344	0	4004	819852	436929	1107949	14994	746571	214270	82870	0	0	13038	2840546	208593	172279	0	0	0	0	35723	40478	1795354	146100	0	0	96396	0	139889	0	0	0	56661	15794	19406	11685	0	0	0	16769	0	4856	0	0	29873	121482	1007343	0	279407	0	0	0	0	0	5765	0	0	1430	0	0	0	0	0	49185	0	0	0	0	0	5893	0	0	0	99387	55238	0	7726	205192	0	0	0	0	464745	0	10122	0	42166	0	49443	0	97577	0	0	181385	0	0	0	114583	0	0	0	0	0	0	3856772	374845	0
GBM-BM-357-SL	0	11049	45025	24388	0	41072	103372	0	576655	437498	5089	0	0	109991	1346	0	0	106	33177	0	0	0	6501	0	0	0	0	10652	0	0	43	0	0	0	845	0	0	0	1208	41049	8881	11669	0	30772	1338	53986	0	0	0	0	8004	60061	0	0	12966	0	13466	0	239852	0	0	0	12364	0	0	1564	0	0	0	0	0	0	0	0	46739	3457	2014	0	16571	10434	0	0	0	0	0	0	0	34756	0	0	0	0	0	0	0	57	60909	420	0	0	0	28911	0	0	0	4868	0	20258	0	24247	0	7196	65	133	0	42831	0	64878	9397	178157	27656	0	26101	0	0	0	5194	0	0	0	0	0	0	821	5302	0	0	0	0	1027	0	23652	0	0	1112	0	0	0	0	0	0	54948	0	2504	12799	0	493	508	0	4149	0	0	143106	0	88556	28158	0	202	3585	14795	7593	922	7026	37	3515	3575	843851	15309	248
GBM-BM-434-SL-PreOp	3696	15811	573916	33650	13636	136627	1942319	170	3541353	766052	96930	974533	5064	933682	15522	15159	6016	2658	34850	12756	5837	818	115367	99200	19976	156912	1520	112111	0	16860	19641	193455	17329	0	43254	0	1328	160	16597	51246	11605	5268	2109	5406	45523	299500	9439	15634	4820	12422	2739	245969	832	34587	8302	992	7275	493948	490864	56008	84076	2467	225015	700	5871	1920	941	671487	83225	531153	11147	15454	87997	14367	1682429	232559	630438	166885	105590	60396	23266	30731	11563	4403	394311	56513	34829	78983	43812	12265	11236	179433	29950	51184	208679	94739	111355	4288	28250	476298	90913	6423	13975	46000	6930	103735	1170	83592	17591	222603	193	280869	3249	8859	14396	33336	0	1335866	111044	343581	192482	3858	434837	22579	881	1781	143091	1173	258	49646	0	11565	6230	2243	115582	1407	2646	92997	2014	11588	9361	185405	16186	1580	6897	105470	225785	0	918	5427	7712	354128	44541	15244	45294	4521	15667	52039	10460	9768	54667	5353	240675	138547	117938	108573	0	21238	40167	14187	12964	9317	220522	0	35884	9193	1959644	164617	146304
GBM-BM-272-SL	582	20616	165137	0	696	18390	423478	0	32415	614	5400	0	1266	264559	7394	0	1163	0	142902	0	3618	0	3800	0	0	0	0	66531	893	0	167	150114	0	4670	62548	0	0	0	2210	113589	2021	12820	12573	10052	243660	507888	0	0	0	5600	7365	87761	984	0	3248	1191	2568	1355	692307	1854	6755	798	297968	8012	1193	6555	806	319507	4901	12306	325	0	177374	34	124876	59257	2977	0	46037	1064	0	3116	0	0	160527	75565	3530	192391	0	6001	0	4440	0	0	37179	1684	926	2126	27483	0	82075	0	248	0	25170	277211	834	96207	392	22842	284	5116	2069	1627	0	21163	0	124567	0	679429	9492	0	25918	3146	0	2929	62207	1588	0	108	473	322	4963	0	25703	0	0	0	1806	5830	0	46747	1768	54	7045	1148	3197	0	483	6973	2266	438806	0	0	12127	0	1031	0	631	5741	19497	698	370870	0	18038	89778	193480	912	27250	163802	158	0	0	0	0	0	5791958	39282	44007
GBM-BM-404-SL	0	42199	271873	592	7938	47408	354104	1367	125301	3340264	69522	111044	0	0	42298	0	5488	3634	46241	0	0	3215	28062	7472	7469	0	0	776107	7930	0	0	49074	0	493	0	0	0	0	1224	800	2219	0	0	0	3987	8076	0	199	0	2959	0	4421	0	0	0	0	2929	14721	10141	0	11900	0	16622	0	0	1109	0	0	4711	0	0	0	0	438	895952	10378	55716	11469	10122	25057	3211	4202	2280	0	410630	1301	9508	47135	0	575	0	264	0	0	2252	1212	8790	0	0	0	0	153193	1580	0	1239	9109	946	119004	1624	0	4125	15984	4022	4536	0	0	455	902758	0	344692	58600	1732	638888	3246	1267	103	2054	93	831	1469	1865	0	806	2771	0	727	0	0	1717	2986	5957	600519	12387	5024	5287	52580	3009	396	0	3244	0	311645	34053	0	218758	248	0	0	6248	0	5004	0	0	0	0	116	2316217	20528	0	936805	0	0	260175	2337	27835	25526	842233	107066	11343
GBM-BM-323-SL	18074	13680	0	0	44504	13043	3206550	42500	41073	0	1608	0	147	36457	16892	481	0	25193	29272	94424	0	0	50570	250	0	3571	0	188772	3814	0	40172	750041	0	482	37613	3586	0	4313	25152	62454	31251	31019	389	0	41139	1461390	0	0	0	44129	1865	61292	199	0	32065	0	8530	826299	0	11298	0	0	1172	2252	0	3019	2223	25819	6008	328	1199	8123	21542	0	0	0	6134	6295	6310	1851	297	0	1001	0	2389	347017	18676	224603	0	3753	0	150	397	6731	36604	5780	928	8551	12092	0	575	0	0	0	1089	5223	1401	1290	41	0	4913	925	1747	4328	1171	6695	14375	877	932961	25376	114353	0	4156	1153	116	2243	0	0	3109	1957	790	1162	4385	4338	532	0	54	0	0	7751	0	14600	301	0	0	6889	5665	0	531	19910	109	77787	7200	0	11853	268	2881	4467	1794	1675	24455	2308	4155	3907	0	101806	0	13939	20072	113359	23336	2785	0	0	0	0	2032984	12214	1268
GBM-BM-362-SL	0	4582	46974	0	92944	27076	139045	0	510337	1554312	3294	0	0	39278	1653	0	0	0	1138	125	0	352	207	0	0	0	0	7100	0	0	0	4255	1685	0	0	0	0	1083	535	0	1042	292	7850	0	2661	48586	0	0	0	0	0	0	0	0	0	0	9528	0	85709	0	0	0	24742	0	0	0	0	10874	3644	235655	0	0	32880	9603	487189	8722	38556	8899	0	5746	37425	0	0	0	229127	0	563	47777	0	0	0	11457	0	8048	102946	81570	152768	0	0	0	26806	146934	303	0	3108	17562	0	0	0	1755	0	20457	0	0	0	0	0	536083	0	538864	7888	0	191147	139	0	161	35968	19223	0	873	0	143	1100	0	104072	0	0	0	143	0	0	219179	355	20372	0	9930	10397	1593	171	0	0	736267	0	0	55615	0	0	0	0	745	5480	0	3027975	0	0	5588	463821	0	22549	136640	376	4679	99384	1305	4148	0	755928	55072	0
GBM-BM-452-SL-PreOp	534	28081	96300	20875	473	36204	265118	0	615412	39397	15475	244067	12460	298951	39081	0	1837	31028	213825	130	8409	0	0	12090	13556	0	467356	53324	14518	0	2329	660754	0	2169	4945	3009	0	1593	10200	8855	813	1700	3760	1425	1972	448054	31	21221	16010	5779	505	60186	0	0	2080	0	0	8345	2883480	15886	34083	0	24895	0	652	259	0	100908	45688	28799	54537	352	36775	0	5626	466669	70873	16713	27992	3072	9359	3544	4355	5832	62418	77931	1590	74247	0	0	835	57497	24786	27203	180172	150915	3794	0	32762	37747	20348	3454	569	0	3683	49719	967	9823	2228	93494	3260	30485	13889	22004	7688	18777	4394	78863	340270	39900	16493	0	19153	3243	1269	0	26910	118	0	10747	841	1346	4116	651	97954	715	1051	0	2266	1905	894	39471	5557	0	1995	8888	19035	0	0	1214	4955	56424	13586	5396	9932	0	10744	0	5871	1174	12352	4587	203114	0	123048	128385	36700	0	31789	1224	690	917	0	0	0	0	1157447	45074	57647
GBM-BM-281-SL	342	3138	665536	0	5967	17732	935721	0	2112928	2094135	0	0	0	457217	2592	0	0	0	2453	688	0	0	0	0	0	0	0	108884	2348	0	0	4844	0	543	0	0	0	4623	838	630	3389	1559	0	3389	2275	34520	0	0	537	0	0	175790	0	0	0	2006	868	45879	48578	0	0	0	130314	0	0	475	0	6561	3360	34426	0	0	22981	0	1585932	82143	0	11588	10354	0	379	0	163	0	172652	0	0	29703	0	11575	0	43795	0	0	5397	460071	121000	782	0	858	0	132096	0	3183	4100	32627	0	72046	0	15288	0	9248	524	460	0	9009	0	1311861	0	2880611	21867	0	1434589	1126	0	0	56114	0	0	0	0	0	0	3552	346355	0	0	2680	0	0	0	1160071	1693	2384	2004	0	1363	0	136	0	0	326197	4621	0	33944	0	0	0	0	806	0	0	826027	0	0	37904	249063	0	21126	50503	351	0	34833	0	292226	0	200434	41731	1334
GBM-BM-346-SL	3110	3579	487648	100324	67992	659419	2635779	0	1561021	2090238	19492	138095	0	952458	10865	0	0	0	315734	0	9234	0	224698	34570	0	0	16804	47455	8527	0	587	15353	0	840	361760	1250	1230	5214	3647	6330	13091	8495	0	0	23850	239559	0	0	0	1185	0	4766	0	56572	2419	0	0	0	71852	0	0	0	177465	2785	0	2952	0	2053	2201	224095	187	0	26795	0	80153	17048	0	663	0	0	0	0	0	0	65753	816	0	121648	0	0	0	27695	0	0	5969	88332	101100	0	60987	121813	482201	141945	8630	311406	24876	115824	2035	100309	71	219370	442	99388	2163	1020	0	186213	0	508260	72129	852075	4196	1025	151516	54147	205	0	429272	0	975	33920	0	0	2364	0	167100	0	0	1266	0	5499	4716	243701	192	9712	13163	0	0	0	1252	2942	0	342781	4351	0	5466	0	465	1743	0	7246	2914	0	227825	39379	701774	296984	0	0	119668	49312	19968	0	65174	0	7232	0	793780	6141	0
GBM-BM-451-SL-PreOp	989	18811	493188	0	5450	2901	0	0	2629671	1932750	22186	0	0	174592	15557	0	0	0	0	0	482	0	8659	0	0	0	0	0	0	0	0	0	0	4523	0	0	0	0	0	623	0	1687	0	0	4542	0	0	0	0	1465	0	0	0	0	0	0	4159	0	0	0	0	0	89761	0	0	2130	1290	0	16102	0	0	0	0	235751	620180	0	30455	0	83661	29568	1599	70	0	4515	2171422	0	8124	29962	0	0	0	54267	0	0	0	0	108492	0	0	0	0	320717	5172	0	17562	113227	3044	15594	1171	0	0	81007	0	0	0	0	0	1004035	0	608957	48386	0	296295	3591	0	277	34959	0	0	1049	0	358	6522	1007	54848	0	214	11511	4479	6440	0	207109	2890	51974	1014	2994	1352	538	0	0	0	1219908	1636	743	529023	0	2745	0	0	19073	14375	1487	0	0	0	248832	1277182	7669	24302	98463	0	0	0	1442	0	13012	2916805	1247955	380
GBM-BM-316-SL	0	2979	358113	0	8427	1375	2456834	0	0	1935527	12974	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	38845	0	0	0	0	0	0	0	0	0	0	929	0	0	0	0	0	0	56664	441	0	0	0	0	25834	0	0	0	0	4966	0	0	0	0	0	42525	0	0	0	0	0	0	0	0	0	0	32291	1439	28844	22023	1186	3181	2200	0	486	0	0	667898	0	3445	106690	0	22821	0	2684	0	0	420	0	165321	0	0	0	0	0	173	0	0	4678	0	0	0	0	0	2282	0	0	0	0	0	956725	0	338958	168319	0	149401	0	0	0	29901	3614	0	0	0	0	0	0	0	0	0	0	0	611	0	109464	1389	0	0	0	0	1045	0	0	0	0	0	0	8295	0	0	0	378	7404	0	0	0	0	0	0	0	6982	0	34175	0	0	0	7422	0	3811	1175452	7739	0
GBM-BM-310-SL	0	14338	91644	0	2771	19528	2290035	0	8035	447721	20139	0	0	311653	15208	0	1567	10335	4201	8486	0	0	1230	0	0	0	0	100156	337	0	0	0	0	0	366	256	0	2768	2071	0	0	14752	34164	0	37745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29037	0	0	1459	0	0	4075	0	0	0	0	0	12119	0	0	0	0	0	0	27421	0	0	471983	0	1409	18083	1150	0	0	0	0	0	0	0	0	0	0	0	0	734	16	0	1891	0	0	0	0	27426	0	8649	0	3101	0	79540	0	461008	0	608786	58662	2938	110923	86	381	0	0	0	0	0	0	0	0	0	0	0	0	0	638	1979	2760	107116	3185	1440	10799	0	0	0	46	210	0	997	0	5211	6304	0	0	0	0	0	0	0	138	0	0	179	3910	0	20280	97761	0	0	0	752	204251	2051	673569	43088	0
GBM-BM-440-SL-PreOp	0	6100	1464	0	0	0	482	0	0	324738	376	0	0	0	4005	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	51435	0	0	0	0	0	0	0	0	0	0	8321	0	0	0	0	0	12069	0	0	187	0	0	2425	0	0	0	0	0	515015	709	5226	60586	11051	6223	0	3072	2830	1537	445598	0	0	34085	0	0	0	297	0	0	40945	0	0	0	0	0	0	1897	0	0	0	0	0	0	0	0	0	0	144	3394	0	0	299	144322	0	90800	12622	0	9365	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	10237	817	0	99	0	1168	1202	0	0	0	0	0	0	64825	0	0	0	762	0	0	0	0	0	0	0	0	0	0	4216	0	70	0	1882	0	619	2364243	132282	3042
01-2020-117-SL	0	21376	2793	0	11078	1583	905229	0	0	0	0	0	0	904	2542	0	0	0	9926	3914	0	462	0	0	0	0	0	0	0	0	597	0	0	0	807	0	0	0	20409	12304	210807	8918	0	0	28388	1029138	28658	0	0	3393	1273	334755	0	0	3045	0	16570	0	4438	0	0	0	45279	0	0	8080	0	0	96	0	0	0	0	0	527897	25265	229	239242	248042	0	0	0	0	2008	772724	0	4250	117565	0	0	0	0	0	0	0	0	7899	0	7307	0	0	0	0	0	0	406	0	0	0	0	0	0	276	534	0	1949	0	122890	364065	99098	2489	0	331	84	0	0	369	0	804	0	0	0	0	0	0	0	0	0	0	0	0	556	1219	0	0	414	0	0	3513	4353	0	19482	4137	0	14797	0	3199	10920	0	0	618	0	0	0	0	6506	0	0	0	0	25731	0	0	0	97047	0	2954655	663424	0
GBM-BM-396-SL	1869	1720	152658	396447	18072	273211	1646299	1165	1559577	2170005	22038	12246	0	1012503	1661	0	611	7493	1428898	1127	407	140	32437	3776	0	0	1311	23828	771	1263	2842	321587	968	1372	216682	0	851	280	10574	25637	7334	1560	13979	13711	20215	472014	1581	611	1594	15205	4413	15027	0	23234	11437	709	496	67648	915402	78053	0	1034	91476	122245	4313	665	0	13512	4144	76716	295	1393	96878	0	4845	74967	50188	0	13475	863	0	0	0	0	104502	377828	0	114309	0	11248	364	23859	0	14839	5662	129013	22433	525	102348	0	147057	13185	2251	101648	12446	106788	1040	156868	951	251419	962	59027	10	244	573	174053	1540	805911	576149	375830	8371	0	116748	10360	304	1178	37893	48126	770	17471	299	1265	5130	147	163463	0	756	0	3907	11172	1179	145032	1281	368	3012	1667	4539	0	669	16755	337	282460	246	7827	14448	0	0	0	0	410	38128	2110	1984896	990015	0	18510	0	1423	44743	3920	889	312	4043	0	0	0	1454169	31288	45944
GBM-BM-318-SL	1601	11038	107997	1783	34976	64149	2009009	0	0	357876	8518	8447	3369	460157	7644	3962	0	0	465442	32773	18102	0	978	0	0	0	12925	72109	611	4092	3506	68922	159	0	9760	0	229	0	2236	31663	10806	10119	3229	233	2459	395267	15370	13302	4531	172	146	36109	0	16866	3563	0	11551	213646	369819	16394	39380	387	41707	528	0	2651	658	34340	4332	4189	0	128	1040	0	278010	16107	14642	41223	16714	6013	3881	20529	0	806	120257	666	12373	28208	887	506	10336	12002	2944	1515	29058	5331	27916	2931	13782	0	26177	897	0	2516	13178	33472	472	19565	0	24322	0	14289	1110	229	10627	119409	0	333865	318	473417	148332	0	101906	870	0	1620	8083	0	552	3483	0	103	106	848	3522	809	129	2751	0	0	0	34542	743	0	3365	5792	2359	1240	0	8400	18079	4185	10412	1119	40901	2908	5300	854	5228	53830	5565	4520	60157	0	0	49154	30039	24408	38155	9839	64304	0	0	0	31808	227	257590	9636	5780
01-2020-120-SL	0	6038	218802	0	466	13949	1977051	1179	1023966	0	3605	11838	0	160165	2357	0	0	1557	15284	477	304	0	862	4133	0	23558	0	224201	534	0	1050	18555	0	0	2580	0	0	0	3851	977	3794	684	0	0	5235	40390	2816	0	0	151	0	10135	0	0	636	0	2716	1343	12588	18688	948	0	53048	62	0	0	0	18443	5939	0	0	0	527	0	796173	152002	203688	185184	30025	19894	3148	10167	976	1392	331543	72983	7789	65644	8368	0	0	14289	423	27119	23016	4460	136734	0	1969	0	20598	2588	24	7003	9331	27681	0	32978	0	17220	297	77411	264	2018	0	2158	0	379658	20309	552008	17687	0	85775	472	0	0	5823	0	0	563	0	0	164	1728	112644	0	210	1346	0	800	413	229987	282	0	1157	18890	4820	0	1169	684	2392	270736	2117	1257	210374	0	4239	0	119	0	0	0	270706	117356	282509	43603	112756	3114	52498	12236	157	764	4710	0	23171	481	920222	285390	60888
GBM-BM-455-SL-PreOp	0	5834	115871	0	583	30124	1607953	0	0	1953193	40918	0	1291	37655	810	0	122	0	2231	0	0	0	50	0	0	0	0	156580	296	0	0	0	0	0	1208	0	0	0	2708	3695	0	1388	0	0	3838	463893	0	0	0	14975	0	0	0	0	0	0	20112	0	2733	0	0	0	44576	0	1991	5143	0	9936	8153	0	29596	60	0	40935	1290985	57066	84414	105669	13280	83066	15420	4940	0	0	1094948	0	0	22843	0	0	0	4023	0	3572	90421	6487	121984	0	0	0	5396	79458	1315	0	12259	120918	225	37488	183	0	0	53500	0	685	0	0	0	549260	1085	993068	275783	1088	218335	1820	0	4886	56986	349	0	5329	0	0	689	2200	14048	0	0	0	389	16675	483	102623	8221	1577	0	4676	18799	0	0	0	0	386174	2376	20731	135696	14748	8219	42129	24524	0	38953	2274	1168036	0	200148	3245	0	18438	11718	84847	120381	0	0	329	0	15008	1474297	155319	8419
