feature	X1552	X13165	X9450	X6952	X9467	X16971	X1543	X17167	X8007	X6956	X2043	X1564	X1536	X6939	X1472	X1545	X9712	X17130	X8071	X8235	X6936	X1468	X1466	X15878	X8130	X16987	X1395	X2492	X8047	X2502	X8059	X1522	X8245	X15888	X17153	X8053	X8249	X9649	X7298	X9463	X8255	X2479	X4494	X7285	X19850	X6055	X9447	X17007	X5266	X1525	X2497	X5273	X5989	X6067	X9422	X19351	X9648	X1561	X6001	X9631	X17008	X9733	X2532	X7295	X9634	X19825	X9632	X7284
SRR1568918	6226.93596430496	134281.162641663	27338.6798192608	0	669872.453601491	0	0	0	0	4188.6896576706	71132.926150799	0	0	14660.4138018471	5591.15271269424	0	30461.4975551134	0	0	0	0	0	0	15557.9901570622	33995.704453773	6133.43842730338	0	0	38315.2906632458	8209.08374873837	0	0	0	0	6806.62069371473	336.591133205673	2318.73891763908	0	0	0	0	0	0	630902.680179234	0	0	0	0	0	0	0	0	14697.8128166477	0	0	0	0	0	0	36071.349775208	0	0	57426.187226368	0	0	0	3852.09852446493	41344.6108620969
SRR539935	0	0	0	0	0	0	0	0	0	0	8188.98422549809	0	0	2489.61580724942	0	0	11323.2939332474	0	0	1639.16853424962	0	0	0	227000.837433447	36480.0729442415	0	0	0	3285.19551424923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1927.22325574955	0	1042.48375399976	0	0	0	0	0	0	2489.61580724942
SRR549413	18221.4199057793	69023.7216469406	8332.46690617527	7033.44467782491	2621.45026261694	3358.73314897795	5535.47309918666	16313.8467236072	19707.6885814595	7010.03887190869	29257.2573952783	5359.92955481499	4096.01603533897	0	0	1275.61642243414	60141.2183017341	0	2036.30511471137	0	1240.5077135598	0	12323.1568148912	5172.68310748521	47701.0324572618	3791.74055842807	0	0	19110.8405305958	0	0	0	1287.31932539225	0	0	0	0	90767.7153431115	0	15003.1215922987	0	0	0	9315.51075465662	3300.2186341874	0	0	0	0	0	0	503.224827198787	0	0	0	0	0	0	0	41217.6242184681	0	0	15307.3970692096	0	0	0	387178.841466155	0
SRR1804458	3785.53868442977	0	0	11274.0224819927	3992.0226126714	165971.781520617	0	3124.79011405658	14433.2265840895	0	0	0	0	18136.1716972226	0	0	66494.707691411	0	39293.891544381	0	0	0	0	115162.969577962	41916.2374330497	0	0	0	6992.922369783	0	0	0	0	0	0	729.576546453738	0	17041.806877542	11418.5612317618	0	12457.863670578	0	0	64698.2975157088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226175.612198267
SRR1803301	0	21510.2910905275	8318.96681534135	0	27833.6311344434	645.582106246156	0	0	18248.7345863327	0	3518.10704804501	0	0	6802.79515865249	0	0	3789.37770506701	0	0	0	0	0	0	67901.77918791	9538.63333528523	834.840704168482	0	0	18534.7253565265	0	0	0	9227.40808536851	5671.44931773903	0	0	0	28062.8443252604	0	0	0	0	0	56853.2828158667	0	0	229.213190817039	11405.9848347855	0	0	0	0	0	0	2862.01057524762	0	0	0	0	0	9763.64077948177	0	0	0	0	0	30079.4998297883	0
SRR1803307	0	0	0	0	0	940.493561086823	0	0	17596.7879334087	0	0	0	0	8170.6115645736	0	0	12996.9837914809	0	1919.9285117795	0	0	0	0	21774.1370002184	37265.7298106924	0	0	0	7497.98756229068	0	0	0	0	0	0	923.972971557067	0	25213.9597487354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9433.25662149067	0
SRR549713	0	0	1048.14067519644	0	0	1155.74447074892	0	0	0	5997.91527061079	0	0	0	0	0	0	3020.87692699201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119759.039124156	0	0	0	0	0	9465.14868285755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1803356	9196.15526286486	0	15674.8830271778	5474.03520820562	0	5280.9327392045	0	1528.02823296537	17535.9430545074	29914.0911761298	53570.5429220205	9565.56868182353	6744.59348250284	22497.8369318839	0	7841.63939334977	68067.2210296407	814.388673613413	6929.30019198217	0	3959.99990777656	0	0	9809.04570795537	35544.8472287421	0	0	0	15613.314124018	0	11935.9714534749	2471.15188591287	0	0	0	20320.5366292337	0	2893.73844850952	2255.66072485365	0	1035.47700768716	0	0	79692.5493808095	5174.58645192853	0	0	204.296815030169	873.158990265928	1673.55473134303	0	2510.33209701454	7477.82314740563	0	0	10435.9290855822	0	0	0	0	0	0	2233.27203279555	0	0	0	0	0
SRR1803905	2620.47453269596	0	0	3549.2503164363	0	3681.93257125634	2324.70367299293	1188.61186609627	12447.2540303058	0	140.974895746301	0	0	39760.4490277412	0	0	5224.36378353941	0	1440.15530752594	3209.25203845992	964.710561087436	0	0	76366.9302898641	28054.004253514	0	0	0	28250.263422102	0	0	0	0	5185.66479255023	0	34032.9983613424	439.50996909141	0	0	0	0	0	0	15952.2769284687	0	0	0	23247.0367299293	0	0	0	0	0	0	0	0	0	0	5486.96407953742	0	0	0	0	0	0	0	118.861186609627	0
SRR061395	0	9439.50082175189	0	366.499806171857	13603.1090848903	14323.3238202745	1133.59242374086	0	1858.06878477825	0	724.476361037391	0	0	2808.41130543318	0	1823.97577955296	20349.2624938444	0	1154.90055200666	0	1295.53419856098	0	0	52349.8095234312	20826.5645669984	6290.15946406582	0	0	11595.8834022514	0	6051.5084274888	0	0	0	1295.53419856098	8395.40253672741	0	117689.054037698	0	0	0	0	0	5966.27591442557	0	0	0	0	0	0	0	0	0	0	0	2697.60903845099	0	0	0	0	0	0	12465.2550354963	0	13274.9639095969	0	0	0
SRR1568944	2220.58708106134	4350.69183623902	19596.9637476347	0	1051.85703839748	5131.10189698553	0	90.4823258836538	0	13187.7989975425	14571.4245641801	2148.95523973678	3332.76567004791	0	0	0	74990.9976729899	0	0	0	0	0	0	0	5387.46848698922	908.593355748357	0	1681.46322267123	301.607752945513	0	3513.73032181522	0	0	0	0	0	0	89913.0412499691	614.525796626482	0	0	309.14794676915	0	6526.03775435853	218.665620885497	0	0	0	0	0	0	0	20422.614971323	0	0	0	0	0	5689.07623993473	3917.13069137984	0	1240.36188398842	3562.74158166887	0	0	388.319981917347	354.389109710977	100627.656673358
SRR1803312	0	105262.36684636	5969.58137982567	8047.04575938765	154896.244733967	4893.30465306465	2790.81058218265	0	7558.96677864718	563.168054700535	0	0	0	6294.96736698598	0	2509.22655483238	19767.1987199888	0	6532.74943452621	0	3554.21616744338	0	0	30886.6390889093	34165.5286518325	18359.2785832374	0	0	91902.7691042973	0	0	0	0	0	0	4780.67104212454	0	0	0	0	0	0	0	11175.7571743906	0	0	0	0	0	0	0	0	0	0	0	1614.41509014153	0	0	0	2803.32542784266	0	0	0	0	0	0	0	7596.51131562722
SRR1568868	0	1058.16720382623	0	0	2482.34429664714	34470.159050668	0	0	0	0	0	0	0	2051.10492248508	0	0	87494.4827711658	0	0	0	0	0	0	1185.00231387389	982.066137797628	0	0	0	9646.71608419663	0	3341.19918468418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449.358675597439	0	0	0	0	0	0	0	873.350329185345	2080.09580478169	0	0	0	2043.85720191093	0	0	0	0	0
SRR1803823	7843.51209649574	1430.6727266569	18293.9718551216	15722.2872531556	2690.06773251684	31540.2885267565	2889.05214344271	382.856081781423	3349.99071558745	705.261203281569	5556.45076585408	3161.08146470846	9679.71001503954	21392.083569537	0	1085.59849505127	60778.402982801	0	4949.42237302958	0	541.539852519776	6531.22250038967	0	46552.276996607	35149.7146135511	105.789180492235	0	3342.43434555229	6576.56072060063	2130.89634991503	1919.31798893056	0	0	6999.71744256957	526.427112449457	18956.4136282039	1584.31891737181	1365.18418635218	851.351023961323	0	254.397791183709	4292.01817997069	0	7662.1592156519	93.1952304336359	0	0	6027.4644980457	0	0	0	0	10785.4588301846	0	0	4309.64971005273	0	0	16074.9178547963	7100.46904303837	0	12933.9867101816	277.066901289188	3055.29228421623	0	0	0	0
SRR1031106	0	0	0	6461.65882850636	4217.08260386731	0	41989.4461417326	13354.0949122465	0	10814.7763550791	0	21289.4654033946	3355.52809339979	16460.225647353	0	5849.50167633207	78469.4779138965	0	2516.64607004985	0	8230.11282367652	3015.4407866363	0	192648.12303796	90281.8437021485	0	0	0	12288.4880177209	0	0	0	20269.2034831042	0	0	1224.31430434857	0	464445.898603343	0	0	0	0	0	63868.3962101839	0	0	0	0	0	0	0	0	0	0	0	0	497933.162075988	0	0	0	0	0	6915.10857085768	0	415836.086223281	0	0	8887.61495008594
SRR1031064	4466.26931917268	0	16766.9757792535	0	0	403.786200851333	0	0	0	2723.0947447657	9075.3410752318	8095.42090487307	2339.00543176077	0	640.148855008212	0	107810.915627306	0	0	0	1890.90123325502	0	0	0	6534.44254304536	0	0	0	0	0	0	521.967527929772	28171.4738423229	0	0	0	0	75833.0182086651	0	0	0	0	0	64467.9139212885	649.997298931415	0	0	0	0	0	0	0	773.102847971456	0	0	0	20012.038051949	0	0	1541.28147398131	0	0	1521.5845861349	0	0	0	27112.7661205786	0
SRR1803995	0	0	8009.35828972901	0	311.302098990023	7306.7049805801	0	329.090790360881	1743.29175434413	0	9570.31595752183	0	0	0	0	0	34705.7368645448	0	0	0	0	0	0	0	7084.34633844437	0	0	0	0	0	115.62649391058	0	2517.09982897647	0	0	3949.08948433057	0	89236.9702619113	0	0	0	0	0	61330.9606738771	164.54539518044	0	0	0	0	0	0	0	0	0	0	0	15480.6086654895	0	0	3184.17575538366	0	0	0	0	9708.17831564599	0	6706.33664681363	15680.7314434117
SRR1804166	4361.32126075903	0	0	3709.62957811688	11329.4092520867	4060.54048415496	47.6236229623113	0	3198.30225788996	0	0	0	0	22696.4161012489	0	0	8384.26414783849	0	4321.21715721182	1238.21419702009	1102.86284754826	0	0	44593.2566380253	29664.5040925765	3341.17312677689	0	0	13958.7345409006	0	0	0	0	0	0	8321.60148604597	1208.13611935969	0	0	0	122.818817113329	0	0	11051.1870337279	150.390388302036	0	0	1729.48946547341	0	0	0	0	0	0	0	461.197190792909	0	0	0	0	0	0	4952.85678808037	0	0	0	0	0
SRR549458	0	0	0	0	0	79815.9384916051	0	0	0	0	0	0	0	1111.97210964709	0	0	2682.92845178682	0	0	0	0	0	0	81528.8487200827	43915.8006367433	0	0	0	11507.7283857946	0	0	0	0	0	0	0	4206.5668318139	0	0	0	1717.64202468892	0	0	17242.6653938469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75741.8619537066
SRR1569226	9246.51209704231	11928.1118748849	22298.4479452139	16150.7970022345	0	16712.7089888779	1863.76748045077	9263.20255209112	14531.8228624997	0	7037.80854558274	0	645.364261887429	1563.33928957213	0	0	16362.2094328528	6203.2857931421	5969.61942245872	0	1524.39489445824	0	0	14515.1324074509	2492.44128728938	1568.90277458841	267.047280781005	0	23372.2005533542	0	495.150166448114	0	0	0	2214.26703647584	0	0	0	0	0	2459.06037719176	0	0	91090.9401714041	1580.02974462095	0	3182.31342930698	0	0	0	0	0	0	0	0	5235.23940031096	0	0	0	0	0	0	0	0	0	0	0	0
SRR1804303	11879.0004791026	0	2404.95101724163	33132.3235836255	0	602.19666619926	9945.83411117631	8549.65840100733	49100.1243567944	26707.6139283149	20263.7260352273	12695.9934084048	11395.708887121	12772.706359513	0	53910.0263912777	60419.1202928073	2240.01817235903	17563.4301562192	0	44827.2129800685	4157.84195006368	0	26738.2991087582	3605.50870208474	0	0	0	5665.25143933953	0	322.194394654381	13022.0234506146	0	0	1284.94193106211	5887.71899755327	0	0	2113.44180303052	0	291.509214211107	0	0	17613.2935744395	2355.08759902131	379.729107985521	0	0	0	233.974500879967	0	0	2692.62458389733	0	0	5212.64502780124	0	0	0	2830.70789589206	0	0	0	0	24164.5795990786	471.784649315344	0	6351.8323517578
SRR1031317	0	100073.200719229	52259.2275612739	0	240562.088999372	52117.8590466807	4225.34782506242	6188.79941663418	0	0	4193.93259959727	0	0	12267.6455441403	0	5623.32535826151	28462.1942714242	0	0	16445.870531005	0	0	0	46902.9316194662	4665.1609815745	49950.2084895855	0	0	10021.4569233823	0	2136.23533163007	0	0	2089.11249343235	0	0	0	36017.5559957923	0	18503.5677989722	0	0	0	53107.4386488329	0	0	0	0	0	0	0	0	0	0	0	0	18739.1819899609	0	6424.41360762279	0	0	0	10586.9309817549	0	0	0	0	52856.1168451117
SRR059920	22679.4539464435	32126.4939597974	2022.02360486364	3661.50220340172	35922.7977368567	1158.56487630025	0	1297.00973573235	6616.20696654481	15531.3272568175	10736.7631775372	491.843579561426	3038.50033595725	14318.1130938993	0	0	53731.1786027549	1431.81130938993	2965.63462046667	3278.95719707617	142.088145206634	0	6120.72010120885	29721.9253486082	20650.1437700308	2524.79704174865	5534.15109150967	0	20777.6587721393	6200.87238824849	0	1799.78317261737	3260.74076820353	0	0	1271.50673531065	0	44779.6254547369	1231.43059179083	14004.7905172898	2043.88331951081	466.340579139722	0	15345.5196823165	0	2131.32217809951	0	15917.5155489175	0	5275.47780151811	2626.80904343547	1337.08587925217	2495.65075555242	0	714.084011807699	1041.97973151532	0	38192.5647743883	21786.8489316839	8051.66156170926	0	1945.51460359853	972.757301799264	0	0	0	0	0
SRR059444	13950.1850916133	0	0	11411.9208823929	0	11438.6178360497	6742.00760426415	2930.50406679407	22363.8327171601	0	3068.09605871783	188.932287417698	0	8703.20689213264	0	4526.16045074572	8988.65893507895	2478.7094664474	17340.698206033	0	10555.564753554	0	0	9115.98286790392	29797.9075046826	0	1813.33923684595	0	6951.47600987942	0	0	1616.19250214922	457.955435805941	0	0	9081.07146696804	1291.72183462752	0	640.726887764366	0	1230.11348003479	480.545165823275	0	13796.1642051315	1205.4701381977	205.361181975758	0	2351.38553362243	0	533.939073136972	0	0	0	0	0	466.169883084972	0	0	2690.23148388244	371.703739376123	0	3821.77159656886	609.922710468002	127.32393282497	0	449.740988526911	0	0
SRR549499	0	7543.04340639231	0	2257.01583091056	0	0	0	0	7098.0735394907	5286.02757548175	9832.2257337054	0	2760.95760788347	0	0	0	75333.9345747155	0	0	0	0	0	0	5044.7788524628	13917.3707768262	0	0	0	3420.37078413525	0	0	0	847.05107193318	0	0	5527.27629850069	0	77456.9233372822	0	0	0	0	0	10121.7242013281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3463.25944600528	0	0	46373.3656469748	0	0	0	0	0
SRR549637	4481.92813462951	0	2577.3937873442	4892.48643703832	0	15088.0176135238	1682.14860014721	0	9146.32662588516	18492.2302043302	7104.93951113024	0	0	7293.11206640095	0	0	64805.4875955018	0	2218.15527273649	0	0	0	0	71009.4797207904	3563.87415285425	0	0	1830.40576490595	11107.8829596161	353.536315963142	0	0	0	0	0	4339.37316851534	0	77145.0454623443	0	0	0	0	0	24656.3069391069	0	0	0	0	0	0	0	0	0	0	650.050645480616	0	8821.30130314485	0	838.223200751321	0	0	0	975.075968220924	0	0	0	5605.26126760917	0
SRR539467	63436.6893841444	8076.14105397166	62246.3959347749	3433.99660143084	910.574488767623	3201.8893788038	4195.78440902728	38547.6533578294	30275.1138847117	50694.5980086445	78898.6012914534	14503.7256805666	11367.3024414782	0	0	0	47349.8734159164	8338.00561283294	17074.7595312046	0	7915.45143830678	333.282165823444	0	0	0	0	0	0	3065.00563212631	0	5070.65009431382	2892.41308196774	0	0	0	0	0	9665.18280887986	7742.85888814822	0	1618.79909114244	0	0	0	12855.16925319	1267.66252357845	0	0	6516.85663529769	0	0	11896.9830264476	31935.5732465821	8153.51012818067	0	18753.0732948155	0	0	404.69977278561	8397.52028530141	0	0	0	0	2457.9559729479	0	0	66233.8789901626
SRR063472	5285.52953687682	0	3670.03024299688	19142.466155295	0	10070.2885919989	8729.18408264212	9768.45432902348	29562.6080975609	6029.82538989581	2342.64547286624	5772.58027940538	1474.87196681183	39619.1769503336	0	13733.4589653827	17427.4987520254	1557.19040216877	16659.1933553606	0	15462.1461078785	0	0	35369.4877250316	22304.866046924	0	205.796088392349	0	12316.8958902821	0	401.30237236508	3512.25324189608	0	0	0	6115.57376005929	0	6863.29954788483	0	0	675.697156888211	0	0	891.783049700177	1708.10753365649	0	0	14776.1591465706	2023.66153585809	3975.29444077887	0	6921.60843959599	2908.58471594519	0	2232.88755905698	5529.0549081411	0	0	4585.82283634283	0	0	1015.26070273559	0	0	0	1889.89407840307	0	250.385240877357
SRR1803297	33499.5298358018	6579.48890604964	11731.3528607866	39135.5448609839	9167.83501342955	29675.9777922862	6318.79217580994	22426.1258656201	48502.0059545961	2942.14881270522	4121.49116378958	620.706500570721	335.181510308189	1700.73581156377	0	0	51183.4580370616	6604.31716607247	18956.3765274298	0	4816.68244442879	0	0	14270.0424481209	6722.2514011809	0	0	0	7156.74595158041	0	515.186395473698	0	3767.68845846427	0	0	0	0	0	2439.37654724293	0	5307.04057987966	0	0	74937.8958139031	1197.96354610149	651.741825599257	0	297.939120273946	0	0	0	254.489665233995	3004.21946276229	0	0	5102.20743469132	0	0	2985.59826774517	558.635850513649	0	0	0	0	0	0	0	0
SRR1568828	9304.10756945637	0	0	8715.04881100053	0	219.009025579736	0	0	6857.24811125518	35252.9010829727	3171.85485322376	15088.9666589073	60386.0747770886	22565.4816700776	0	0	80701.0499084503	0	4818.19856275419	0	0	8284.58279520587	0	12173.8810080874	38160.4346984278	0	0	0	1019.52477425049	0	0	2401.54724601228	0	0	0	928.900349872673	0	30978.4490664854	0	0	0	0	0	61027.9977830981	0	0	0	0	0	0	0	0	4599.18953717445	0	0	0	0	0	4584.08546644482	0	0	0	0	0	0	0	0	0
SRR1568915	0	11726.2528164199	5755.06878839995	0	13575.2387553913	0	0	0	2529.34873036771	1672.89204002168	8780.68214308031	0	0	0	0	0	6611.52547874598	0	0	0	0	0	0	0	0	0	0	0	4042.15540770789	0	0	0	5851.12000600885	0	0	0	0	0	0	7596.05045923721	0	0	0	84413.0117419553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640.341450726003	0	0	77617.3880961256	0	0	392.209138569677	352.187797899301	27310.562873464
SRR1804078	5509.99677164788	565.66506781176	79486.4173065858	0	10967.617148128	0	0	0	2084.58052767667	9270.62194469273	13272.1785355093	0	0	4755.7766812322	0	0	102144.445856157	0	0	0	0	0	0	82691.8526908525	3792.0510101455	0	0	0	14843.4703905419	0	1613.19297116687	0	1277.98404209324	0	0	0	0	19295.4639798011	0	0	0	0	0	9605.83087376637	157.129185503267	0	0	1518.91545986491	0	0	0	0	14361.6075549986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1803782	0	0	0	5665.7852681723	0	18864.1552206314	0	7244.88179703971	3834.94871296371	0	0	0	0	3465.51205093055	0	0	0	0	8905.71210069322	0	5721.36423502685	0	0	15241.7143221115	0	0	0	0	0	0	0	0	0	0	1317.5484495519	0	0	0	202.699761469523	0	4403.81578547495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR549457	22795.5784130537	562.768013245154	0	8490.15447142689	26373.6713367729	2091.27372823199	0	0	10553.6371866591	7712.00610743359	0	0	0	0	0	0	53726.9758817873	0	2688.78050772685	0	0	0	0	0	6176.55263919681	0	3869.89856021667	8309.51288692844	2292.75857248026	0	0	0	326.544402747188	0	0	0	0	63794.2703409506	0	5092.70313220614	0	0	0	7989.9162374312	0	0	0	0	0	0	0	0	0	0	0	812.887130243	4231.18172921356	0	2091.27372823199	12679.6496811408	0	0	11213.6737454034	0	7163.13360068832	0	0	0
SRR1803875	0	13427.2630801863	51480.7591971596	31382.9928308851	118329.552904725	40051.7718858661	91949.4375384062	0	63642.926826536	10767.687416552	69882.1475725755	5894.1947140004	4039.67979179052	2587.69524029286	0	0	44738.3754877299	6181.71640736627	13427.2630801863	8410.00953095179	23073.6158926113	0	0	24698.1134601285	3277.74730437095	920.069418770794	0	1121.33460412691	30951.7102908363	0	10336.4048765031	1250.71936614155	0	0	0	1265.09545080984	0	0	0	0	3594.02116707342	0	0	0	0	2745.83217164409	0	17236.9255172841	0	0	0	3493.38857439536	0	0	0	15138.0171557132	0	0	2357.67788560016	1150.08677346349	0	29097.1953686264	0	0	0	3335.25164304413	0	81469.2718152202
SRR549421	0	69818.0557553233	1014.14219141044	0	75700.0804655038	0	0	0	0	0	0	0	0	0	0	0	80477.8170117041	0	0	0	0	0	158318.864325741	0	0	0	0	0	110045.696014604	0	0	0	338.047397136814	0	0	0	0	0	0	0	0	0	0	6084.85314846265	0	0	0	0	0	0	0	0	0	0	0	0	18727.8258013795	0	0	11448.5385163668	0	7482.11572329481	85097.7981059072	0	0	0	0	52803.0034327703
SRR059448	0	18109.1702327217	8005.59860968427	0	46648.2634461137	6333.88043079013	0	0	0	1145.55986760873	11921.8149012769	0	0	17909.363279069	0	0	39734.9428497307	0	0	4042.76069557267	0	0	1645.07725174044	41733.0123862576	6580.30900696178	0	0	0	22138.6104647176	1232.14288085823	0	0	0	0	0	8684.9422521034	0	0	0	0	0	3596.52516574834	0	17975.9655969533	0	0	0	0	0	0	0	0	19434.5563586179	0	1225.4826490698	0	0	0	17063.5138419393	0	0	7599.32447059047	0	0	0	0	0	45129.7305983532
SRR1031264	0	1052.42751494266	0	3907.62438418523	0	0	2514.13239680746	3459.36822041336	28854.0543680112	0	0	0	0	40138.4160560074	0	0	54024.612433723	0	0	0	4804.13671172898	0	0	30130.6099648398	6986.94933531375	1237.57679997886	0	0	8633.80350221476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8273.24963135477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7971.16395576938	0	0	0	0	0	0	13983.6433698399	0
SRR1804677	3451.91639040084	0	0	1830.005320443	0	7797.41397406148	0	4216.96878189039	24059.3676075633	0	1793.2828056515	0	0	0	0	0	4186.36668623081	0	9768.18893453855	0	0	0	0	19542.498288209	12087.8277855349	0	0	0	1211.84298811944	0	0	0	0	0	0	2093.1833431154	0	0	0	0	471.272273157562	0	0	5049.34578383102	0	0	0	0	0	0	0	0	2454.28807189847	0	0	0	0	0	5808.27775618865	0	0	1976.89537960899	0	0	0	0	0	32444.3418182888
SRR1568830	16452.8628142812	0	55720.672788876	12968.864243835	1176.86908232465	3017.91180516915	25401.7287076014	0	29095.4663224223	19435.8181120546	44173.3731791361	3996.69401225104	0	0	0	0	27219.467092182	174.782536978908	0	0	9717.90905602731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25180.3374940947	0	0	0	0	0	12118.2558972043	174.782536978908	0	0	0	0	2423.65117944086	0	3903.47665919562	14553.5592457771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR1569399	7831.66489500733	1349.45610498588	0	50532.3116456319	20073.1595616649	18241.7548477555	97642.7881679068	7422.00857742233	32001.3876325222	0	0	0	0	6385.81906823674	0	0	30121.7880577205	5012.26553280469	15036.7965984141	0	26483.0760603479	0	0	0	6699.08566403704	0	0	0	13856.0225065514	0	0	3060.3736666644	0	0	1180.77409186264	0	0	0	0	0	0	0	0	4554.41435432734	0	0	0	0	0	8265.4186430385	0	0	0	0	0	2723.00964041793	0	2482.03533595617	0	0	0	0	0	0	0	0	0	15446.4529159991
SRR569355	0	154225.253934108	16557.6066006234	0	6820.90083233228	0	0	21816.4690744063	6716.76494176232	32073.8542955472	88307.2352033247	0	0	0	0	0	62585.670232545	0	0	0	0	0	0	86745.1968447754	0	0	0	0	0	0	3905.09589637344	0	9632.56987772115	22701.6241442509	20046.158934717	0	0	0	0	0	0	0	0	55035.818166223	0	0	0	0	0	0	0	0	0	0	0	0	30824.2236087077	0	7445.71617575203	0	0	0	0	0	0	0	0	0
SRR1568829	0	23865.769030219	16826.0338078974	0	25279.0492074275	0	0	1959.92628348726	50264.7761139249	3839.85557581177	20039.2462862677	0	0	11226.2444265052	0	0	40065.1597406749	0	0	0	0	0	0	11159.580267203	18039.321507199	0	0	0	13999.4734534804	0	0	0	0	0	0	9012.99433766929	0	48638.1706269491	0	3399.87212441667	0	0	0	39651.8419530007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12532.8619488301	0	0	2013.25761092909	0	0	0	0	0
SRR061463	0	0	0	0	0	0	0	0	0	0	0	0	0	25318.755693815	0	0	0	0	0	0	0	0	0	988.085242745714	0	0	0	0	0	0	0	0	0	0	0	126.296609975016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR549638	0	0	53734.986479913	0	109720.653021812	0	0	0	0	14840.4216587194	126952.422246391	0	0	0	0	0	84189.5010686594	0	0	0	0	0	0	0	8440.05023244706	0	0	0	17372.4367284535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51624.9739218012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91293.2100143024
SRR1569948	0	4375.55047392004	0	0	0	89777.8609287448	0	0	0	0	12230.4543367403	0	0	0	0	0	61521.2940128275	0	0	0	0	0	0	0	0	26675.0426482354	0	0	0	0	0	0	0	0	0	0	0	0	0	12915.7815194025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30417.9834150827	0	0	0	0	0
SRR549496	0	21130.3704063888	0	0	0	0	0	8188.45224286986	0	0	31435.3293730513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20193.555954874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30429.1212584613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13288.8864788947	0	0	0	0	0	0	0	0
SRR1031120	0	0	0	0	67698.0063318298	0	0	0	0	0	0	0	0	0	0	0	23685.2274163641	0	0	0	0	0	0	68151.7463206491	0	0	0	0	0	0	0	0	0	0	0	0	0	17695.8595639502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12250.9796981193	0	0	0	0	0	0	0	0	0
